"played_at";"track.name";"name";"played";"day"
"2026-07-05T06:45:30.890Z";"Ralph's New Blues";"Junior Mance";"2026-07-05 06:45:30.89";"2026-07-05"
"2026-07-05T06:51:12.144Z";"Sofrito";"Mongo Santamaria";"2026-07-05 06:51:12.144";"2026-07-05"
"2026-07-05T06:55:30.551Z";"Pa' Mantener Tradición";"Jimmy Bosch";"2026-07-05 06:55:30.551";"2026-07-05"
"2026-07-05T18:01:24.608Z";"Summertime Blues";"The Lebron Brothers Orchestra";"2026-07-05 18:01:24.608";"2026-07-05"
"2026-07-05T18:06:43.413Z";"Kaikkea pahaa";"Pyhimys";"2026-07-05 18:06:43.413";"2026-07-05"
"2026-07-05T18:10:42.205Z";"Kirjoituksia";"Ultra Bra";"2026-07-05 18:10:42.205";"2026-07-05"
"2026-07-05T18:14:26.452Z";"Kesäyön Uni";"Olavi Uusivirta";"2026-07-05 18:14:26.452";"2026-07-05"
"2026-07-05T18:43:13.180Z";"Rusketusraidat";"PMMP";"2026-07-05 18:43:13.18";"2026-07-05"
"2026-07-05T18:47:29.063Z";"Mennyt mies";"J. Karjalainen";"2026-07-05 18:47:29.063";"2026-07-05"
"2026-07-05T18:54:00.779Z";"Heilutaan";"Tiktak";"2026-07-05 18:54:00.779";"2026-07-05"
"2026-07-05T19:04:21.134Z";"Pulp Fiction";"Haloo Helsinki!";"2026-07-05 19:04:21.134";"2026-07-05"
"2026-07-05T19:12:18.854Z";"En haluu kuolla tänä yönä";"Jenni Vartiainen";"2026-07-05 19:12:18.854";"2026-07-05"
"2026-07-05T19:23:49.412Z";"Ojalá";"Silvio Rodríguez";"2026-07-05 19:23:49.412";"2026-07-05"
"2026-07-05T19:26:48.018Z";"El Surco";"Jorge Drexler";"2026-07-05 19:26:48.018";"2026-07-05"
"2026-07-05T19:34:50.532Z";"Sin documentos";"Bunbury";"2026-07-05 19:34:50.532";"2026-07-05"
"2026-07-05T19:38:54.514Z";"De Repente";"Kevin Johansen";"2026-07-05 19:38:54.514";"2026-07-05"
"2026-07-05T19:41:37.453Z";"Nunca Estoy";"C. Tangana";"2026-07-05 19:41:37.453";"2026-07-05"
"2026-07-05T19:49:54.653Z";"Los Tontos";"C. Tangana";"2026-07-05 19:49:54.653";"2026-07-05"
"2026-07-05T22:31:05.300Z";"Como El Agua - Tangos";"Camaron De La Isla";"2026-07-05 22:31:05.3";"2026-07-05"
