"played_at";"track.name";"name";"played";"day"
"2025-09-18T09:33:00.294Z";"Laula mulle laulu - preludi";"Saimaa";"2025-09-18 09:33:00.294";"2025-09-18"
"2025-09-18T09:36:22.671Z";"Laula mulle laulu";"Yona";"2025-09-18 09:36:22.671";"2025-09-18"
"2025-09-18T09:41:11.382Z";"Oy u luzi chervona kalyna";"Saimaa";"2025-09-18 09:41:11.382";"2025-09-18"
"2025-09-18T09:45:15.920Z";"Chervona ruta";"Saimaa";"2025-09-18 09:45:15.92";"2025-09-18"
"2025-09-18T09:50:59.012Z";"Kristallivirta";"Yona";"2025-09-18 09:50:59.012";"2025-09-18"
"2025-09-18T09:55:49.458Z";"Kristallivirta - coda";"Saimaa";"2025-09-18 09:55:49.458";"2025-09-18"
"2025-09-18T09:59:35.245Z";"Äiti";"Saimaa";"2025-09-18 09:59:35.245";"2025-09-18"
"2025-09-18T10:09:40.990Z";"Don't Get Around Much Anymore";"Woody Herman";"2025-09-18 10:09:40.99";"2025-09-18"
"2025-09-18T10:17:05.734Z";"At the Clambake Carnival";"Cab Calloway";"2025-09-18 10:17:05.734";"2025-09-18"
"2025-09-18T10:19:44.286Z";"Organ Grinder's Swing";"Jimmie Lunceford";"2025-09-18 10:19:44.286";"2025-09-18"
"2025-09-18T10:22:06.045Z";"Baby, Won't You Please Come Home - Remastered";"Jonah Jones";"2025-09-18 10:22:06.045";"2025-09-18"
"2025-09-18T10:24:19.913Z";"No Moon At All - Remastered";"Jonah Jones";"2025-09-18 10:24:19.913";"2025-09-18"
"2025-09-18T10:29:07.860Z";"Like It Is";"Andreas Sobczyk Quartett";"2025-09-18 10:29:07.86";"2025-09-18"
"2025-09-18T10:32:27.178Z";"Four Brothers";"Woody Herman";"2025-09-18 10:32:27.178";"2025-09-18"
"2025-09-18T10:36:25.245Z";"La chanson des jumelles";"Claude Bolling Big Band";"2025-09-18 10:36:25.245";"2025-09-18"
"2025-09-18T12:46:52.974Z";"Don't Be That Way - Live";"Benny Goodman Big Band";"2025-09-18 12:46:52.974";"2025-09-18"
"2025-09-18T14:17:02.682Z";"I Had Some Money (But I Spent It)";"Nick Waterhouse";"2025-09-18 14:17:02.682";"2025-09-18"
"2025-09-18T18:16:42.335Z";"Everybody Scream";"Florence + The Machine";"2025-09-18 18:16:42.335";"2025-09-18"
"2025-09-18T18:21:29.278Z";"Dream Girl Evil";"Florence + The Machine";"2025-09-18 18:21:29.278";"2025-09-18"
"2025-09-18T18:25:02.515Z";"Elegantly Wasted [Feat. Leon Bridges]";"Hermanos Gutiérrez";"2025-09-18 18:25:02.515";"2025-09-18"
"2025-09-18T18:27:44.089Z";"d£aler";"Lola Young";"2025-09-18 18:27:44.089";"2025-09-18"
"2025-09-18T20:34:06.244Z";"Olen odottanut kärsivällisesti";"Pyhimys";"2025-09-18 20:34:06.244";"2025-09-18"
