"played_at";"track.name";"name";"played";"day"
"2026-05-05T09:51:46.687Z";"Dulcito e Coco";"Vicente Garcia";"2026-05-05 09:51:46.687";"2026-05-05"
"2026-05-05T09:54:47.828Z";"Grecia";"Elsa y Elmar";"2026-05-05 09:54:47.828";"2026-05-05"
"2026-05-05T09:55:49.094Z";"Entre Luca Y Juan Mejía";"Vicente Garcia";"2026-05-05 09:55:49.094";"2026-05-05"
"2026-05-05T11:58:47.685Z";"Entre Luca Y Juan Mejía";"Vicente Garcia";"2026-05-05 11:58:47.685";"2026-05-05"
"2026-05-05T12:02:08.227Z";"Grecia";"Elsa y Elmar";"2026-05-05 12:02:08.227";"2026-05-05"
"2026-05-05T12:05:15.266Z";"nana triste";"Natalia Lacunza";"2026-05-05 12:05:15.266";"2026-05-05"
"2026-05-05T13:07:28.245Z";"Me Gusta";"El Kanka";"2026-05-05 13:07:28.245";"2026-05-05"
"2026-05-05T18:46:21.115Z";"Bouncin' with Bumpus";"Jonathan Stout and his Campus Five";"2026-05-05 18:46:21.115";"2026-05-05"
"2026-05-05T19:13:01.349Z";"Tocarte";"Jorge Drexler";"2026-05-05 19:13:01.349";"2026-05-05"
"2026-05-05T19:15:07.067Z";"Tan Difícil de Entender";"Pantoja";"2026-05-05 19:15:07.067";"2026-05-05"
"2026-05-05T20:15:15.450Z";"Dulcito e Coco";"Vicente Garcia";"2026-05-05 20:15:15.45";"2026-05-05"
"2026-05-05T22:03:26.605Z";"Dulcito e Coco";"Vicente Garcia";"2026-05-05 22:03:26.605";"2026-05-05"
"2026-05-05T22:06:15.179Z";"Entre Luca Y Juan Mejía";"Vicente Garcia";"2026-05-05 22:06:15.179";"2026-05-05"
"2026-05-05T23:09:01.065Z";"nana triste";"Natalia Lacunza";"2026-05-05 23:09:01.065";"2026-05-05"
"2026-05-05T23:14:31.442Z";"nana triste";"Natalia Lacunza";"2026-05-05 23:14:31.442";"2026-05-05"
