"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-09-07T06:06:16.885Z";"Daffodils (feat. Kevin Parker)";"1v0ufp7FLTFcykUGOmFZKa";"Mark Ronson";"3hv9jJF3adDNsBSIQDqcjp";"Kevin Parker";"2Lt4GKzyW3WOMf3wvPDszQ";"2026-09-07 06:06:16.885";"2026-09-07"
"2026-09-07T07:29:36.525Z";"Back to the Apple";"0bQLB4MpKcTZaPhk5fjNKh";"Count Basie";"2jFZlvIea42ZvcCw4OeEdA";;;"2026-09-07 07:29:36.525";"2026-09-07"
"2026-09-07T08:17:39.599Z";"On the Sunny Side of the Street";"78tEXb04mAhr9RNDT2hOte";"Wycliffe Gordon";"3XpQZYLkyv9lwvnjL81dXg";;;"2026-09-07 08:17:39.599";"2026-09-07"
"2026-09-07T12:12:02.963Z";"Cafeliko";"0rAeNKbIk1PPyUfqwJxWCZ";"Jimena Amarillo";"29cPgYFoxExwmptUrlnYmm";;;"2026-09-07 12:12:02.963";"2026-09-07"
"2026-09-07T12:24:44.800Z";"Comerte Entera";"6RUr6r5OexrMOYDtgu1QtS";"C. Tangana";"5TYxZTjIPqKM8K8NuP9woO";"Toquinho";"7rPqFVgJYARiFsLDlN6W6y";"2026-09-07 12:24:44.8";"2026-09-07"
"2026-09-07T12:28:08.310Z";"Los Chicos Hoy Saltarán A La Pista";"5Vlze9QN44vt08SshxAuAo";"La Casa Azul";"2Ynst7DZrEJnlaMM41ZCxd";;;"2026-09-07 12:28:08.31";"2026-09-07"
"2026-09-07T12:30:34.226Z";"INRI";"2XVzSdrpRpJN2PWeifnDet";"Judeline";"1H6X7yhnXZg73f9bssaj1Q";;;"2026-09-07 12:30:34.226";"2026-09-07"
"2026-09-07T12:34:07.320Z";"Agua y Mezcal";"0BYdY7wCvtzcsBSoqtp3QE";"Guitarricadelafuente";"0oBiYchunKTMDesVICwrvL";;;"2026-09-07 12:34:07.32";"2026-09-07"
"2026-09-07T12:36:59.159Z";"Amanecer";"2NrddnbTmvlBiph7TT8RXs";"Alizzz";"23herDudxPBB3S81GB5uG3";"Rigoberta Bandini";"6WdZztSkweVYhsDZOXyzNZ";"2026-09-07 12:36:59.159";"2026-09-07"
"2026-09-07T12:40:01.809Z";"pink + pink";"5jysHNTiZcXz83qaIXl3vf";"rusowsky";"1XEVu7gdRFfzEFqsPrancH";"Ravyn Lenae";"5RTLRtXjbXI2lSXc6jxlAz";"2026-09-07 12:40:01.809";"2026-09-07"
"2026-09-07T12:43:20.827Z";"Tú Me Dejaste De Querer";"5ddFjrPG8NgQQ6xlOQIVd2";"C. Tangana";"5TYxZTjIPqKM8K8NuP9woO";"Niño de Elche|La Húngara";"5IbUz6BcOu6IVY512oxavP|7xtnpHS34mLlxGZDVUBHSU";"2026-09-07 12:43:20.827";"2026-09-07"
"2026-09-07T12:45:59.765Z";"Tremenda suerte";"0SX9Ah3tJILevEIN6EHGqo";"Jimena Amarillo";"29cPgYFoxExwmptUrlnYmm";;;"2026-09-07 12:45:59.765";"2026-09-07"
"2026-09-07T12:49:07.326Z";"nana triste";"721Lxh9pNJJhNERON4Zjmw";"Natalia Lacunza";"3Zs59sqZJ6fWQqWbRC8bOP";"Guitarricadelafuente";"0oBiYchunKTMDesVICwrvL";"2026-09-07 12:49:07.326";"2026-09-07"
"2026-09-07T12:52:01.636Z";"Sustancia";"3HErE7m8HvyXhK1LBPdUwg";"Judeline";"1H6X7yhnXZg73f9bssaj1Q";"Mayo";"6tXAyxP95UadYcNOS46bG4";"2026-09-07 12:52:01.636";"2026-09-07"
"2026-09-07T12:54:29.089Z";"Loros";"0vnv5NxUyz4JmiWAb7TJeJ";"Camellos";"3uQgL10Dx1pMNIDfUiv8HW";;;"2026-09-07 12:54:29.089";"2026-09-07"
"2026-09-07T12:57:32.427Z";"No Te Debí Besar";"1KdwnsWOvhM53vezy5ROuf";"C. Tangana";"5TYxZTjIPqKM8K8NuP9woO";"Paloma Mami";"7rOlQwf8OuFLFQp4aydjBt";"2026-09-07 12:57:32.427";"2026-09-07"
"2026-09-07T13:00:59.905Z";"Como habla una mujer (feat. C. Tangana)";"1pJeLDLduCZS4hLuc1JByJ";"Paula Cendejas";"4EiI7Vls0NB16jLuexzCHC";"C. Tangana";"5TYxZTjIPqKM8K8NuP9woO";"2026-09-07 13:00:59.905";"2026-09-07"
"2026-09-07T13:58:46.507Z";"Back to the Apple";"0bQLB4MpKcTZaPhk5fjNKh";"Count Basie";"2jFZlvIea42ZvcCw4OeEdA";;;"2026-09-07 13:58:46.507";"2026-09-07"
"2026-09-07T14:04:03.322Z";"Jugando a los Sims";"7rxJ0t7mktQjjjdsfehq0h";"Jimena Amarillo";"29cPgYFoxExwmptUrlnYmm";;;"2026-09-07 14:04:03.322";"2026-09-07"
"2026-09-07T14:07:18.614Z";"Two O'Clock Jump";"21bgjbcbKyMQJbozCld02J";"Bert Kaempfert";"2s6JabvZdqVQhfOsaxCSFX";;;"2026-09-07 14:07:18.614";"2026-09-07"
"2026-09-07T14:10:40.346Z";"At the Woodchoppers Ball";"1A60J0wjqHl7kZ9N9Nuy6z";"Joe Loss & His Orchestra";"3OixquvLvKBdSUJlYDPbxU";;;"2026-09-07 14:10:40.346";"2026-09-07"
"2026-09-07T14:10:52.303Z";"Way Down Yonder In New Orleans";"0MvsElb1SnPrtrPd17eJm4";"Earl Hines";"2mY5u4CceAPrpBnse1WpFr";;;"2026-09-07 14:10:52.303";"2026-09-07"
"2026-09-07T14:13:33.941Z";"The Minor Goes Muggin'";"5kDFOT5uCWHtlTz6WtQtc5";"Tommy Dorsey Orchestra";"1eOE35R4NC60yvasrSxOED";;;"2026-09-07 14:13:33.941";"2026-09-07"
"2026-09-07T14:16:07.694Z";"Singin' In The Rain";"4F5JOEGX5ddwdM1prirK0m";"Count Basie";"2jFZlvIea42ZvcCw4OeEdA";"Joe Williams";"7FMGtucexJvUxVz7scydEL";"2026-09-07 14:16:07.694";"2026-09-07"
"2026-09-07T14:23:27.420Z";"San Francisco Boy";"76NMPdhz29sqm6pOnRkhd6";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";"Hooja";"054fVwphDX8QB8Pm7IjRcL";"2026-09-07 14:23:27.42";"2026-09-07"
