"played_at";"track.name";"name";"played";"day"
"2025-10-13T10:20:39.470Z";"Paper Romance - Purple Disco Machine Remix - Edit";"Groove Armada";"2025-10-13 10:20:39.47";"2025-10-13"
"2025-10-13T10:25:05.858Z";"Trouble’s Coming - Purple Disco Machine Remix";"Royal Blood";"2025-10-13 10:25:05.858";"2025-10-13"
"2025-10-13T10:28:30.447Z";"Wild Animals";"Skinny Dipp";"2025-10-13 10:28:30.447";"2025-10-13"
"2025-10-13T10:47:48.630Z";"I Still Believe - Purple Disco Machine Remix";"Diana Ross";"2025-10-13 10:47:48.63";"2025-10-13"
"2025-10-13T10:51:25.229Z";"As the Light Breaks In (feat. Saint Saviour) (GA25 Version)";"Groove Armada";"2025-10-13 10:51:25.229";"2025-10-13"
"2025-10-13T10:54:35.125Z";"Summer Lovin' - Edit";"Cerrone";"2025-10-13 10:54:35.125";"2025-10-13"
"2025-10-13T17:18:42.336Z";"I See You Baby - Austin Ato Remix";"Groove Armada";"2025-10-13 17:18:42.336";"2025-10-13"
"2025-10-13T17:22:11.657Z";"I See You Baby - Austin Ato Remix";"Groove Armada";"2025-10-13 17:22:11.657";"2025-10-13"
"2025-10-13T17:25:39.351Z";"Catching feelings";"Cerrone";"2025-10-13 17:25:39.351";"2025-10-13"
"2025-10-13T17:49:20.346Z";"Two Years";"Sigrid";"2025-10-13 17:49:20.346";"2025-10-13"
"2025-10-13T17:53:33.141Z";"Superstylin' - Eliza Bogan Remix";"Groove Armada";"2025-10-13 17:53:33.141";"2025-10-13"
"2025-10-13T17:55:59.220Z";"Wahejo";"Bakermat";"2025-10-13 17:55:59.22";"2025-10-13"
"2025-10-13T17:59:58.479Z";"Heart & Soul";"Lack Of Afro";"2025-10-13 17:59:58.479";"2025-10-13"
"2025-10-13T18:04:05.060Z";"Tobeloved";"Parcels";"2025-10-13 18:04:05.06";"2025-10-13"
