"played_at";"track.name";"name";"played";"day"
"2026-07-02T07:00:26.958Z";"Atomized";"Andrew Bird";"2026-07-02 07:00:26.958";"2026-07-02"
"2026-07-02T07:59:21.083Z";"Volaria";"Projecte Mut";"2026-07-02 07:59:21.083";"2026-07-02"
"2026-07-02T10:51:20.755Z";"Cançó de la Mar";"Projecte Mut";"2026-07-02 10:51:20.755";"2026-07-02"
"2026-07-02T10:55:13.775Z";"En la Nit Artificial";"Projecte Mut";"2026-07-02 10:55:13.775";"2026-07-02"
"2026-07-02T10:57:46.215Z";"Sa Canal";"Projecte Mut";"2026-07-02 10:57:46.215";"2026-07-02"
"2026-07-02T11:04:47.702Z";"Sa D'Es Verro";"Projecte Mut";"2026-07-02 11:04:47.702";"2026-07-02"
"2026-07-02T14:06:56.791Z";"Alegria";"Projecte Mut";"2026-07-02 14:06:56.791";"2026-07-02"
"2026-07-02T15:28:07.548Z";"TANZSCHEIN";"COSMÓ";"2026-07-02 15:28:07.548";"2026-07-02"
"2026-07-02T15:56:59.012Z";"Canto Andino";"Hermanos Gutiérrez";"2026-07-02 15:56:59.012";"2026-07-02"
"2026-07-02T15:59:56.148Z";"Hijos Del Sol";"Hermanos Gutiérrez";"2026-07-02 15:59:56.148";"2026-07-02"
"2026-07-02T16:17:07.668Z";"Mumbo Sugar";"Arc De Soleil";"2026-07-02 16:17:07.668";"2026-07-02"
"2026-07-02T18:43:37.208Z";"Flight of the Foo Birds - 1994 Remaster";"Count Basie";"2026-07-02 18:43:37.208";"2026-07-02"
"2026-07-02T19:10:45.554Z";"One O'Clock Jump";"The Jumpin' Joz Band";"2026-07-02 19:10:45.554";"2026-07-02"
"2026-07-02T19:14:17.377Z";"(Stone's) Duck Fever";"Jazz Connection";"2026-07-02 19:14:17.377";"2026-07-02"
"2026-07-02T19:17:10.919Z";"Kansas City Stride";"Giorgio Cuscito";"2026-07-02 19:17:10.919";"2026-07-02"
