"played_at";"track.name";"name";"played";"day"
"2026-06-05T17:02:31.629Z";"DESPECHÁ";"ROSALÍA";"2026-06-05 17:02:31.629";"2026-06-05"
"2026-06-05T17:05:52.085Z";"BESO";"ROSALÍA";"2026-06-05 17:05:52.085";"2026-06-05"
"2026-06-05T17:09:08.246Z";"Si Antes Te Hubiera Conocido";"KAROL G";"2026-06-05 17:09:08.246";"2026-06-05"
"2026-06-05T17:11:19.195Z";"Dios Es Un Stalker";"ROSALÍA";"2026-06-05 17:11:19.195";"2026-06-05"
"2026-06-05T17:33:53.278Z";"BAILE INoLVIDABLE";"Bad Bunny";"2026-06-05 17:33:53.278";"2026-06-05"
"2026-06-05T17:37:36.688Z";"Volver";"Estrella Morente";"2026-06-05 17:37:36.688";"2026-06-05"
"2026-06-05T17:40:12.618Z";"DELIRIO DE GRANDEZA";"ROSALÍA";"2026-06-05 17:40:12.618";"2026-06-05"
"2026-06-05T17:44:21.493Z";"NI BORRACHO";"Quevedo";"2026-06-05 17:44:21.493";"2026-06-05"
"2026-06-05T17:48:51.647Z";"Mio Cristo Piange Diamanti";"ROSALÍA";"2026-06-05 17:48:51.647";"2026-06-05"
"2026-06-05T17:52:38.516Z";"Hasta la Raíz";"Natalia Lafourcade";"2026-06-05 17:52:38.516";"2026-06-05"
"2026-06-05T17:54:56.521Z";"SAOKO";"ROSALÍA";"2026-06-05 17:54:56.521";"2026-06-05"
"2026-06-05T17:58:40.489Z";"LA FAMA";"ROSALÍA";"2026-06-05 17:58:40.489";"2026-06-05"
"2026-06-05T18:47:31.900Z";"Tan Difícil de Entender";"Pantoja";"2026-06-05 18:47:31.9";"2026-06-05"
"2026-06-05T18:48:55.949Z";"Entre Luca Y Juan Mejía";"Vicente Garcia";"2026-06-05 18:48:55.949";"2026-06-05"
"2026-06-05T19:37:21.707Z";"Toda una Vida";"Pedro Guerra";"2026-06-05 19:37:21.707";"2026-06-05"
"2026-06-05T19:37:22.380Z";"Toda una Vida";"Pedro Guerra";"2026-06-05 19:37:22.38";"2026-06-05"
"2026-06-05T19:43:41.315Z";"Entre Luca Y Juan Mejía";"Vicente Garcia";"2026-06-05 19:43:41.315";"2026-06-05"
"2026-06-05T19:55:10.306Z";"Todo De Ti";"Rauw Alejandro";"2026-06-05 19:55:10.306";"2026-06-05"
"2026-06-05T20:03:48.550Z";"Maria la Gorda";"Siberian Hotheads";"2026-06-05 20:03:48.55";"2026-06-05"
"2026-06-05T20:06:54.774Z";"Bottoms Up";"Illinois Jacquet";"2026-06-05 20:06:54.774";"2026-06-05"
"2026-06-05T21:07:03.032Z";"The Jeep Is Jumping";"Professor Cunningham And His Old School";"2026-06-05 21:07:03.032";"2026-06-05"
