"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-10T12:47:22.172Z";"Malva Marina";"3qf5fljg799THIMlK0F7LC";"Malva Vela";"42gMsjzIofZl8uTc1NmRHz";"Lin Cortés";"3SBsCnbQ5q8bOW0uBcwG54";"2026-08-10 12:47:22.172";"2026-08-10"
"2026-08-10T12:51:22.139Z";"Mojo Picón";"4pN7CvXYzekN9uWt0CGQZA";"Chukky";"1pbypJzDS0Glu3baISY6AL";"Antónimo";"0w4lRGIYNa6Q602tVuaFyT";"2026-08-10 12:51:22.139";"2026-08-10"
"2026-08-10T12:52:51.626Z";"De Polvo Una Mota";"3jlflOP1ZB3ldbm6Zv0EBS";"Carlos Ares";"3eReTIjhrje1sk2hFQgwhI";;;"2026-08-10 12:52:51.626";"2026-08-10"
"2026-08-10T12:56:44.192Z";"Minotauros";"4NxAvYGdSa9KzjL594Ardt";"Lin Cortés";"3SBsCnbQ5q8bOW0uBcwG54";;;"2026-08-10 12:56:44.192";"2026-08-10"
"2026-08-10T13:00:36.160Z";"Novia Moderna";"4Dudxfs93t2B6s2LxgVJ3s";"Lin Cortés";"3SBsCnbQ5q8bOW0uBcwG54";;;"2026-08-10 13:00:36.16";"2026-08-10"
"2026-08-10T13:03:43.632Z";"nana triste";"721Lxh9pNJJhNERON4Zjmw";"Natalia Lacunza";"3Zs59sqZJ6fWQqWbRC8bOP";"Guitarricadelafuente";"0oBiYchunKTMDesVICwrvL";"2026-08-10 13:03:43.632";"2026-08-10"
"2026-08-10T13:06:42.733Z";"Helen K";"5N9uMlylFcR2GoP4c5szDj";"Malva Vela";"42gMsjzIofZl8uTc1NmRHz";;;"2026-08-10 13:06:42.733";"2026-08-10"
"2026-08-10T13:10:22.830Z";"Días de Perros";"6B2vU3YhlP7e99XfSCfoz8";"Carlos Ares";"3eReTIjhrje1sk2hFQgwhI";;;"2026-08-10 13:10:22.83";"2026-08-10"
"2026-08-10T13:12:54.547Z";"La Tortura - Spotify Singles";"5WW6WJUxZsfHF7Na5wwE02";"Judeline";"1H6X7yhnXZg73f9bssaj1Q";;;"2026-08-10 13:12:54.547";"2026-08-10"
"2026-08-10T13:16:39.050Z";"A Tu Lado";"3GpiAQoC18CB88UChK2GyK";"Jasmine";"1sFd5ebsD4RUj1nR21LeEt";"Víctor Hernández";"0gz0uXKyc0A0d0wnn7KTng";"2026-08-10 13:16:39.05";"2026-08-10"
"2026-08-10T13:19:50.241Z";"Guantanamera";"6rlI9zMChJzIv5u0iSBO4l";"Guitarricadelafuente";"0oBiYchunKTMDesVICwrvL";;;"2026-08-10 13:19:50.241";"2026-08-10"
"2026-08-10T13:20:21.833Z";"Ofelia";"0HXfO7ku0m3jFlB2XZw1Nj";"Malva Vela";"42gMsjzIofZl8uTc1NmRHz";;;"2026-08-10 13:20:21.833";"2026-08-10"
"2026-08-10T13:23:28.591Z";"Ofelia";"0HXfO7ku0m3jFlB2XZw1Nj";"Malva Vela";"42gMsjzIofZl8uTc1NmRHz";;;"2026-08-10 13:23:28.591";"2026-08-10"
"2026-08-10T13:40:40.048Z";"Tout oublier";"06O3hxudc6V0BOuoCFSy71";"Angèle";"3QVolfxko2UyCOtexhVTli";"Roméo Elvis";"2pHk4wAmL7ofTAuvCIUWtv";"2026-08-10 13:40:40.048";"2026-08-10"
"2026-08-10T13:45:22.901Z";"Chalouper";"4P89bNZVTCmu3zT0IBNLS8";"Gaël Faye";"69irZ4R8OsrLHjr6VmMmMg";;;"2026-08-10 13:45:22.901";"2026-08-10"
"2026-08-10T13:53:05.828Z";"Où va le monde";"6M2ZYgZ2cdu5oCHGI8wamV";"La Femme";"5VTWoYYizcOY3uIKnxeCGI";;;"2026-08-10 13:53:05.828";"2026-08-10"
"2026-08-10T17:00:30.835Z";"Jmy attendais pas";"7mbjbYsq0gFOD6qm9oOlVT";"Clea Vincent";"6eforqOxk5mRrgprF7XtYu";;;"2026-08-10 17:00:30.835";"2026-08-10"
