"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-05T05:41:29.567Z";"Él Son - Remastered 2026";"75C1XrM5jvqmmCidunBQki";"Héctor Lavoe";"7opp16lU7VM3l2WBdGMYHP";;;"2026-08-05 05:41:29.567";"2026-08-05"
"2026-08-05T05:47:12.869Z";"Otra Oportunidad";"3fq3pTQYoWtctngH9C3y0C";"Jimmy Bosch";"6qZcCPB1iHABslHewMUWwV";;;"2026-08-05 05:47:12.869";"2026-08-05"
"2026-08-05T05:55:26.773Z";"Sofrito";"0FpBO0Pyoh4MZVmNO3zwnc";"Mongo Santamaria";"2oVwztjpHpJlAvlVVuqVa0";;;"2026-08-05 05:55:26.773";"2026-08-05"
"2026-08-05T06:05:13.061Z";"La Hija De Lola";"5xS8g8E2mPuIjCbxQj2Yx4";"Charlie Palmieri";"1qNctKAgK8LDV3agmP8ukS";;;"2026-08-05 06:05:13.061";"2026-08-05"
"2026-08-05T06:11:58.590Z";"Periódico de Ayer - Remastered 2024";"2w780pCHPCVOVo32GxSeXp";"Héctor Lavoe";"7opp16lU7VM3l2WBdGMYHP";;;"2026-08-05 06:11:58.59";"2026-08-05"
"2026-08-05T06:14:59.283Z";"Moliendo Cafe";"4aNkO61MhCL1Pe09IanNYw";"Rafael Cortijo";"0MPvfjv3rdHSnDCKWJ4c6h";;;"2026-08-05 06:14:59.283";"2026-08-05"
"2026-08-05T06:21:39.938Z";"Borinquen Tiene Montuno";"0qu5v3Uc1HckTviHoqJoRk";"Ismael Miranda";"5S3BxZrK4hYN3fwsw8oumq";;;"2026-08-05 06:21:39.938";"2026-08-05"
"2026-08-05T06:24:14.551Z";"New York Mambo";"5lelDIvOCYUJ1YuG0l30Qt";"Johnny Colon";"4IQvRKcRuA2mzB6lc2E5Pm";;;"2026-08-05 06:24:14.551";"2026-08-05"
"2026-08-05T06:27:33.025Z";"Amor para mi";"0Gn0mUiKEgXZGCp2xw7fAv";"Willie Salcedo";"6uArL3PD3tMUVZLSGkPc0N";;;"2026-08-05 06:27:33.025";"2026-08-05"
"2026-08-05T06:31:26.528Z";"Que Rico Boogaloo";"3a6n2q7NcrAwgrZT3UOW1K";"La-33";"1Y2yzHPbBWZouNYTOGFq7u";;;"2026-08-05 06:31:26.528";"2026-08-05"
