played_at;track.name;name;played;day
2024-07-30T06:15:55.083Z;Juanita;Kevin Davis & Ban Caribe;2024-07-30 06:15:55.083;2024-07-30
2024-07-30T07:49:37.054Z;Cold Little Heart - Radio Edit;Michael Kiwanuka;2024-07-30 07:49:37.054;2024-07-30
2024-07-30T07:57:48.109Z;Te Vendré a Cercar;Xanguito;2024-07-30 07:57:48.109;2024-07-30
2024-07-30T08:01:59.057Z;Lo mato;Peret;2024-07-30 08:01:59.057;2024-07-30
2024-07-30T10:03:46.073Z;Perquè Vull;Ovidi Montllor;2024-07-30 10:03:46.073;2024-07-30
2024-07-30T10:06:49.104Z;Rodones;Renaldo & Clara;2024-07-30 10:06:49.104;2024-07-30
2024-07-30T10:09:11.017Z;Pixapins;Socunbohemio;2024-07-30 10:09:11.017;2024-07-30
2024-07-30T10:13:30.102Z;Jean-Luc;Els Amics De Les Arts;2024-07-30 10:13:30.102;2024-07-30
2024-07-30T10:16:31.068Z;KSA;Habla de Mí en Presente;2024-07-30 10:16:31.068;2024-07-30
2024-07-30T10:19:45.087Z;No tinc temps;Mazoni;2024-07-30 10:19:45.087;2024-07-30
2024-07-30T10:23:19.064Z;Qui més estima;Mishima;2024-07-30 10:23:19.064;2024-07-30
2024-07-30T10:26:59.106Z;Animal Salvatge;Sanjosex;2024-07-30 10:26:59.106;2024-07-30
2024-07-30T10:29:08.071Z;Globus;Renaldo & Clara;2024-07-30 10:29:08.071;2024-07-30
2024-07-30T10:32:23.136Z;Alegria;Antònia Font;2024-07-30 10:32:23.136;2024-07-30
2024-07-30T10:35:56.019Z;Desorden;Maria Rodés;2024-07-30 10:35:56.019;2024-07-30
2024-07-30T10:37:06.122Z;A la voreta del foc;Alosa;2024-07-30 10:37:06.122;2024-07-30
2024-07-30T10:44:51.119Z;Who;Jimin;2024-07-30 10:44:51.119;2024-07-30
2024-07-30T10:48:22.071Z;BIRDS OF A FEATHER;Billie Eilish;2024-07-30 10:48:22.071;2024-07-30
2024-07-30T10:51:17.088Z;Espresso;Sabrina Carpenter;2024-07-30 10:51:17.088;2024-07-30
2024-07-30T10:54:23.047Z;Please Please Please;Sabrina Carpenter;2024-07-30 10:54:23.047;2024-07-30
2024-07-30T10:58:58.107Z;Not Like Us;Kendrick Lamar;2024-07-30 10:58:58.107;2024-07-30
2024-07-30T11:02:40.072Z;Gata Only;FloyyMenor;2024-07-30 11:02:40.072;2024-07-30
2024-07-30T11:06:18.116Z;Good Luck, Babe!;Chappell Roan;2024-07-30 11:06:18.116;2024-07-30
2024-07-30T11:09:34.090Z;Si Antes Te Hubiera Conocido;KAROL G;2024-07-30 11:09:34.09;2024-07-30
2024-07-30T11:12:34.104Z;Beautiful Things;Benson Boone;2024-07-30 11:12:34.104;2024-07-30
2024-07-30T11:15:25.094Z;A Bar Song (Tipsy);Shaboozey;2024-07-30 11:15:25.094;2024-07-30
2024-07-30T12:09:32.097Z;Too Sweet;Hozier;2024-07-30 12:09:32.097;2024-07-30
2024-07-30T12:12:56.129Z;Kaikkea pahaa;Pyhimys;2024-07-30 12:12:56.129;2024-07-30
2024-07-30T12:16:42.052Z;Taulu;Asa;2024-07-30 12:16:42.052;2024-07-30
2024-07-30T13:38:13.259Z;Hermesetas;Pyhimys;2024-07-30 13:38:13.259;2024-07-30
2024-07-30T14:12:06.609Z;Cuando te alejas (feat. Jorge Drexler) - En Directo;Pablo Alborán;2024-07-30 14:12:06.609;2024-07-30
2024-07-30T14:16:43.101Z;Quien lo diría;Rita Payés;2024-07-30 14:16:43.101;2024-07-30
2024-07-30T14:20:15.944Z;Aunque no sea conmigo;Bunbury;2024-07-30 14:20:15.944;2024-07-30
2024-07-30T14:25:30.904Z;Pausa - En directo;IZAL;2024-07-30 14:25:30.904;2024-07-30
2024-07-30T17:07:22.145Z;Cuando te alejas (feat. Jorge Drexler) - En Directo;Pablo Alborán;2024-07-30 17:07:22.145;2024-07-30
2024-07-30T17:11:08.119Z;Universos paralelos (feat. Ana Tijoux);Jorge Drexler;2024-07-30 17:11:08.119;2024-07-30
2024-07-30T17:14:04.792Z;Nominao;C. Tangana;2024-07-30 17:14:04.792;2024-07-30
2024-07-30T17:26:38.018Z;Pää räjähtää;Saimaa;2024-07-30 17:26:38.018;2024-07-30
2024-07-30T17:40:58.610Z;Muistan sen niin;Saimaa;2024-07-30 17:40:58.61;2024-07-30
2024-07-30T17:44:43.506Z;Äiti;Saimaa;2024-07-30 17:44:43.506;2024-07-30
2024-07-30T17:47:43.159Z;Kivi jota vierittää I;Saimaa;2024-07-30 17:47:43.159;2024-07-30
