played_at;track.name;name;played;day
2024-05-04T12:11:59.107Z;Perra;Rigoberta Bandini;2024-05-04 12:11:59.107;2024-05-04
2024-05-04T12:18:35.192Z;Summercat;Billie The Vision & The Dancers;2024-05-04 12:18:35.192;2024-05-04
2024-05-04T12:33:24.120Z;Aunque no sea conmigo;Bunbury;2024-05-04 12:33:24.12;2024-05-04
2024-05-04T12:35:24.917Z;Lola;Antonio González;2024-05-04 12:35:24.917;2024-05-04
2024-05-04T12:38:13.617Z;Despedida;IZAL;2024-05-04 12:38:13.617;2024-05-04
2024-05-04T12:42:06.579Z;Bailé;Ciudad Jara;2024-05-04 12:42:06.579;2024-05-04
2024-05-04T12:45:46.915Z;berlin U5;Zahara;2024-05-04 12:45:46.915;2024-05-04
2024-05-04T12:48:59.825Z;La hoguera de los continentes;La Raíz;2024-05-04 12:48:59.825;2024-05-04
2024-05-04T12:55:17.518Z;Hoy la Bestia Cena en Casa - Radio Edit;Zahara;2024-05-04 12:55:17.518;2024-05-04
2024-05-04T12:57:47.406Z;Caricias de Sal;Las Migas;2024-05-04 12:57:47.406;2024-05-04
2024-05-04T13:00:28.599Z;Te Debo un Baile (Canciones Confinadas 4);Zahara;2024-05-04 13:00:28.599;2024-05-04
2024-05-04T13:03:40.709Z;La Luz - A COLORS SHOW;María José Llergo;2024-05-04 13:03:40.709;2024-05-04
2024-05-04T13:26:53.516Z;Para vivir;El Kanka;2024-05-04 13:26:53.516;2024-05-04
2024-05-04T13:30:54.012Z;A la orilla del río;Robe;2024-05-04 13:30:54.012;2024-05-04
2024-05-04T13:34:56.708Z;Volar;El Kanka;2024-05-04 13:34:56.708;2024-05-04
