"played_at";"track.name";"name";"played";"day"
"2026-04-01T14:27:47.500Z";"nuestro";"Broke Carrey";"2026-04-01 14:27:47.5";"2026-04-01"
"2026-04-01T14:29:08.607Z";"RENACIMIENTO";"Broke Carrey";"2026-04-01 14:29:08.607";"2026-04-01"
"2026-04-01T17:50:11.283Z";"nuestro";"Broke Carrey";"2026-04-01 17:50:11.283";"2026-04-01"
"2026-04-01T17:51:32.377Z";"RENACIMIENTO";"Broke Carrey";"2026-04-01 17:51:32.377";"2026-04-01"
"2026-04-01T17:54:53.548Z";"El Aplauso";"Broke Carrey";"2026-04-01 17:54:53.548";"2026-04-01"
"2026-04-01T18:01:34.592Z";"formato vertical";"Broke Carrey";"2026-04-01 18:01:34.592";"2026-04-01"
"2026-04-01T18:02:37.602Z";"monumento..";"Broke Carrey";"2026-04-01 18:02:37.602";"2026-04-01"
"2026-04-01T18:03:18.927Z";"MIGUELITO";"Broke Carrey";"2026-04-01 18:03:18.927";"2026-04-01"
"2026-04-01T18:07:17.168Z";"ZUPAY";"Broke Carrey";"2026-04-01 18:07:17.168";"2026-04-01"
"2026-04-01T18:08:44.212Z";"Interludio Polo";"Broke Carrey";"2026-04-01 18:08:44.212";"2026-04-01"
"2026-04-01T18:11:12.846Z";"NMQN";"Broke Carrey";"2026-04-01 18:11:12.846";"2026-04-01"
"2026-04-01T18:13:37.356Z";"paso de hombre";"Broke Carrey";"2026-04-01 18:13:37.356";"2026-04-01"
"2026-04-01T18:16:41.995Z";"LEONES";"Broke Carrey";"2026-04-01 18:16:41.995";"2026-04-01"
"2026-04-01T18:20:34.086Z";"mi mejor intento..";"Broke Carrey";"2026-04-01 18:20:34.086";"2026-04-01"
"2026-04-01T18:23:40.346Z";"Las Piedras";"Broke Carrey";"2026-04-01 18:23:40.346";"2026-04-01"
"2026-04-01T18:27:44.824Z";"Señales de Humo";"Broke Carrey";"2026-04-01 18:27:44.824";"2026-04-01"
"2026-04-01T18:31:11.773Z";"El tambor chico";"Jorge Drexler";"2026-04-01 18:31:11.773";"2026-04-01"
"2026-04-01T18:33:47.338Z";"Vida Loca";"CA7RIEL & Paco Amoroso";"2026-04-01 18:33:47.338";"2026-04-01"
"2026-04-01T18:41:01.191Z";"¿Qué será que es?";"Jorge Drexler";"2026-04-01 18:41:01.191";"2026-04-01"
"2026-04-01T18:44:36.625Z";"Casita Bella";"El David Aguilar";"2026-04-01 18:44:36.625";"2026-04-01"
