"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-24T05:46:17.235Z";"El Carrer dels Torrats";"6dTgALlTgQgs60wFyWCfzF";"Sopa De Cabra";"1qNkvcsEC2Hry31JWkYO3D";;;"2026-08-24 05:46:17.235";"2026-08-24"
"2026-08-24T06:32:46.052Z";"El Meu Germà";"32bXEzznEl0w4G4SnCwxJX";"Gertrudis";"3eAm5IYwnH7uTX5EBT9sbi";;;"2026-08-24 06:32:46.052";"2026-08-24"
"2026-08-24T06:37:41.393Z";"Somni d´estiu";"4Vakv5YJHzNWNXDePSTOi1";"9Son";"1vt1kYnWfOGnKD6vcTbIgF";;;"2026-08-24 06:37:41.393";"2026-08-24"
"2026-08-24T06:42:00.703Z";"Les cosines";"1sCDb2JQL79fUNxcYVr1KO";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-24 06:42:00.703";"2026-08-24"
"2026-08-24T06:48:13.701Z";"Per A Tu, Serrat";"4tC09VkJbO5c7SXDdheet6";"Sabor De Gracia";"76tvS0QCV7qyNsyboFjuxL";;;"2026-08-24 06:48:13.701";"2026-08-24"
"2026-08-24T06:58:29.619Z";"Rumba de Colors";"7HNQUe9hHTYNwN2vWauYOK";"9Son";"1vt1kYnWfOGnKD6vcTbIgF";;;"2026-08-24 06:58:29.619";"2026-08-24"
"2026-08-24T07:02:04.400Z";"Més Que la Meva Sang";"4ZKM5pGuElWso0kYdn7YXY";"Lax'n'Busto";"7Ix9GNTGIUIFBpPC6K0QeP";;;"2026-08-24 07:02:04.4";"2026-08-24"
"2026-08-24T10:32:05.081Z";"Digues què faràs";"3hjCtLzQXiDRIVGl8oCl5Y";"Pirat's Sound Sistema";"3bSjpDHDskBXS2z5WuaXaq";"The Kinky Coo Coo's";"0LABm4XsKqDm0Ha30gxpAP";"2026-08-24 10:32:05.081";"2026-08-24"
"2026-08-24T10:33:09.277Z";"Digues què faràs";"3hjCtLzQXiDRIVGl8oCl5Y";"Pirat's Sound Sistema";"3bSjpDHDskBXS2z5WuaXaq";"The Kinky Coo Coo's";"0LABm4XsKqDm0Ha30gxpAP";"2026-08-24 10:33:09.277";"2026-08-24"
"2026-08-24T10:54:20.535Z";"Flors de Baladre";"18y6KfWAekYKBkt7dFDnPF";"Ressonadors";"5I3gBWwDffIxiQWJtTVlBr";"Gerard Quintana";"1rbJMg2hxvGaYhlQzd9Uhv";"2026-08-24 10:54:20.535";"2026-08-24"
"2026-08-24T10:58:18.365Z";"Canvi de paradigma";"33ixOulITM97y5kLn3Lb6H";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-24 10:58:18.365";"2026-08-24"
"2026-08-24T11:02:16.888Z";"N'escrivaneta";"3z06ygwoCBmHLOqLJHlXgP";"Ressonadors";"5I3gBWwDffIxiQWJtTVlBr";"Celtas Cortos";"4uq2Li6QEUydFf5eXXviOL";"2026-08-24 11:02:16.888";"2026-08-24"
"2026-08-24T11:05:30.407Z";"Ai, Dolors";"0Glt1F8CjYER9OksWxUTVv";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-24 11:05:30.407";"2026-08-24"
"2026-08-24T11:28:10.113Z";"Qui més estima";"1wdxBQn8jZ5aO5VWQ9Kcyd";"Mishima";"2E7iSyZ5Mv8x5mGu1RcKzT";;;"2026-08-24 11:28:10.113";"2026-08-24"
"2026-08-24T11:32:09.936Z";"Rumbeta bona";"4niqmtsX3Yg1lYKktjPDpy";"Dusminguet";"0ytmuycMJssz05Wn4WivBp";;;"2026-08-24 11:32:09.936";"2026-08-24"
"2026-08-24T11:36:55.660Z";"El Meu Cos";"3aTqKAVTMqklCRy7vS96Ap";"Els Amics De Les Arts";"0op3EnoEZ0jQY13sbyoSo2";;;"2026-08-24 11:36:55.66";"2026-08-24"
"2026-08-24T11:41:13.349Z";"El Far del Sud (En Directe)";"0vbK3WiQeORnIDbOZtWjED";"Sopa De Cabra";"1qNkvcsEC2Hry31JWkYO3D";;;"2026-08-24 11:41:13.349";"2026-08-24"
"2026-08-24T11:44:06.855Z";"Samarreta (Versió 2015)";"33XbM4BraV1XbYcxa5PAil";"Gertrudis";"3eAm5IYwnH7uTX5EBT9sbi";"Txarango|La Pegatina";"6XYRpcgPIK9OejoVzA7PbC|4xvB67czbtvemGVXGa81oK";"2026-08-24 11:44:06.855";"2026-08-24"
"2026-08-24T11:47:21.732Z";"No tinc temps";"2IkLeWSlAnhsmgmF4M7D5e";"Mazoni";"5jxwrEuiCDAujXZXIvCShs";;;"2026-08-24 11:47:21.732";"2026-08-24"
"2026-08-24T13:22:06.447Z";"A veure què en fem";"3iqKC0A6o5tUebVkRpu2hP";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-08-24 13:22:06.447";"2026-08-24"
"2026-08-24T13:27:13.411Z";"L'informàtic (feat. AUPA Quartet)";"3f2DgA9TjzvvcNQCSJ8H02";"9Son";"1vt1kYnWfOGnKD6vcTbIgF";"AUPA Quartet";"0QOetdcG9FhwQ1tpnYBnS7";"2026-08-24 13:27:13.411";"2026-08-24"
"2026-08-24T13:40:05.642Z";"Animal Salvatge";"0PnFxSp2D1zDZdWgFXrY1i";"Sanjosex";"3xvSV6NiocgZuGdVK3n0lE";;;"2026-08-24 13:40:05.642";"2026-08-24"
"2026-08-24T13:42:36.368Z";"Plou I Fa Sol";"3dvXwYCryXKzWJH13L2j2f";"Sopa De Cabra";"1qNkvcsEC2Hry31JWkYO3D";;;"2026-08-24 13:42:36.368";"2026-08-24"
"2026-08-24T13:46:07.816Z";"Wa Yeah!";"0BPIknt0SyI873a6N5QDBI";"Antònia Font";"503mwh1GWEiWy9bzzpiTFW";;;"2026-08-24 13:46:07.816";"2026-08-24"
"2026-08-24T13:53:02.831Z";"Jo Tenc una Enamorada";"5GRzi7h5fJxYomSlYUQ875";"Ressonadors";"5I3gBWwDffIxiQWJtTVlBr";"Projecte Mut";"1DtVZ2mcu69GqeAZtdMBlh";"2026-08-24 13:53:02.831";"2026-08-24"
"2026-08-24T13:58:01.902Z";"Ei, que surt el sol!";"3FkGL8ReERmM4WhMjFuD8x";"Mazoni";"5jxwrEuiCDAujXZXIvCShs";;;"2026-08-24 13:58:01.902";"2026-08-24"
