"played_at";"track.name";"name";"played";"day"
"2025-11-18T06:27:55.311Z";"Fucking Around";"The Echo-Friendly";"2025-11-18 06:27:55.311";"2025-11-18"
"2025-11-18T06:35:38.232Z";"The John Wayne";"Little Green Cars";"2025-11-18 06:35:38.232";"2025-11-18"
"2025-11-18T06:39:41.402Z";"When The Lights Go Out";"Crybaby";"2025-11-18 06:39:41.402";"2025-11-18"
"2025-11-18T06:43:27.207Z";"Saaret ovat alkaneet kiehtoa minua";"Pyhimys";"2025-11-18 06:43:27.207";"2025-11-18"
"2025-11-18T06:43:50.547Z";"A 1000 Times";"Hamilton Leithauser";"2025-11-18 06:43:50.547";"2025-11-18"
"2025-11-18T06:47:50.612Z";"Myriad Harbour";"The New Pornographers";"2025-11-18 06:47:50.612";"2025-11-18"
"2025-11-18T06:52:56.468Z";"I Already Forgot Everything You Said";"The Dig";"2025-11-18 06:52:56.468";"2025-11-18"
"2025-11-18T06:56:45.195Z";"Lake Michigan";"Rogue Wave";"2025-11-18 06:56:45.195";"2025-11-18"
"2025-11-18T07:00:29.595Z";"Twenty Miles";"Deer Tick";"2025-11-18 07:00:29.595";"2025-11-18"
"2025-11-18T07:04:22.813Z";"Ooh Song";"DYAN";"2025-11-18 07:04:22.813";"2025-11-18"
"2025-11-18T07:08:18.494Z";"My Zero";"Ezra Furman";"2025-11-18 07:08:18.494";"2025-11-18"
"2025-11-18T07:12:50.414Z";"Money Rain Down";"Big Black Delta";"2025-11-18 07:12:50.414";"2025-11-18"
"2025-11-18T07:16:35.483Z";"Ride On / Right On";"Phosphorescent";"2025-11-18 07:16:35.483";"2025-11-18"
"2025-11-18T07:21:42.954Z";"Destroyer";"Panama";"2025-11-18 07:21:42.954";"2025-11-18"
"2025-11-18T07:24:56.958Z";"Three White Horses";"Andrew Bird";"2025-11-18 07:24:56.958";"2025-11-18"
