"played_at";"track.name";"name";"played";"day"
"2026-02-07T07:20:48.783Z";"La cançó del soldadet - (Apolo 29/3/22)";"Manel";"2026-02-07 07:20:48.783";"2026-02-07"
"2026-02-07T07:25:12.731Z";"La gent normal - (Apolo 29/3/22)";"Manel";"2026-02-07 07:25:12.731";"2026-02-07"
"2026-02-07T07:29:37.017Z";"Sabotatge - (Apolo 29/3/22)";"Manel";"2026-02-07 07:29:37.017";"2026-02-07"
"2026-02-07T07:36:45.687Z";"Teresa Rampell - (Apolo 29/3/22)";"Manel";"2026-02-07 07:36:45.687";"2026-02-07"
"2026-02-07T09:03:36.286Z";"Tipus suite - (Apolo 29/3/22)";"Manel";"2026-02-07 09:03:36.286";"2026-02-07"
"2026-02-07T09:07:28.305Z";"Rico y Pico";"Chuwi";"2026-02-07 09:07:28.305";"2026-02-07"
"2026-02-07T09:11:09.999Z";"Tikiri";"Chuwi";"2026-02-07 09:11:09.999";"2026-02-07"
"2026-02-07T12:00:13.880Z";"Opalite";"Taylor Swift";"2026-02-07 12:00:13.88";"2026-02-07"
"2026-02-07T12:03:30.807Z";"WHERE IS MY HUSBAND!";"RAYE";"2026-02-07 12:03:30.807";"2026-02-07"
"2026-02-07T12:07:17.109Z";"The Fate of Ophelia";"Taylor Swift";"2026-02-07 12:07:17.109";"2026-02-07"
"2026-02-07T12:09:52.640Z";"Ok Love You Bye";"Olivia Dean";"2026-02-07 12:09:52.64";"2026-02-07"
"2026-02-07T12:12:55.315Z";"undressed";"sombr";"2026-02-07 12:12:55.315";"2026-02-07"
"2026-02-07T12:22:18.642Z";"Delete Ya";"Djo";"2026-02-07 12:22:18.642";"2026-02-07"
"2026-02-07T12:26:25.818Z";"Worth It.";"RAYE";"2026-02-07 12:26:25.818";"2026-02-07"
"2026-02-07T12:29:37.609Z";"Midnight Sun";"Zara Larsson";"2026-02-07 12:29:37.609";"2026-02-07"
"2026-02-07T12:32:42.355Z";"Man I Need";"Olivia Dean";"2026-02-07 12:32:42.355";"2026-02-07"
"2026-02-07T12:36:45.381Z";"12 to 12";"sombr";"2026-02-07 12:36:45.381";"2026-02-07"
"2026-02-07T12:40:19.029Z";"I Just Might";"Bruno Mars";"2026-02-07 12:40:19.029";"2026-02-07"
"2026-02-07T12:42:13.890Z";"Lil Boo Thang";"Paul Russell";"2026-02-07 12:42:13.89";"2026-02-07"
"2026-02-07T12:45:12.595Z";"Cruel Summer";"Taylor Swift";"2026-02-07 12:45:12.595";"2026-02-07"
"2026-02-07T12:48:33.868Z";"Lush Life";"Zara Larsson";"2026-02-07 12:48:33.868";"2026-02-07"
"2026-02-07T12:51:23.220Z";"So Easy (To Fall In Love)";"Olivia Dean";"2026-02-07 12:51:23.22";"2026-02-07"
"2026-02-07T12:54:42.762Z";"back to friends";"sombr";"2026-02-07 12:54:42.762";"2026-02-07"
"2026-02-07T12:57:55.374Z";"About Damn Time";"Lizzo";"2026-02-07 12:57:55.374";"2026-02-07"
"2026-02-07T13:00:54.348Z";"Treasure";"Bruno Mars";"2026-02-07 13:00:54.348";"2026-02-07"
"2026-02-07T13:03:32.930Z";"Basic Being Basic";"Djo";"2026-02-07 13:03:32.93";"2026-02-07"
"2026-02-07T13:06:57.333Z";"Levitating";"Dua Lipa";"2026-02-07 13:06:57.333";"2026-02-07"
"2026-02-07T13:10:16.557Z";"Reason To Stay";"Olivia Dean";"2026-02-07 13:10:16.557";"2026-02-07"
"2026-02-07T13:13:59.681Z";"Paper Rings";"Taylor Swift";"2026-02-07 13:13:59.681";"2026-02-07"
