"played_at";"track.name";"name";"played";"day"
"2026-01-16T06:29:46.032Z";"Bienvenidos A La Tierra";"Rawayana";"2026-01-16 06:29:46.032";"2026-01-16"
"2026-01-16T06:32:58.926Z";"LA VILLA";"Ryan Castro";"2026-01-16 06:32:58.926";"2026-01-16"
"2026-01-16T06:37:20.055Z";"Culpable";"Junior H";"2026-01-16 06:37:20.055";"2026-01-16"
"2026-01-16T06:44:27.517Z";"Vueltas";"Not for Radio";"2026-01-16 06:44:27.517";"2026-01-16"
"2026-01-16T06:47:30.939Z";"aunquetelopida";"MAGNA";"2026-01-16 06:47:30.939";"2026-01-16"
"2026-01-16T06:52:56.572Z";"Cuando No Era Cantante - Remix";"El Bogueto";"2026-01-16 06:52:56.572";"2026-01-16"
"2026-01-16T06:56:29.906Z";"Niño";"Milo j";"2026-01-16 06:56:29.906";"2026-01-16"
"2026-01-16T06:58:59.304Z";"no lo ves";"Grupo Frontera";"2026-01-16 06:58:59.304";"2026-01-16"
"2026-01-16T07:01:59.394Z";"CON MI GANGA";"KMI420";"2026-01-16 07:01:59.394";"2026-01-16"
"2026-01-16T07:04:57.277Z";"Si Te Quedas (feat. Pablo Alborán)";"Carla Morrison";"2026-01-16 07:04:57.277";"2026-01-16"
"2026-01-16T07:07:18.256Z";"AMIMA";"Nanpa Básico";"2026-01-16 07:07:18.256";"2026-01-16"
"2026-01-16T07:14:37.159Z";"La Perla";"ROSALÍA";"2026-01-16 07:14:37.159";"2026-01-16"
"2026-01-16T07:18:10.224Z";"You You You";"Lukas Graham";"2026-01-16 07:18:10.224";"2026-01-16"
"2026-01-16T07:18:19.277Z";"diferente";"Mica Sotera";"2026-01-16 07:18:19.277";"2026-01-16"
"2026-01-16T10:01:11.754Z";"Un Tabaco Para Elegua";"Orquesta Akokán";"2026-01-16 10:01:11.754";"2026-01-16"
"2026-01-16T10:05:25.219Z";"El Inflador";"Orquesta Akokán";"2026-01-16 10:05:25.219";"2026-01-16"
"2026-01-16T10:10:31.767Z";"Yo Soy Para Tí - Instrumental";"Orquesta Akokán";"2026-01-16 10:10:31.767";"2026-01-16"
"2026-01-16T10:15:13.106Z";"Suave Suave";"Orquesta Akokán";"2026-01-16 10:15:13.106";"2026-01-16"
"2026-01-16T10:20:54.005Z";"4 de Octubre";"Orquesta Akokán";"2026-01-16 10:20:54.005";"2026-01-16"
"2026-01-16T10:23:24.177Z";"No Te Hagas - Instrumental";"Orquesta Akokán";"2026-01-16 10:23:24.177";"2026-01-16"
"2026-01-16T10:32:25.113Z";"CUNTISSIMO";"MARINA";"2026-01-16 10:32:25.113";"2026-01-16"
"2026-01-16T14:31:43.882Z";"Adoracion - Remastered";"Eddie Palmieri";"2026-01-16 14:31:43.882";"2026-01-16"
"2026-01-16T14:35:11.091Z";"Abarriba Cumbiaremos";"Eddie Palmieri";"2026-01-16 14:35:11.091";"2026-01-16"
"2026-01-16T14:38:58.474Z";"Santa";"Bebo & Cachao";"2026-01-16 14:38:58.474";"2026-01-16"
"2026-01-16T15:44:57.015Z";"Shape of You (feat. Zion & Lennox) - Latin Remix";"Ed Sheeran";"2026-01-16 15:44:57.015";"2026-01-16"
"2026-01-16T16:14:19.366Z";"CAMALEÓN";"Belén Aguilera";"2026-01-16 16:14:19.366";"2026-01-16"
