"played_at";"track.name";"name";"played";"day"
"2026-01-23T06:56:01.111Z";"Up All Night";"SAULT";"2026-01-23 06:56:01.111";"2026-01-23"
"2026-01-23T08:36:24.597Z";"Cosa Nuestra";"Rauw Alejandro";"2026-01-23 08:36:24.597";"2026-01-23"
"2026-01-23T08:40:38.870Z";"Déjame Entrar";"Rauw Alejandro";"2026-01-23 08:40:38.87";"2026-01-23"
"2026-01-23T08:43:49.391Z";"Qué Pasaría...";"Rauw Alejandro";"2026-01-23 08:43:49.391";"2026-01-23"
"2026-01-23T08:48:54.506Z";"Tú Con Él";"Rauw Alejandro";"2026-01-23 08:48:54.506";"2026-01-23"
"2026-01-23T08:54:12.927Z";"Todo Tiene Su Final";"Willie Colón";"2026-01-23 08:54:12.927";"2026-01-23"
"2026-01-23T08:57:45.462Z";"La María";"Willie Colón";"2026-01-23 08:57:45.462";"2026-01-23"
"2026-01-23T09:04:59.195Z";"Junio 73";"Willie Colón";"2026-01-23 09:04:59.195";"2026-01-23"
"2026-01-23T09:08:45.953Z";"Calle Luna Calle Sol";"Willie Colón";"2026-01-23 09:08:45.953";"2026-01-23"
"2026-01-23T13:45:26.656Z";"Voso";"Willie Colón";"2026-01-23 13:45:26.656";"2026-01-23"
