"played_at";"track.name";"name";"played";"day"
"2026-05-15T05:38:14.427Z";"Hipit rautaa";"Saimaa";"2026-05-15 05:38:14.427";"2026-05-15"
"2026-05-15T05:49:54.047Z";"Yks ja yks";"Saimaa";"2026-05-15 05:49:54.047";"2026-05-15"
"2026-05-15T05:55:19.752Z";"Tee kuin lintunen";"Saimaa";"2026-05-15 05:55:19.752";"2026-05-15"
"2026-05-15T05:58:33.572Z";"Neidon ryöstö";"Saimaa";"2026-05-15 05:58:33.572";"2026-05-15"
"2026-05-15T06:15:12.546Z";"Sade";"Saimaa";"2026-05-15 06:15:12.546";"2026-05-15"
"2026-05-15T06:19:15.122Z";"Edestakaisin";"Saimaa";"2026-05-15 06:19:15.122";"2026-05-15"
"2026-05-15T06:24:37.035Z";"Itkevä huilu";"Saimaa";"2026-05-15 06:24:37.035";"2026-05-15"
"2026-05-15T06:28:13.052Z";"Valomerkki";"Saimaa";"2026-05-15 06:28:13.052";"2026-05-15"
"2026-05-15T06:31:23.807Z";"Sotilaat, kansat, maat";"Saimaa";"2026-05-15 06:31:23.807";"2026-05-15"
"2026-05-15T10:05:37.148Z";"Sotilaat, kansat, maat";"Saimaa";"2026-05-15 10:05:37.148";"2026-05-15"
"2026-05-15T10:07:42.811Z";"Tan Difícil de Entender";"Pantoja";"2026-05-15 10:07:42.811";"2026-05-15"
"2026-05-15T10:11:26.927Z";"Entre Luca Y Juan Mejía";"Vicente Garcia";"2026-05-15 10:11:26.927";"2026-05-15"
"2026-05-15T10:11:40.792Z";"Hipit rautaa";"Saimaa";"2026-05-15 10:11:40.792";"2026-05-15"
"2026-05-15T12:18:52.268Z";"Supermies";"Saimaa";"2026-05-15 12:18:52.268";"2026-05-15"
"2026-05-15T19:25:30.244Z";"Supermies";"Saimaa";"2026-05-15 19:25:30.244";"2026-05-15"
"2026-05-15T21:42:12.590Z";"Tocarte";"Jorge Drexler";"2026-05-15 21:42:12.59";"2026-05-15"
"2026-05-15T22:28:23.678Z";"Kaikkea pahaa";"Pyhimys";"2026-05-15 22:28:23.678";"2026-05-15"
