"played_at";"track.name";"name";"played";"day"
"2025-10-30T07:58:38.898Z";"It Might Have To Be You";"Vulfmon";"2025-10-30 07:58:38.898";"2025-10-30"
"2025-10-30T08:02:04.158Z";"Charlotte";"Adiós Amores";"2025-10-30 08:02:04.158";"2025-10-30"
"2025-10-30T08:04:54.835Z";"CPR";"Wet Leg";"2025-10-30 08:04:54.835";"2025-10-30"
"2025-10-30T08:07:48.429Z";"Think About Things";"Daði Freyr";"2025-10-30 08:07:48.429";"2025-10-30"
"2025-10-30T08:13:37.794Z";"Restless";"CocoRosie";"2025-10-30 08:13:37.794";"2025-10-30"
"2025-10-30T08:17:09.267Z";"What's That Perfume That You Wear?";"Jens Lekman";"2025-10-30 08:17:09.267";"2025-10-30"
"2025-10-30T08:20:38.559Z";"Whatever We Feel";"Sammy Rae & The Friends";"2025-10-30 08:20:38.559";"2025-10-30"
"2025-10-30T08:25:16.306Z";"Sisters";"Natalie Prass";"2025-10-30 08:25:16.306";"2025-10-30"
"2025-10-30T08:29:53.972Z";"70 Million";"Hold Your Horses !";"2025-10-30 08:29:53.972";"2025-10-30"
"2025-10-30T08:32:45.283Z";"Nido";"Carey";"2025-10-30 08:32:45.283";"2025-10-30"
"2025-10-30T08:37:30.123Z";"Me Sabes a Miel";"Laura Pérez";"2025-10-30 08:37:30.123";"2025-10-30"
"2025-10-30T08:40:41.703Z";"Next to Normal";"Lucius";"2025-10-30 08:40:41.703";"2025-10-30"
"2025-10-30T08:46:59.472Z";"Fever";"Balthazar";"2025-10-30 08:46:59.472";"2025-10-30"
"2025-10-30T08:51:09.565Z";"Vuelo";"Vacazul";"2025-10-30 08:51:09.565";"2025-10-30"
"2025-10-30T08:54:58.233Z";"Everybody Laughs";"David Byrne";"2025-10-30 08:54:58.233";"2025-10-30"
"2025-10-30T08:58:03.878Z";"Call Me Wild";"Cory Wong";"2025-10-30 08:58:03.878";"2025-10-30"
"2025-10-30T09:04:51.985Z";"Megalomania";"David Lemaitre";"2025-10-30 09:04:51.985";"2025-10-30"
"2025-10-30T09:07:36.143Z";"deja vu (feat. Joe la panic)";"aron!";"2025-10-30 09:07:36.143";"2025-10-30"
"2025-10-30T09:11:30.240Z";"Hazlo por Mí";"BRUNA";"2025-10-30 09:11:30.24";"2025-10-30"
"2025-10-30T09:14:15.941Z";"Pyjamas (feat. Remi Wolf)";"Benny Sings";"2025-10-30 09:14:15.941";"2025-10-30"
"2025-10-30T09:17:49.942Z";"Lovely Day / Good as Hell Mashup";"Pomplamoose";"2025-10-30 09:17:49.942";"2025-10-30"
"2025-10-30T09:39:11.429Z";"Border";"Bukahara";"2025-10-30 09:39:11.429";"2025-10-30"
"2025-10-30T09:42:41.734Z";"Hay un Hombre en España";"Astrud";"2025-10-30 09:42:41.734";"2025-10-30"
"2025-10-30T14:37:39.464Z";"Los Perros";"Arde Bogotá";"2025-10-30 14:37:39.464";"2025-10-30"
"2025-10-30T14:40:28.736Z";"El Surco";"Jorge Drexler";"2025-10-30 14:40:28.736";"2025-10-30"
"2025-10-30T14:43:10.196Z";"Sweet Little Lady";"The Big Push";"2025-10-30 14:43:10.196";"2025-10-30"
"2025-10-30T14:46:47.634Z";"Another Run Around the Sun";"Slumbernaut";"2025-10-30 14:46:47.634";"2025-10-30"
"2025-10-30T14:51:49.341Z";"Trouble’s Coming - Purple Disco Machine Remix";"Royal Blood";"2025-10-30 14:51:49.341";"2025-10-30"
"2025-10-30T14:57:29.134Z";"Wake Up Dead Man";"Howlin Jackson";"2025-10-30 14:57:29.134";"2025-10-30"
"2025-10-30T15:00:54.070Z";"Where's the Love?";"Riff Kitten";"2025-10-30 15:00:54.07";"2025-10-30"
"2025-10-30T15:03:21.014Z";"Feelin' Good";"Norman";"2025-10-30 15:03:21.014";"2025-10-30"
"2025-10-30T15:38:46.850Z";"The Truth";"Handsome Boy Modeling School";"2025-10-30 15:38:46.85";"2025-10-30"
"2025-10-30T16:05:05.068Z";"Cable Box";"Mac Miller";"2025-10-30 16:05:05.068";"2025-10-30"
"2025-10-30T16:10:22.012Z";"Port Antonio";"J. Cole";"2025-10-30 16:10:22.012";"2025-10-30"
"2025-10-30T16:14:07.334Z";"Acaecer";"La Brigida Orquesta";"2025-10-30 16:14:07.334";"2025-10-30"
