played_at;track.name;name;played;day
2024-08-09T05:33:32.720Z;Tunis In;Jonathan Stout and his Campus Five;2024-08-09 05:33:32.72;2024-08-09
2024-08-09T08:04:37.691Z;Olen odottanut kärsivällisesti;Pyhimys;2024-08-09 08:04:37.691;2024-08-09
2024-08-09T08:10:11.003Z;Ylös alas outo lumo;Pyhimys;2024-08-09 08:10:11.003;2024-08-09
2024-08-09T08:14:08.049Z;Saaret ovat alkaneet kiehtoa minua;Pyhimys;2024-08-09 08:14:08.049;2024-08-09
2024-08-09T08:18:08.041Z;Hermesetas;Pyhimys;2024-08-09 08:18:08.041;2024-08-09
2024-08-09T08:35:56.056Z;Suoritetaan lottoarvonta;Pyhimys;2024-08-09 08:35:56.056;2024-08-09
2024-08-09T08:41:40.099Z;Styroxista rakennettu talo;Pyhimys;2024-08-09 08:41:40.099;2024-08-09
2024-08-09T08:45:11.063Z;Kympin uutinen;Pyhimys;2024-08-09 08:45:11.063;2024-08-09
2024-08-09T08:49:05.123Z;Optinen harha (feat. Ellips);Pyhimys;2024-08-09 08:49:05.123;2024-08-09
2024-08-09T08:53:30.085Z;Money Game, Pt. 2;Ren;2024-08-09 08:53:30.085;2024-08-09
2024-08-09T08:57:44.095Z;Troubles;Ren;2024-08-09 08:57:44.095;2024-08-09
2024-08-09T09:01:03.105Z;Cuando te alejas (feat. Jorge Drexler) - En Directo;Pablo Alborán;2024-08-09 09:01:03.105;2024-08-09
2024-08-09T09:07:35.043Z;Ojai;Joe Lutcher;2024-08-09 09:07:35.043;2024-08-09
2024-08-09T09:10:23.091Z;Fool Burro;Mable Scott;2024-08-09 09:10:23.091;2024-08-09
2024-08-09T09:13:00.704Z;Voodoo;Red Callender Sextet;2024-08-09 09:13:00.704;2024-08-09
2024-08-09T09:15:08.082Z;Louisiana;Percy Mayfield;2024-08-09 09:15:08.082;2024-08-09
2024-08-09T09:44:17.251Z;Down in the Bottom;Larry Dale;2024-08-09 09:44:17.251;2024-08-09
2024-08-09T10:54:20.077Z;good 4 u;Olivia Rodrigo;2024-08-09 10:54:20.077;2024-08-09
2024-08-09T10:57:20.066Z;LUNCH;Billie Eilish;2024-08-09 10:57:20.066;2024-08-09
2024-08-09T11:01:17.764Z;labour;Paris Paloma;2024-08-09 11:01:17.764;2024-08-09
2024-08-09T11:04:14.096Z;Dance The Night - From Barbie The Album;Dua Lipa;2024-08-09 11:04:14.096;2024-08-09
2024-08-09T11:06:14.074Z;this is what falling in love feels like;JVKE;2024-08-09 11:06:14.074;2024-08-09
2024-08-09T11:34:16.083Z;Meet Me At Our Spot;THE ANXIETY;2024-08-09 11:34:16.083;2024-08-09
2024-08-09T11:36:40.033Z;brutal;Olivia Rodrigo;2024-08-09 11:36:40.033;2024-08-09
2024-08-09T11:40:51.106Z;Too Sweet;Hozier;2024-08-09 11:40:51.106;2024-08-09
