played_at;track.name;name;played;day
2024-12-04T08:11:26.666Z;Walk Through Fire;Yannis & The Yaw;2024-12-04 08:11:26.666;2024-12-04
2024-12-04T08:15:56.440Z;Night Green, Heavy Love;Yannis & The Yaw;2024-12-04 08:15:56.44;2024-12-04
2024-12-04T10:45:29.856Z;Under The Strikes;Yannis & The Yaw;2024-12-04 10:45:29.856;2024-12-04
2024-12-04T10:49:59.166Z;Night Green, Heavy Love;Yannis & The Yaw;2024-12-04 10:49:59.166;2024-12-04
2024-12-04T10:53:59.742Z;Clementine;Yannis & The Yaw;2024-12-04 10:53:59.742;2024-12-04
2024-12-04T10:57:23.404Z;Walk Through Fire;Yannis & The Yaw;2024-12-04 10:57:23.404;2024-12-04
2024-12-04T14:54:10.633Z;Rain Can't Reach Us;Yannis & The Yaw;2024-12-04 14:54:10.633;2024-12-04
2024-12-04T14:58:01.538Z;Tappajii ja Luppakorvii;Saimaa;2024-12-04 14:58:01.538;2024-12-04
2024-12-04T15:01:58.676Z;Nouse kyytiin;Saimaa;2024-12-04 15:01:58.676;2024-12-04
2024-12-04T15:05:51.643Z;Nelkyt ja viis;Saimaa;2024-12-04 15:05:51.643;2024-12-04
2024-12-04T19:16:44.906Z;O pior cego;Saimaa;2024-12-04 19:16:44.906;2024-12-04
