"played_at";"track.name";"name";"played";"day"
"2026-01-05T00:38:05.816Z";"Mozart: Symphony No. 41 in C Major, K. 551 \Jupiter\: II. Andante cantabile";"Wolfgang Amadeus Mozart";"2026-01-05 00:38:05.816";"2026-01-05"
"2026-01-05T00:38:06.668Z";"Mozart: Symphony No. 41 in C Major, K. 551 \Jupiter\: I. Allegro vivace";"Wolfgang Amadeus Mozart";"2026-01-05 00:38:06.668";"2026-01-05"
"2026-01-05T00:38:22.096Z";"Mozart: Symphony No. 41 in C Major, K. 551 \Jupiter\: III. Menuetto. Allegretto";"Wolfgang Amadeus Mozart";"2026-01-05 00:38:22.096";"2026-01-05"
"2026-01-05T08:50:09.170Z";"Mozart: Symphony No. 41 in C Major, K. 551 \Jupiter\: IV. Molto allegro";"Wolfgang Amadeus Mozart";"2026-01-05 08:50:09.17";"2026-01-05"
"2026-01-05T09:44:04.349Z";"airbnb";"TANTAN";"2026-01-05 09:44:04.349";"2026-01-05"
"2026-01-05T09:47:14.982Z";"whisper";"dóttir.x";"2026-01-05 09:47:14.982";"2026-01-05"
"2026-01-05T09:50:23.680Z";"Delusional";"Phoebe Isobel";"2026-01-05 09:50:23.68";"2026-01-05"
"2026-01-05T09:52:57.412Z";"Two-Star Prison";"FRANKIE OCTOBER";"2026-01-05 09:52:57.412";"2026-01-05"
"2026-01-05T09:56:18.511Z";"hold me";"Graham Lake";"2026-01-05 09:56:18.511";"2026-01-05"
"2026-01-05T09:59:12.183Z";"How Can You, How Can I";"Halon";"2026-01-05 09:59:12.183";"2026-01-05"
"2026-01-05T10:02:33.119Z";"affirmations";"Mercedess";"2026-01-05 10:02:33.119";"2026-01-05"
"2026-01-05T10:05:33.537Z";"What Men Do";"Barbro";"2026-01-05 10:05:33.537";"2026-01-05"
"2026-01-05T10:08:23.927Z";"But I Love It";"Mattias Kolstrup";"2026-01-05 10:08:23.927";"2026-01-05"
"2026-01-05T10:12:02.013Z";"GROW UP (feat. Dende)";"LUCIIA";"2026-01-05 10:12:02.013";"2026-01-05"
"2026-01-05T10:14:40.685Z";"Like You Used To";"The Court";"2026-01-05 10:14:40.685";"2026-01-05"
"2026-01-05T10:17:26.680Z";"Destinies and Melodies";"Melodi Ghazal";"2026-01-05 10:17:26.68";"2026-01-05"
"2026-01-05T14:56:22.963Z";"Babylon";"Ziggy Maxwell";"2026-01-05 14:56:22.963";"2026-01-05"
"2026-01-05T14:59:53.810Z";"Clean Up Your Act, Sunshine!";"Fred Soila";"2026-01-05 14:59:53.81";"2026-01-05"
"2026-01-05T15:02:53.069Z";"to the end";"Zoumer";"2026-01-05 15:02:53.069";"2026-01-05"
"2026-01-05T15:05:53.347Z";"salt";"dilba";"2026-01-05 15:05:53.347";"2026-01-05"
"2026-01-05T15:09:23.470Z";"As The World Falls Down";"Elín Hall";"2026-01-05 15:09:23.47";"2026-01-05"
"2026-01-05T15:13:24.265Z";"all of a sudden we move";"LonelyTwin";"2026-01-05 15:13:24.265";"2026-01-05"
"2026-01-05T15:17:03.397Z";"Runrunrunrun";"ALBA";"2026-01-05 15:17:03.397";"2026-01-05"
"2026-01-05T15:20:41.080Z";"The 64";"Caesar Omaka";"2026-01-05 15:20:41.08";"2026-01-05"
"2026-01-05T15:23:02.927Z";"announcements";"Mercedess";"2026-01-05 15:23:02.927";"2026-01-05"
"2026-01-05T15:25:12.241Z";"mirror song";"Yony x Malla";"2026-01-05 15:25:12.241";"2026-01-05"
"2026-01-05T15:28:41.607Z";"never let u go";"Sigurd K";"2026-01-05 15:28:41.607";"2026-01-05"
"2026-01-05T15:32:17.700Z";"REVENGE";"Hakeem Martin";"2026-01-05 15:32:17.7";"2026-01-05"
"2026-01-05T15:34:38.443Z";"childhood";"Luke Alvin";"2026-01-05 15:34:38.443";"2026-01-05"
"2026-01-05T15:36:39.378Z";"Take Your Time";"EILA";"2026-01-05 15:36:39.378";"2026-01-05"
"2026-01-05T15:39:28.925Z";"I want you to be happy";"Ida Fiona";"2026-01-05 15:39:28.925";"2026-01-05"
"2026-01-05T15:42:10.240Z";"OLIVER!";"CEVIL";"2026-01-05 15:42:10.24";"2026-01-05"
"2026-01-05T15:45:45.652Z";"Think About U Lots";"Elise Elvira";"2026-01-05 15:45:45.652";"2026-01-05"
"2026-01-05T15:48:13.425Z";"Better Days";"Florian Hope";"2026-01-05 15:48:13.425";"2026-01-05"
"2026-01-05T19:29:03.448Z";"New Woman (feat. ROSALÍA)";"LISA";"2026-01-05 19:29:03.448";"2026-01-05"
