"played_at";"track.name";"name";"played";"day"
"2026-05-16T07:47:17.510Z";"Epitafi";"Saimaa";"2026-05-16 07:47:17.51";"2026-05-16"
"2026-05-16T08:13:36.392Z";"Como Camarón";"Estopa";"2026-05-16 08:13:36.392";"2026-05-16"
"2026-05-16T08:18:22.175Z";"Sin documentos - Edición Aniversario";"Los Rodriguez";"2026-05-16 08:18:22.175";"2026-05-16"
"2026-05-16T08:20:50.987Z";"Cacho a Cacho";"Estopa";"2026-05-16 08:20:50.987";"2026-05-16"
"2026-05-16T08:24:28.716Z";"Como un burro amarrado en la puerta del baile";"El Último De La Fila";"2026-05-16 08:24:28.716";"2026-05-16"
"2026-05-16T08:27:02.776Z";"Los mismos clavos";"Marea";"2026-05-16 08:27:02.776";"2026-05-16"
"2026-05-16T08:31:30.968Z";"La casa por el tejado";"Fito y Fitipaldis";"2026-05-16 08:31:30.968";"2026-05-16"
"2026-05-16T08:34:53.373Z";"Me quedo en el infierno";"Pignoise";"2026-05-16 08:34:53.373";"2026-05-16"
"2026-05-16T08:39:26.439Z";"Ojitos Rojos - Directo";"Estopa";"2026-05-16 08:39:26.439";"2026-05-16"
"2026-05-16T08:58:39.524Z";"En algún lugar";"Duncan Dhu";"2026-05-16 08:58:39.524";"2026-05-16"
"2026-05-16T09:11:16.175Z";"Volver";"Andrés Calamaro";"2026-05-16 09:11:16.175";"2026-05-16"
"2026-05-16T09:33:44.926Z";"Divina \"Los bailes de Marte\" - 1991 Remastered Version";"Radio Futura";"2026-05-16 09:33:44.926";"2026-05-16"
"2026-05-16T09:37:40.991Z";"Ojalá";"Silvio Rodríguez";"2026-05-16 09:37:40.991";"2026-05-16"
"2026-05-16T09:43:17.686Z";"Quién Fuera";"Silvio Rodríguez";"2026-05-16 09:43:17.686";"2026-05-16"
"2026-05-16T09:45:43.050Z";"Óleo de Mujer Con Sombrero";"Silvio Rodríguez";"2026-05-16 09:45:43.05";"2026-05-16"
"2026-05-16T09:48:38.195Z";"Canción del Elegido";"Silvio Rodríguez";"2026-05-16 09:48:38.195";"2026-05-16"
"2026-05-16T10:36:32.454Z";"Debo Partirme en Dos";"Silvio Rodríguez";"2026-05-16 10:36:32.454";"2026-05-16"
"2026-05-16T10:43:55.671Z";"Debo Partirme en Dos";"Silvio Rodríguez";"2026-05-16 10:43:55.671";"2026-05-16"
"2026-05-16T10:47:32.442Z";"Aunque No Esté de Moda";"Silvio Rodríguez";"2026-05-16 10:47:32.442";"2026-05-16"
"2026-05-16T10:50:20.491Z";"Qué Se Puede Hacer Con el Amor";"Silvio Rodríguez";"2026-05-16 10:50:20.491";"2026-05-16"
"2026-05-16T10:56:12.796Z";"La Maza";"Silvio Rodríguez";"2026-05-16 10:56:12.796";"2026-05-16"
"2026-05-16T15:44:05.283Z";"Debo Partirme en Dos";"Silvio Rodríguez";"2026-05-16 15:44:05.283";"2026-05-16"
"2026-05-16T15:47:42.395Z";"Aunque No Esté de Moda";"Silvio Rodríguez";"2026-05-16 15:47:42.395";"2026-05-16"
