"played_at";"track.name";"name";"played";"day"
"2026-03-04T07:11:56.460Z";"Un Veneno - G-Mix";"C. Tangana";"2026-03-04 07:11:56.46";"2026-03-04"
"2026-03-04T07:14:27.998Z";"La Tortura - Spotify Singles";"Judeline";"2026-03-04 07:14:27.998";"2026-03-04"
"2026-03-04T08:49:09.342Z";"Sexo, Violencia y Llantas";"ROSALÍA";"2026-03-04 08:49:09.342";"2026-03-04"
"2026-03-04T08:52:44.782Z";"Reliquia";"ROSALÍA";"2026-03-04 08:52:44.782";"2026-03-04"
"2026-03-04T08:56:48.292Z";"Divinize";"ROSALÍA";"2026-03-04 08:56:48.292";"2026-03-04"
"2026-03-04T09:00:56.389Z";"Porcelana";"ROSALÍA";"2026-03-04 09:00:56.389";"2026-03-04"
"2026-03-04T11:05:30.820Z";"Mio Cristo Piange Diamanti";"ROSALÍA";"2026-03-04 11:05:30.82";"2026-03-04"
"2026-03-04T11:08:29.507Z";"Berghain";"ROSALÍA";"2026-03-04 11:08:29.507";"2026-03-04"
"2026-03-04T11:11:45.440Z";"La Perla";"ROSALÍA";"2026-03-04 11:11:45.44";"2026-03-04"
"2026-03-04T11:14:05.562Z";"Mundo Nuevo";"ROSALÍA";"2026-03-04 11:14:05.562";"2026-03-04"
"2026-03-04T11:15:49.776Z";"De Madrugá";"ROSALÍA";"2026-03-04 11:15:49.776";"2026-03-04"
"2026-03-04T11:18:00.318Z";"Dios Es Un Stalker";"ROSALÍA";"2026-03-04 11:18:00.318";"2026-03-04"
"2026-03-04T11:22:19.340Z";"La Yugular";"ROSALÍA";"2026-03-04 11:22:19.34";"2026-03-04"
"2026-03-04T11:25:01.608Z";"Sauvignon Blanc";"ROSALÍA";"2026-03-04 11:25:01.608";"2026-03-04"
"2026-03-04T11:29:13.454Z";"La Rumba Del Perdón";"ROSALÍA";"2026-03-04 11:29:13.454";"2026-03-04"
"2026-03-04T11:32:59.143Z";"Memória";"ROSALÍA";"2026-03-04 11:32:59.143";"2026-03-04"
"2026-03-04T11:36:14.035Z";"Magnolias";"ROSALÍA";"2026-03-04 11:36:14.035";"2026-03-04"
"2026-03-04T11:39:48.512Z";"Catalina";"ROSALÍA";"2026-03-04 11:39:48.512";"2026-03-04"
"2026-03-04T15:46:55.471Z";"La Salvación";"Arde Bogotá";"2026-03-04 15:46:55.471";"2026-03-04"
