"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-30T11:06:35.090Z";"Bottoms Up (Original Mix)";"1FvxDuVOHSCL0Ndy9e2zC6";"Illinois Jacquet";"6HzzZqLS76PGbKaw6dIMHZ";;;"2026-08-30 11:06:35.09";"2026-08-30"
"2026-08-30T12:13:42.552Z";"Out the Window - 1993 Remaster";"6CqEDMsH4x1RbERC4BJqxW";"Count Basie";"2jFZlvIea42ZvcCw4OeEdA";;;"2026-08-30 12:13:42.552";"2026-08-30"
"2026-08-30T13:14:30.462Z";"Swingtime in the Rockies";"48mTaaHYxTl8WcHwNUZBn6";"The Big 18";"3ncDyHYxhRHGYUqdTefNeJ";;;"2026-08-30 13:14:30.462";"2026-08-30"
"2026-08-30T14:39:13.566Z";"Big Girl (You Are Beautiful)";"2sY0M3k69oAYz7EOPVRFjo";"MIKA";"5MmVJVhhYKQ86izuGHzJYA";;;"2026-08-30 14:39:13.566";"2026-08-30"
"2026-08-30T14:52:16.989Z";"Hung Up";"3850dYVgOFIXJh5U4BFEWH";"Madonna";"6tbjWDEIzxoDsBA1FuhfPW";;;"2026-08-30 14:52:16.989";"2026-08-30"
"2026-08-30T14:55:53.700Z";"LA FAMA";"6Y46tOTRhkBamosyuWa6YX";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";"The Weeknd";"1Xyo4u8uXC1ZmMpatF05PJ";"2026-08-30 14:55:53.7";"2026-08-30"
"2026-08-30T14:59:57.709Z";"Tití Me Preguntó";"1IHWl5LamUGEuP4ozKQSXZ";"Bad Bunny";"4q3ewBCX7sLwd24euuV69X";;;"2026-08-30 14:59:57.709";"2026-08-30"
"2026-08-30T15:02:19.777Z";"CANIJO";"0tHzUXLKk7p0wzMZMMEl8y";"Judeline";"1H6X7yhnXZg73f9bssaj1Q";;;"2026-08-30 15:02:19.777";"2026-08-30"
"2026-08-30T15:05:00.498Z";"LA COMBI VERSACE";"5gCNf9wMVrYuM2fvfgLTlF";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";"Tokischa";"2p4aN0Uxkk3iT3HK0cJ2cJ";"2026-08-30 15:05:00.498";"2026-08-30"
"2026-08-30T15:07:38.677Z";"2+1";"0uB9gsssuj6l3XLi25ADYl";"Judeline";"1H6X7yhnXZg73f9bssaj1Q";;;"2026-08-30 15:07:38.677";"2026-08-30"
"2026-08-30T15:10:48.923Z";"Black Hole";"0isjtJAFQqeerWeecGmc1u";"John Põ";"4fJie9zmEW6VmFoQKrx4Lh";;;"2026-08-30 15:10:48.923";"2026-08-30"
"2026-08-30T15:12:38.521Z";"BIZCOCHITO";"2RGIXMgdKl2t4zLqVYwPu4";"ROSALÍA";"7ltDVBr6mKbRvohxheJ9h1";;;"2026-08-30 15:12:38.521";"2026-08-30"
"2026-08-30T15:14:46.135Z";"Cafeliko";"0rAeNKbIk1PPyUfqwJxWCZ";"Jimena Amarillo";"29cPgYFoxExwmptUrlnYmm";;;"2026-08-30 15:14:46.135";"2026-08-30"
"2026-08-30T15:18:29.793Z";"Big Apple Contest";"1YBL1PPkd5P1LBSaO99OxN";"The Solomon Douglas Swingtet";"6suDw35krDWxZh3MODCnG1";;;"2026-08-30 15:18:29.793";"2026-08-30"
"2026-08-30T15:44:33.568Z";"Solito - Remix";"4ZpKXMUZa6BIb2NlPRPiTC";"Dyce";"77s8dtx2Y0GfkwgSJDH7pc";"Mala Rodríguez";"3Ces1OJeGOVGcUB0wPaPXJ";"2026-08-30 15:44:33.568";"2026-08-30"
"2026-08-30T15:47:01.597Z";"lamento de una supernova";"2nCKy4vv2pFBOoY25jcDQA";"Ralphie Choo";"5qjnPRE33rMgYAxIjGUrI7";;;"2026-08-30 15:47:01.597";"2026-08-30"
"2026-08-30T15:52:45.441Z";"Corazón partío";"0wQCKR9OFjYu5Kzrk7WivJ";"Alejandro Sanz";"5sUrlPAHlS9NEirDB8SEbF";;;"2026-08-30 15:52:45.441";"2026-08-30"
