played_at;track.name;name;played;day
2024-06-11T05:39:15.515Z;Les dues torres;Guillem Gisbert;2024-06-11 05:39:15.515;2024-06-11
2024-06-11T05:42:20.093Z;GOSSEJAR;Oques Grasses;2024-06-11 05:42:20.093;2024-06-11
2024-06-11T05:44:17.665Z;Ressaca;bert bert;2024-06-11 05:44:17.665;2024-06-11
2024-06-11T05:47:33.477Z;Alegria;Antònia Font;2024-06-11 05:47:33.477;2024-06-11
2024-06-11T05:50:02.207Z;popurri romàntic;miquel;2024-06-11 05:50:02.207;2024-06-11
2024-06-11T05:52:11.518Z;Globus;Renaldo & Clara;2024-06-11 05:52:11.518;2024-06-11
2024-06-11T05:54:34.410Z;Pixapins;Socunbohemio;2024-06-11 05:54:34.41;2024-06-11
2024-06-11T05:56:41.009Z;El Meu Gos Se'N Va;La iaia;2024-06-11 05:56:41.009;2024-06-11
2024-06-11T05:59:57.586Z;Rodones;Renaldo & Clara;2024-06-11 05:59:57.586;2024-06-11
2024-06-11T06:16:36.668Z;Tipus suite;Manel;2024-06-11 06:16:36.668;2024-06-11
2024-06-11T06:20:38.499Z;Te Vendré a Cercar;Xanguito;2024-06-11 06:20:38.499;2024-06-11
2024-06-11T06:23:26.037Z;Una Sola Paraula;Figa Flawas;2024-06-11 06:23:26.037;2024-06-11
2024-06-11T06:44:18.080Z;24/7;Da Souza;2024-06-11 06:44:18.08;2024-06-11
2024-06-11T06:46:39.802Z;La millor flor del balcó;La iaia;2024-06-11 06:46:39.802;2024-06-11
2024-06-11T06:50:30.304Z;La Nit Sembla Que Serà Nostra;Els Amics De Les Arts;2024-06-11 06:50:30.304;2024-06-11
2024-06-11T06:54:51.326Z;Què Volen Aquesta Gent;Sabor De Gracia;2024-06-11 06:54:51.326;2024-06-11
2024-06-11T07:25:53.747Z;Taulu;Asa;2024-06-11 07:25:53.747;2024-06-11
2024-06-11T07:33:58.023Z;Mennyt mies;J. Karjalainen;2024-06-11 07:33:58.023;2024-06-11
2024-06-11T07:36:40.091Z;Sinä Lähdit Pois;Ultra Bra;2024-06-11 07:36:40.091;2024-06-11
2024-06-11T07:40:32.092Z;Kultaa Hiuksissa;Olavi Uusivirta;2024-06-11 07:40:32.092;2024-06-11
2024-06-11T10:35:46.006Z;Kaunotar ja Sirviö;Pyhimys;2024-06-11 10:35:46.006;2024-06-11
2024-06-11T10:39:44.130Z;Kirjoituksia;Ultra Bra;2024-06-11 10:39:44.13;2024-06-11
2024-06-11T10:42:37.061Z;Sinä Lähdit Pois;Ultra Bra;2024-06-11 10:42:37.061;2024-06-11
2024-06-11T10:46:01.025Z;Heilutaan;Tiktak;2024-06-11 10:46:01.025;2024-06-11
2024-06-11T10:49:58.165Z;Saaret ovat alkaneet kiehtoa minua;Pyhimys;2024-06-11 10:49:58.165;2024-06-11
