"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-07-24T06:47:22.360Z";"Bus Stop";"3OtpUj713m48HiDBArBxNu";"Giorgio Cuscito";"5RbuSLXQmRrwsLSVZwLcIV";;;"2026-07-24 06:47:22.36";"2026-07-24"
"2026-07-24T10:14:06.476Z";"Stand By (This Is Harry) - Remastered";"4jK5lyl1EgYN0qB05HiEbx";"Harry Arnold and His Swedish Radio Studio Orchestra";"2bbGZ6HJZotKHyzYHKUQhm";;;"2026-07-24 10:14:06.476";"2026-07-24"
"2026-07-24T10:16:51.426Z";"Viimeinen pisara (feat. Etta)";"57fbod7eZlRVKTg71wHEqV";"Jenni Vartiainen";"6PP1ZiMzBbTeRqGvhr3pV9";"Etta";"3Lc2yroP05lRK5z9NtQTkc";"2026-07-24 10:16:51.426";"2026-07-24"
"2026-07-24T10:18:49.073Z";"Booty call";"3QPg31MaFb80iUBkDUmaJq";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";"SANNI";"7meg3neLTT2WR1LDjL8jze";"2026-07-24 10:18:49.073";"2026-07-24"
"2026-07-24T10:22:57.028Z";"Reiviluola";"1RCQAeceDgtbD7WVLWr05S";"Haloo Helsinki!";"0JTMRuiDzOCjWuYtWMgv2s";;;"2026-07-24 10:22:57.028";"2026-07-24"
"2026-07-24T10:26:11.749Z";"Unia";"6ejKH7nqKeIK2dA1Etko70";"Behm";"3bAa4FKwIgwWYHdaUJicmE";;;"2026-07-24 10:26:11.749";"2026-07-24"
"2026-07-24T10:30:17.033Z";"Still Alive";"4RDWajkL7ANSeGEdRGbYnO";"The Crash";"0G3dzeERVarMRZVQ5XU7mL";;;"2026-07-24 10:30:17.033";"2026-07-24"
"2026-07-24T11:06:30.941Z";"Jos Mun Pokka Pettää";"6WHU2kB0ArIK9pgzsTiwag";"Haloo Helsinki!";"0JTMRuiDzOCjWuYtWMgv2s";;;"2026-07-24 11:06:30.941";"2026-07-24"
"2026-07-24T11:10:20.288Z";"Musta kausi (feat. Hildá Länsman)";"4dQT854iQjTI9e2iXFNS8P";"Jenni Vartiainen";"6PP1ZiMzBbTeRqGvhr3pV9";"Hildá Länsman";"3qjN2jBKLV1lbJ476k9e1P";"2026-07-24 11:10:20.288";"2026-07-24"
"2026-07-24T11:47:32.602Z";"Tulikärpäset";"34an0cwgyJ0oRTjQMNmbIw";"Haloo Helsinki!";"0JTMRuiDzOCjWuYtWMgv2s";;;"2026-07-24 11:47:32.602";"2026-07-24"
"2026-07-24T11:50:11.313Z";"#eurodab";"5LUbJo8GHzcqlCCrE83c05";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";"Baby Lasagna";"1ncWEkB4AQh1rxC8ObpBoH";"2026-07-24 11:50:11.313";"2026-07-24"
"2026-07-24T11:55:18.774Z";"Minä sinua vaan";"7JdSnlSslOrjBTZN1l6UZt";"Jenni Vartiainen";"6PP1ZiMzBbTeRqGvhr3pV9";;;"2026-07-24 11:55:18.774";"2026-07-24"
"2026-07-24T12:02:19.446Z";"En haluu kuolla tänä yönä";"2HkbPwcNRj4KXTOythLyLi";"Jenni Vartiainen";"6PP1ZiMzBbTeRqGvhr3pV9";;;"2026-07-24 12:02:19.446";"2026-07-24"
"2026-07-24T12:09:22.858Z";"In the Shadows";"1fr92Vupmcs2vgLMFVQ7rd";"The Rasmus";"76ptJV8617638xrpeoUtzl";;;"2026-07-24 12:09:22.858";"2026-07-24"
"2026-07-24T12:11:18.464Z";"Cha Cha Cha / Rim Tim Tagi Dim (Battle Mashup)";"20K4ACwbRhAQAsY07m96Ca";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";"Baby Lasagna";"1ncWEkB4AQh1rxC8ObpBoH";"2026-07-24 12:11:18.464";"2026-07-24"
"2026-07-24T12:14:51.104Z";"Ihmisten edessä";"78jY6qGQtZAM7E5W7APoNg";"Jenni Vartiainen";"6PP1ZiMzBbTeRqGvhr3pV9";;;"2026-07-24 12:14:51.104";"2026-07-24"
"2026-07-24T12:19:07.061Z";"Mennyt mies";"0thSyp6VHdgcQsSuoYEdOJ";"J. Karjalainen";"03WFRA66hsZpJ5rqylE0vQ";;;"2026-07-24 12:19:07.061";"2026-07-24"
"2026-07-24T12:22:39.063Z";"Tivolit";"6Su0vZAluexLSzvXR0V5hV";"Behm";"3bAa4FKwIgwWYHdaUJicmE";;;"2026-07-24 12:22:39.063";"2026-07-24"
"2026-07-24T13:30:15.583Z";"Cottontail";"2AxPkSsfHdWdo7oHeBgQIg";"Duke Ellington";"4F7Q5NV6h5TSwCainz8S5A";"Ella Fitzgerald";"5V0MlUE1Bft0mbLlND7FJz";"2026-07-24 13:30:15.583";"2026-07-24"
"2026-07-24T13:35:03.790Z";"Camino";"4olNqlIe4kKKvsQxzxfVU2";"Putumayo";"7k8vgAYpmLCJNOs1J8SB8X";"Mary Frances";"2Iya7VnV9UoNQxWsCGKb3a";"2026-07-24 13:35:03.79";"2026-07-24"
"2026-07-24T13:37:41.675Z";"RISING";"6Icj2gip1zdGLG9KEkLGok";"Edouard Ferlet";"5Xk2kN7YHolwzGSrjmx0Ni";;;"2026-07-24 13:37:41.675";"2026-07-24"
"2026-07-24T13:40:12.195Z";"Ya Me la Pela (Sonsito Revolucionario)";"6tkzCzJh2eTIWJ2oxvdUYA";"Alex Cuba";"7gZRUp2WL6r11PXTv309P1";;;"2026-07-24 13:40:12.195";"2026-07-24"
"2026-07-24T13:41:36.696Z";"CANDELA";"6QS9Yn3nKd3wxor0IDcORU";"SUPERMAMBO";"2vvqxg8xAMC9PgLYsqf4Yq";"Rubén Blades|Jeremy Bosch|Felipe Fournier";"5BwMgvRwlq61SmknvsVIQj|33KZMQECd5v6S2FjRMCctD|0HgtwtXoXOy6xC8Vnz9v1L";"2026-07-24 13:41:36.696";"2026-07-24"
