played_at;track.name;name;played;day
2023-11-24T08:35:18.406Z;Waltzing Matilda;Guillem Gisbert;2023-11-24 08:35:18.406;2023-11-24
2023-11-24T08:37:04.069Z;O Wojnie (Fugue No.1);Swietliki;2023-11-24 08:37:04.069;2023-11-24
2023-11-24T08:38:33.088Z;Ens mira la gent;Joan Colomo;2023-11-24 08:38:33.088;2023-11-24
2023-11-24T08:39:41.020Z;intro;villemdrillem;2023-11-24 08:39:41.02;2023-11-24
2023-11-24T08:44:00.482Z;Chinches;Amatria;2023-11-24 08:44:00.482;2023-11-24
2023-11-24T08:46:51.101Z;Olívia;The Tyets;2023-11-24 08:46:51.101;2023-11-24
2023-11-24T08:49:20.062Z;24/7;Da Souza;2023-11-24 08:49:20.062;2023-11-24
2023-11-24T08:55:27.105Z;Criticarem les noves modes de pentinats;Manel;2023-11-24 08:55:27.105;2023-11-24
2023-11-24T08:59:06.851Z;berlin U5;Zahara;2023-11-24 08:59:06.851;2023-11-24
2023-11-24T09:04:04.059Z;Echo De Menos - Dance Mix 1;Kiko Veneno;2023-11-24 09:04:04.059;2023-11-24
2023-11-24T09:08:13.030Z;El Baile;IZAL;2023-11-24 09:08:13.03;2023-11-24
2023-11-24T09:11:53.089Z;La Leyenda Del Tiempo - Jaleos;Camaron De La Isla;2023-11-24 09:11:53.089;2023-11-24
2023-11-24T09:15:00.084Z;Ingobernable;C. Tangana;2023-11-24 09:15:00.084;2023-11-24
2023-11-24T09:18:51.599Z;Pasa la Vida - Remasterizada;Pata Negra;2023-11-24 09:18:51.599;2023-11-24
2023-11-24T09:22:29.081Z;Toda la vida;Fuel Fandango;2023-11-24 09:22:29.081;2023-11-24
2023-11-24T09:24:50.218Z;Extraños en la Noche;Antonio González;2023-11-24 09:24:50.218;2023-11-24
2023-11-24T11:05:39.340Z;Para Repartir;C. Tangana;2023-11-24 11:05:39.34;2023-11-24
2023-11-24T11:08:14.259Z;Planeando El Tiempo;Elsa y Elmar;2023-11-24 11:08:14.259;2023-11-24
2023-11-24T13:00:35.421Z;Renacimiento;Kase.O;2023-11-24 13:00:35.421;2023-11-24
2023-11-24T13:04:11.818Z;Todo se transforma;Jorge Drexler;2023-11-24 13:04:11.818;2023-11-24
2023-11-24T13:07:50.373Z;Premio de Consolación;Leiva;2023-11-24 13:07:50.373;2023-11-24
2023-11-24T13:11:14.367Z;EL BARCO;KAROL G;2023-11-24 13:11:14.367;2023-11-24
2023-11-24T13:14:17.887Z;MALAMENTE - Cap.1: Augurio;ROSALÍA;2023-11-24 13:14:17.887;2023-11-24
2023-11-24T13:18:02.771Z;Qué Facilidad;Sen Senra;2023-11-24 13:18:02.771;2023-11-24
2023-11-24T13:20:46.122Z;Nunca Estoy;C. Tangana;2023-11-24 13:20:46.122;2023-11-24
2023-11-24T13:24:53.999Z;Ringui Dingui - con SFDK;Kase.O;2023-11-24 13:24:53.999;2023-11-24
2023-11-24T13:28:15.158Z;Antes de Morirme (feat. ROSALÍA);C. Tangana;2023-11-24 13:28:15.158;2023-11-24
2023-11-24T13:31:38.285Z;Cómo Me Sientas Tú Tan Bien;Pantoja;2023-11-24 13:31:38.285;2023-11-24
2023-11-24T13:35:23.544Z;Contando Lunares (feat. Cruz Cafuné);Don Patricio;2023-11-24 13:35:23.544;2023-11-24
2023-11-24T13:39:05.130Z;Hasta la Raíz;Natalia Lafourcade;2023-11-24 13:39:05.13;2023-11-24
2023-11-24T13:42:44.674Z;Dolores;rusowsky;2023-11-24 13:42:44.674;2023-11-24
2023-11-24T13:45:26.563Z;LA COMBI VERSACE;ROSALÍA;2023-11-24 13:45:26.563;2023-11-24
2023-11-24T13:46:17.221Z;¡Oh, Algoritmo! (feat. Noga Erez);Jorge Drexler;2023-11-24 13:46:17.221;2023-11-24
2023-11-24T13:47:51.753Z;DE AQUÍ NO SALES - Cap.4: Disputa;ROSALÍA;2023-11-24 13:47:51.753;2023-11-24
2023-11-24T17:51:37.046Z;Black Market Stuff;Hot Swing Sextet;2023-11-24 17:51:37.046;2023-11-24
2023-11-24T21:31:13.123Z;Napas;Mercan Dede;2023-11-24 21:31:13.123;2023-11-24
2023-11-24T21:36:21.657Z;Criançada (con Castello Branco);Nicola Cruz;2023-11-24 21:36:21.657;2023-11-24
2023-11-24T21:40:24.132Z;Suéltalo;Hermanos Gutiérrez;2023-11-24 21:40:24.132;2023-11-24
2023-11-24T21:43:52.181Z;Kusanagi;ODESZA;2023-11-24 21:43:52.181;2023-11-24
2023-11-24T21:51:37.186Z;El Viaje;Joaquín Cornejo;2023-11-24 21:51:37.186;2023-11-24
2023-11-24T21:58:50.913Z;Time For Space;Emancipator;2023-11-24 21:58:50.913;2023-11-24
2023-11-24T22:04:13.281Z;Mía (Casa Abandonada);Boraj;2023-11-24 22:04:13.281;2023-11-24
2023-11-24T22:10:59.622Z;Wanzka;Kalabrese;2023-11-24 22:10:59.622;2023-11-24
