"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-09-08T06:26:09.159Z";"Fire Alarm";"40bdoR44o62nXGXf7ux3E7";"Gunhild Carling";"4U3wb0z7BUtP0n2ZWdEOrT";;;"2026-09-08 06:26:09.159";"2026-09-08"
"2026-09-08T06:38:33.836Z";"Wallflower";"0IeBxP5BlIH2BDhQYVsRq3";"Dominic Fike";"6USv9qhCn6zfxlBQIYJ9qs";;;"2026-09-08 06:38:33.836";"2026-09-08"
"2026-09-08T06:42:17.386Z";"Loser";"7bxaFZ1O3cHkgLKMsdC3xR";"Tame Impala";"5INjqkS1o8h1imAzPqGZBb";;;"2026-09-08 06:42:17.386";"2026-09-08"
"2026-09-08T06:45:36.713Z";"Stop The Wedding!";"3zOYmiNOuyDL0ClxJcEJ0T";"Ashe";"6P5NO5hzJbuOqSdyPB7SJM";;;"2026-09-08 06:45:36.713";"2026-09-08"
"2026-09-08T06:48:38.014Z";"Self Aware";"4qW3BbQAwZsrnu8a3ZRdyT";"Temper City";"5mHUmlJWkcoOk1NbjfrXWz";;;"2026-09-08 06:48:38.014";"2026-09-08"
"2026-09-08T06:57:18.240Z";"Twiggy";"2gbtCFGn2CKKguwx6PnQ2G";"Remi Wolf";"0NB5HROxc8dDBXpkIi1v3d";;;"2026-09-08 06:57:18.24";"2026-09-08"
"2026-09-08T07:02:37.874Z";"We Might as Well Be Strangers (ft. Wednesday)";"4O0KzEvuPxIT0iom2QOdPO";"Weezer";"3jOstUTkEu2JkjvRdBA5Gu";"Wednesday";"4j7DrazfBZLLD0OrVoAtEe";"2026-09-08 07:02:37.874";"2026-09-08"
"2026-09-08T07:05:54.852Z";"Beaches In Tennessee";"20TOJbuP4XyGBEFbwB8Vbm";"Cage The Elephant";"26T3LtbuGT1Fu9m0eRq5X3";;;"2026-09-08 07:05:54.852";"2026-09-08"
"2026-09-08T07:09:41.141Z";"Marianne";"69rHKcrQpYGfToPThOV1UB";"Fontaines D.C.";"3SXwqSqAoBz9WCI9PDQzY6";;;"2026-09-08 07:09:41.141";"2026-09-08"
"2026-09-08T10:55:36.010Z";"Sultans Of Swing - San Antonio Live In 85";"5URTAziBgvtLaXPj3RvkG2";"Dire Straits";"0WwSkZ7LtFUFjGjMZBMt6T";;;"2026-09-08 10:55:36.01";"2026-09-08"
"2026-09-08T11:11:12.475Z";"the cure";"4EoJ151oQ5jY48z4RhSE96";"Olivia Rodrigo";"1McMsnEElThX1knmY4oliG";;;"2026-09-08 11:11:12.475";"2026-09-08"
"2026-09-08T11:51:45.309Z";"Ease On";"2Q6M7X2IG8weafILr0AxRe";"Mike Farris";"2lGlFTygMMk37JsYm8a46o";;;"2026-09-08 11:51:45.309";"2026-09-08"
"2026-09-08T11:59:00.844Z";"Ain't Going Down This Time";"01BvQB5x6pIndQwFblogkJ";"Tony Joe White";"6QvgWa4x3Ij4tvBpFMo11P";;;"2026-09-08 11:59:00.844";"2026-09-08"
"2026-09-08T12:07:04.980Z";"Money For Nothing - Live Version";"5QtHxhexrXWsyExzsbZog2";"Dire Straits";"0WwSkZ7LtFUFjGjMZBMt6T";;;"2026-09-08 12:07:04.98";"2026-09-08"
"2026-09-08T12:13:51.622Z";"Nutbush City Limits - Live";"36EmNGcQBBmVdiSVNewJ21";"Beth Hart, Joe Bonamassa";"5n1XQGBfQhNsALjJs0APL5";;;"2026-09-08 12:13:51.622";"2026-09-08"
"2026-09-08T12:17:40.292Z";"Someday";"2439UmlGFWg5C0CAreyr9L";"Eric Clapton";"6PAt558ZEZl0DmdXlnjMgD";"Mark Knopfler";"0FI0kxP0BWurTz8cB8BBug";"2026-09-08 12:17:40.292";"2026-09-08"
"2026-09-08T12:22:43.682Z";"City to City";"0VM17tTiNwwJLDaOgJfQIh";"Gerry Rafferty";"7tjbDPvrdvDshcpEMXKRVb";;;"2026-09-08 12:22:43.682";"2026-09-08"
"2026-09-08T13:49:10.185Z";"the cure";"4EoJ151oQ5jY48z4RhSE96";"Olivia Rodrigo";"1McMsnEElThX1knmY4oliG";;;"2026-09-08 13:49:10.185";"2026-09-08"
"2026-09-08T13:52:48.594Z";"Freakin’ Out";"2SaWT781xr3hHLdbVt5DB7";"Dexter and The Moonrocks";"72sOBVpZpUwHq7i0vb26lT";;;"2026-09-08 13:52:48.594";"2026-09-08"
"2026-09-08T13:57:02.821Z";"SEEIN’ STARS: ELTON JOHN VERSION";"3lCQJyHHzQNVkFptuEioPx";"Turnstile";"2qnpHrOzdmOo1S4ox3j17x";"Elton John";"3PhoLpVuITZKcymswpck5b";"2026-09-08 13:57:02.821";"2026-09-08"
"2026-09-08T14:00:56.240Z";"Blackberry Marmalade";"3FxrOAlvKSGGloyWOOgRDA";"Vince Staples";"68kEuyFKyqrdQQLLsmiatm";;;"2026-09-08 14:00:56.24";"2026-09-08"
"2026-09-08T14:04:46.100Z";"Private";"6ig9uWIoavLn0adzuqtqJz";"The Neighbourhood";"77SW9BnxLY8rJ0RciFqkHh";;;"2026-09-08 14:04:46.1";"2026-09-08"
"2026-09-08T14:09:35.745Z";"Saw You Stand";"5bfBYLi32nYvrKbtPi78ek";"Greta Van Fleet";"4NpFxQe2UvRCAjto3JqlSl";;;"2026-09-08 14:09:35.745";"2026-09-08"
"2026-09-08T14:12:34.564Z";"no more regrets";"7lgx7t5ZLkdOjiOAjSx9d6";"almost monday";"42FzVuyJH8YbkhzWSR2n8E";;;"2026-09-08 14:12:34.564";"2026-09-08"
"2026-09-08T14:15:15.385Z";"Ordinary World - Acoustic";"0iEIgJHGHLZjo32miuclJL";"Duran Duran";"0lZoBs4Pzo7R89JM9lxwoT";;;"2026-09-08 14:15:15.385";"2026-09-08"
"2026-09-08T14:16:12.634Z";"My Body Isn't Ready";"79RJg6MqIJlBuedcMqB9F0";"sombr";"4G9NDjRyZFDlJKMRL8hx3S";;;"2026-09-08 14:16:12.634";"2026-09-08"
