"played_at";"track.name";"name";"played";"day"
"2025-08-22T05:47:55.428Z";"Dream Girl Evil";"Florence + The Machine";"2025-08-22 05:47:55.428";"2025-08-22"
"2025-08-22T05:51:35.001Z";"Concentrate On Breathing";"Charm of Finches";"2025-08-22 05:51:35.001";"2025-08-22"
"2025-08-22T05:54:54.437Z";"Fort Knox";"Sigrid";"2025-08-22 05:54:54.437";"2025-08-22"
"2025-08-22T05:58:12.731Z";"Nothing's Gonna Hurt You Baby - From \Promising Young Woman\ Soundtrack";"Donna Missal";"2025-08-22 05:58:12.731";"2025-08-22"
"2025-08-22T05:58:12.731Z";"Nothing's Gonna Hurt You Baby - From \"Promising Young Woman\" Soundtrack";"Donna Missal";"2025-08-22 05:58:12.731";"2025-08-22"
"2025-08-22T06:04:04.292Z";"Mermaids";"Florence + The Machine";"2025-08-22 06:04:04.292";"2025-08-22"
"2025-08-22T06:07:25.012Z";"Left For Dead";"Kiki Rockwell";"2025-08-22 06:07:25.012";"2025-08-22"
"2025-08-22T06:11:33.732Z";"Raise Hell";"Brandi Carlile";"2025-08-22 06:11:33.732";"2025-08-22"
"2025-08-22T06:15:27.707Z";"TRUST.";"Shae Dale";"2025-08-22 06:15:27.707";"2025-08-22"
"2025-08-22T06:20:29.112Z";"My Love Took Me Down To The River To Silence Me";"Little Green Cars";"2025-08-22 06:20:29.112";"2025-08-22"
"2025-08-22T06:24:03.701Z";"Daffodil";"Florence + The Machine";"2025-08-22 06:24:03.701";"2025-08-22"
"2025-08-22T06:34:57.210Z";"Big God";"Florence + The Machine";"2025-08-22 06:34:57.21";"2025-08-22"
"2025-08-22T06:40:05.923Z";"Heaven Is Here";"Florence + The Machine";"2025-08-22 06:40:05.923";"2025-08-22"
"2025-08-22T06:43:39.652Z";"Choreomania";"Florence + The Machine";"2025-08-22 06:43:39.652";"2025-08-22"
"2025-08-22T07:00:58.695Z";"Sultans Of Swing - San Antonio Live In 85";"Dire Straits";"2025-08-22 07:00:58.695";"2025-08-22"
"2025-08-22T15:54:07.474Z";"Pa' Mantener Tradición";"Jimmy Bosch";"2025-08-22 15:54:07.474";"2025-08-22"
"2025-08-22T15:59:12.981Z";"Everybody Scream";"Florence + The Machine";"2025-08-22 15:59:12.981";"2025-08-22"
"2025-08-22T16:04:44.126Z";"Laula mulle laulu - preludi";"Saimaa";"2025-08-22 16:04:44.126";"2025-08-22"
"2025-08-22T16:08:02.179Z";"Laula mulle laulu";"Yona";"2025-08-22 16:08:02.179";"2025-08-22"
"2025-08-22T16:12:55.650Z";"Oy u luzi chervona kalyna";"Saimaa";"2025-08-22 16:12:55.65";"2025-08-22"
