"played_at";"track.name";"name";"played";"day"
"2025-08-19T08:01:28.159Z";"The Jeep Is Jumping";"Professor Cunningham And His Old School";"2025-08-19 08:01:28.159";"2025-08-19"
"2025-08-19T12:55:53.793Z";"G.O.A.T (feat. Cristale) - Sky 25 Mix";"Kasabian";"2025-08-19 12:55:53.793";"2025-08-19"
"2025-08-19T13:00:40.342Z";"Wander";"Neon Dreams";"2025-08-19 13:00:40.342";"2025-08-19"
"2025-08-19T13:03:51.612Z";"Darkest Lullaby";"Kasabian";"2025-08-19 13:03:51.612";"2025-08-19"
"2025-08-19T15:39:49.244Z";"Que Lindo Eso, Eh!";"Eddie Palmieri";"2025-08-19 15:39:49.244";"2025-08-19"
"2025-08-19T15:55:19.352Z";"Descarga De Hoy";"¡Cubanismo!";"2025-08-19 15:55:19.352";"2025-08-19"
"2025-08-19T15:56:15.741Z";"Certified";"Tom Grennan";"2025-08-19 15:56:15.741";"2025-08-19"
"2025-08-19T15:59:17.725Z";"Como Tú No Hay Ninguna";"Cuba Libre Son Band";"2025-08-19 15:59:17.725";"2025-08-19"
"2025-08-19T16:46:04.551Z";"A Veces Soy Feliz";"Charlie Palmieri";"2025-08-19 16:46:04.551";"2025-08-19"
"2025-08-19T16:50:27.409Z";"Camino al abismo";"Eddie Palmieri";"2025-08-19 16:50:27.409";"2025-08-19"
"2025-08-19T16:56:27.670Z";"La Pantera Mambo";"La-33";"2025-08-19 16:56:27.67";"2025-08-19"
"2025-08-19T16:58:54.834Z";"Mi Guajira";"Noro Morales";"2025-08-19 16:58:54.834";"2025-08-19"
"2025-08-19T17:02:33.956Z";"Are You Ready?";"Johnny Zamot";"2025-08-19 17:02:33.956";"2025-08-19"
"2025-08-19T17:07:13.339Z";"Prelude Ala Cha Cha";"Woody Herman";"2025-08-19 17:07:13.339";"2025-08-19"
"2025-08-19T17:10:02.876Z";"Mo-Jo (10-22-47)";"Joe Lutcher";"2025-08-19 17:10:02.876";"2025-08-19"
"2025-08-19T17:13:47.409Z";"Benny's Bugle";"Brooks Prumo Orchestra";"2025-08-19 17:13:47.409";"2025-08-19"
"2025-08-19T17:16:32.333Z";"9: 20 Special";"Hot Swing Sextet";"2025-08-19 17:16:32.333";"2025-08-19"
"2025-08-19T17:33:08.973Z";"Prelude Ala Cha Cha";"Woody Herman";"2025-08-19 17:33:08.973";"2025-08-19"
