played_at;track.name;name;played;day
2024-01-05T08:54:39.068Z;labour;Paris Paloma;2024-01-05 08:54:39.068;2024-01-05
2024-01-05T08:57:59.008Z;Sooner Or Later;Olly Alexander (Years & Years);2024-01-05 08:57:59.008;2024-01-05
2024-01-05T09:01:48.896Z;Feel My Needs - Purple Disco Machine Remix;WEISS;2024-01-05 09:01:48.896;2024-01-05
2024-01-05T09:05:14.031Z;Dirty Little Animals (from the series Arcane League of Legends);BONES UK;2024-01-05 09:05:14.031;2024-01-05
2024-01-05T09:06:15.588Z;hotline (edit);Billie Eilish;2024-01-05 09:06:15.588;2024-01-05
2024-01-05T09:09:07.061Z;Soleil;Roméo Elvis;2024-01-05 09:09:07.061;2024-01-05
2024-01-05T09:12:43.083Z;Chandelier;Sia;2024-01-05 09:12:43.083;2024-01-05
2024-01-05T09:16:17.082Z;Do It Right;Martin Solveig;2024-01-05 09:16:17.082;2024-01-05
2024-01-05T11:56:32.085Z;Levitating (feat. DaBaby);Dua Lipa;2024-01-05 11:56:32.085;2024-01-05
2024-01-05T11:59:53.056Z;Tusa;KAROL G;2024-01-05 11:59:53.056;2024-01-05
2024-01-05T12:03:28.112Z;One Kiss (with Dua Lipa);Calvin Harris;2024-01-05 12:03:28.112;2024-01-05
2024-01-05T12:06:20.092Z;Woman;Doja Cat;2024-01-05 12:06:20.092;2024-01-05
2024-01-05T12:09:10.072Z;All Stars;Martin Solveig;2024-01-05 12:09:10.072;2024-01-05
2024-01-05T12:12:45.021Z;Speechless (feat. Erika Sirola);Robin Schulz;2024-01-05 12:12:45.021;2024-01-05
2024-01-05T12:16:23.064Z;Sun In Our Eyes;MØ;2024-01-05 12:16:23.064;2024-01-05
2024-01-05T12:19:12.022Z;You've Got The Love;Florence + The Machine;2024-01-05 12:19:12.022;2024-01-05
2024-01-05T12:22:38.056Z;Bam Bam (feat. Ed Sheeran);Camila Cabello;2024-01-05 12:22:38.056;2024-01-05
2024-01-05T12:25:32.035Z;Self Control;Bebe Rexha;2024-01-05 12:25:32.035;2024-01-05
2024-01-05T14:14:43.221Z;Feel Good Inc.;Gorillaz;2024-01-05 14:14:43.221;2024-01-05
2024-01-05T14:18:01.315Z;Oliveira Dos Cen Anos;C. Tangana;2024-01-05 14:18:01.315;2024-01-05
2024-01-05T14:22:20.035Z;Chan Chan;Buena Vista Social Club;2024-01-05 14:22:20.035;2024-01-05
2024-01-05T14:25:44.796Z;EL BARCO;KAROL G;2024-01-05 14:25:44.796;2024-01-05
2024-01-05T14:29:11.942Z;Como habla una mujer (feat. C. Tangana);Paula Cendejas;2024-01-05 14:29:11.942;2024-01-05
2024-01-05T14:32:59.187Z;Represent;Orishas;2024-01-05 14:32:59.187;2024-01-05
2024-01-05T14:36:19.116Z;Say My Name;David Guetta;2024-01-05 14:36:19.116;2024-01-05
2024-01-05T14:54:41.285Z;Ocean Tree;FEATHERED SUN;2024-01-05 14:54:41.285;2024-01-05
2024-01-05T15:02:07.383Z;Mona Ki Ngi Xica;Bonga;2024-01-05 15:02:07.383;2024-01-05
2024-01-05T15:07:22.054Z;Canción de la Nostalgia;Jin Yerei;2024-01-05 15:07:22.054;2024-01-05
2024-01-05T15:12:23.786Z;Q’antataita;Puentes;2024-01-05 15:12:23.786;2024-01-05
2024-01-05T15:17:31.848Z;Criançada (con Castello Branco);Nicola Cruz;2024-01-05 15:17:31.848;2024-01-05
2024-01-05T15:22:07.230Z;Aire;Joaquín Cornejo;2024-01-05 15:22:07.23;2024-01-05
2024-01-05T15:29:21.930Z;Time For Space;Emancipator;2024-01-05 15:29:21.93;2024-01-05
2024-01-05T15:37:23.849Z;Colibria;Nicola Cruz;2024-01-05 15:37:23.849;2024-01-05
2024-01-05T15:40:52.197Z;Kusanagi;ODESZA;2024-01-05 15:40:52.197;2024-01-05
2024-01-05T15:45:33.293Z;Can't Leave the Night;BADBADNOTGOOD;2024-01-05 15:45:33.293;2024-01-05
2024-01-05T15:51:46.892Z;Don't Be So Serious;Low Roar;2024-01-05 15:51:46.892;2024-01-05
2024-01-05T16:00:45.062Z;Wanzka;Kalabrese;2024-01-05 16:00:45.062;2024-01-05
2024-01-05T16:03:29.303Z;Bones (feat. Jófriður);Low Roar;2024-01-05 16:03:29.303;2024-01-05
2024-01-05T16:10:42.369Z;Time For Space;Emancipator;2024-01-05 16:10:42.369;2024-01-05
2024-01-05T16:13:51.715Z;Dulcito e Coco;Vicente Garcia;2024-01-05 16:13:51.715;2024-01-05
2024-01-05T16:18:13.974Z;Heat;Louisiana Avenue;2024-01-05 16:18:13.974;2024-01-05
2024-01-05T16:30:59.794Z;Lindy Hopper's Delight (10-12-39);Ella Fitzgerald;2024-01-05 16:30:59.794;2024-01-05
2024-01-05T16:34:00.690Z;Lindy Hopper's Delight (10-12-39);Ella Fitzgerald;2024-01-05 16:34:00.69;2024-01-05
2024-01-05T16:36:28.196Z;Night Train;The Jonah Jones Quartet;2024-01-05 16:36:28.196;2024-01-05
2024-01-05T19:03:24.381Z;Quimbara;Johnny Pacheco;2024-01-05 19:03:24.381;2024-01-05
2024-01-05T19:08:10.405Z;All the Cats Join In;Allotria Jazz Band;2024-01-05 19:08:10.405;2024-01-05
2024-01-05T19:08:59.223Z;Caravan;Adrian Cunningham;2024-01-05 19:08:59.223;2024-01-05
2024-01-05T19:12:01.210Z;Caravan;Adrian Cunningham;2024-01-05 19:12:01.21;2024-01-05
2024-01-05T19:15:51.419Z;Genevieve;Guy Lafitte;2024-01-05 19:15:51.419;2024-01-05
2024-01-05T21:19:03.456Z;Stuffy;Guy Lafitte;2024-01-05 21:19:03.456;2024-01-05
