"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Phoenix";2024-08-18;266600;"If I Ever Feel Better";68;"2000-03-06";"5MBUL8d9FAYCCMrogOFX68"
"Chancha Via Circuito";2024-08-18;300721;"Ilaló";47;"2018-06-08";"4drzgKTRP2tpl3Sic0osBQ"
"María José Llergo";2024-08-18;287333;"Mediterráneo";34;"2023-10-02";"551nnoX8JSL7YXYPRDrKxp"
"Kate Vargas";2024-08-18;206491;"7 Inches";27;"2018-07-27";"7AL1C2mLiWJfWAiFvFN0eX"
"Ali Farka Touré";2024-08-18;429973;"Ai Du (with Ry Cooder)";53;"1994-03-28";"0pOL9eM3BPolgD5jjQInAk"
"Paco de Lucía";2024-08-18;267920;"Rio Ancho";36;"1976-01-01";"1q91XEhPVMf2HOjWMHW82d"
"Rupatrupa";2024-08-18;364491;"Ya no se Baila Como Antes";46;"2020-09-18";"6t19AJWNQjN6uBvxi54cbt"
"Vitalic";2024-08-18;213120;"Tu Conmigo";38;"2017-06-23";"2n9Q6uDTV5SuEbLUW7CQyS"
"Beirut";2024-08-18;257480;"Postcards from Italy";58;"2006-05-06";"4yP7cyoeE3F6EyJPZ9v47V"
"Chocolate Remix";2024-08-18;143505;"Ni una Menos";33;"2017-02-16";"4HsyhBMFmRLmTxEQeuROub"
"Chambao";2024-08-18;375013;"Playas de Barbate";41;"2002-12-04";"2aKJ1XjOutOWXUNp6UrSJ5"
"Parov Stelar";2024-08-18;166400;"All Night";57;"2013-01-01";"4TEZiXCLTfPn5KJFrQgl7k"
"Melody Gardot";2024-08-18;305265;"Morning Sun";57;"2015-05-29";"2iKiVmx8ohPDn1hJmxC9tD"
"Hooverphonic";2024-08-18;223733;"Mad About You";59;"2000";"10QqxagLfdvXvVL9CpdHeE"
"Balkan Paradise Orchestra";2024-08-18;182935;"A tu manera";26;"2024-02-23";"3Q34Va49lK5ZclCiVQHeOw"
"Sharif";2024-08-18;238815;"Me Equivoqué - (Acústico)";39;"2020-01-24";"01wHjKTCrnkqNePaD54100"
"Las Áñez";2024-08-18;217965;"De Curvo Cuerpo";34;"2023-04-27";"0MuNavvFDWXSngWCiWMzAH"
"Roseaux";2024-08-18;326720;"Walking On the Moon";51;"2012-11-12";"1Nj2M3REfrY1yOcrvD6B63"
"Gossip";2024-08-18;242773;"Heavy Cross";42;"2007";"5986Ox60Imwum9mn64LDPl"
"Electric Light Orchestra";2024-08-18;270066;"Last Train to London";70;"1979-05-31";"1CvVSn2MtKDBR6aWMkNkem"
"Augusto Bracho";2024-08-18;198813;"Manos Postizas";26;"2018-05-01";"4OObEO86TWIfKjk7IyLSWQ"
"Alice Wonder";2024-08-18;301783;"Bajo La Piel";39;"2018-08-31";"4qeAQc2Qidlv6QdPXH2SMr"
"Villagers";2024-08-18;210013;"Everything I Am Is Yours";57;"2015-04-13";"1hrv3F7Fbi9gMPkkcwCxRG"
"Grace Jones";2024-08-18;270466;"I've Seen That Face Before (Libertango)";49;"1981";"4RmUcjaKiuQIw3NGMrjBca"
"Camaron De La Isla";2024-08-18;219720;"La Leyenda Del Tiempo - Jaleos - Remastered 2018";45;"1979-07-26";"3Wqic8Xd2GsDuXoV90fmSB"
"Bewis de la Rosa";2024-08-18;138500;"Mal Agüero";30;"2023-02-23";"1KwvB8B1ra6uB73VOchYKi"
"Pol Granch";2024-08-18;165679;"No Pegamos";46;"2022-10-28";"14WhMR0dMyEdhoNVXnvG7w"
"Perico Hernandez";2024-08-18;248613;"Oye Como Va (Live at el Jefe)";40;"2020-06-05";"4QqaH3x9V3XQCbM42DsiBa"
"Freak Power";2024-08-18;264093;"Turn On, Tune In, Cop Out - Radio Edit";52;"1994-01-01";"30CvHpK3jlKpgndhjOx3n2"
"The Specials";2024-08-18;172920;"A Message to You Rudy - 2015 Remaster";64;"1979-11-01";"2OHPxPTasGkolt8lFDxCpE"
