"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Lito Barrientos y su Orquesta";2019-05-06;165954;"Cumbia en Do Menor - Instrumental";30;"1965-04-12";"4E5CvGacWzMtVUrgfEK30C"
"Ebo Taylor";2019-05-06;310880;"Taste of Heaven";0;"2014-11-03";"77jgQaiFoe7DDTUewlWTD4"
"Sierra Leone's Refugee All Stars";2019-05-06;316013;"Mother in Law";0;"2012-04-23";"7FP07V7tNJSsvGdwosCsDy"
"Amparanoia";2019-05-06;249515;"Hacer dinero (feat. Joan Garriga)";0;"2017-03-31";"7uYRtmxmI5wwpqCAONvDf5"
"Talya Ferro";2019-05-06;252250;"Cuando Calienta el Sol";0;"2013-06-28";"2K2RVDtArhuNOc4HHDQ4oQ"
"Rita Indiana";2019-05-06;275733;"Dulces suenos";33;"2010-10-12";"4Rpdq5XtZniKOf1Bv8N4rj"
"Kana";2019-05-06;300253;"Original";36;"2003-04-01";"1RhTC6PKCNZmNMiblUu9Ng"
"Los Hacheros";2019-05-06;292826;"Azucar";33;"2012-10-01";"7nCo1Pzbu5CoY8GLGwDWrH"
"Pete Rodriguez";2019-05-06;290546;"Oh That's Nice";0;"2017-03-24";"2EsmiVAdvOoCs0jAbWloDF"
"Cuba L.A.";2019-05-06;369853;"Guantanamera";35;"2000-01-01";"3KWzxGGrL1hTzYS5aCyYo0"
"Melingo";2019-05-06;308674;"La Canciòn Del Linyera";27;"2014-03-24";"76KADeRYGCBdLPa1xzQm4r"
"La Yegros";2019-05-06;230400;"Viene de mí";0;"2013-06-17";"5pnWUppge8AXNdCLio9hms"
"Monguito Santamaria";2019-05-06;172026;"Crying Time";0;"2009";"402fHAI2TEO38bevJ7cbIZ"
"The Stephane Wrembel Trio With David Grisman";2019-05-06;308186;"Big Brother";40;"2008-11-04";"3e39bLX6BgsDCaiQmqrlBt"
"The Gaddabouts";2019-05-06;350466;"River Rises";37;"2012-09-18";"3If8CnWombvLZqUZiN3FI5"
"Mustard";2019-05-06;259696;"Cariñito (Los Hijos Del Sol)";43;"2016-09-20";"54YR6x8Kq3yeXSVhkzMHnk"
"Johnny Colon";2019-05-06;331868;"Boogaloo Blues";0;"2013-09-17";"2bfg6X6O2NlWNlvCHqsD8h"
"Kelvis Ochoa";2019-05-06;216893;"Una De Mambo";49;"2014-10-08";"7D0DDG3yg2JAaQHNmAjNAF"
"Manu Dibango";2019-05-06;397573;"Reggae Makossa";30;"2011-01-01";"1yRSGm5kcA6QJhiGNeTio4"
"Muerdo";2019-05-06;257881;"Canto pal que está despierto";46;"2016-01-22";"07YaDmmOtX88kOCryTmXh6"
"Bola De Nieve";2019-05-06;111986;"Déjame Recordar";23;"1992-11-23";"2BciNC5UZX6V0EHgTpOmUR"
"Barbarito Torres";2019-05-06;295440;"La calabaza";20;"2007-02-16";"1Dmq6JVHPWmalOfgPvHWOx"
"Pedrito Martinez";2019-05-06;352779;"La Luna";0;"2013-08-10";"0mqmxZ4vs039occdVVPHje"
"María Aurora Gómez";2019-05-06;172984;"Amor del Bueno - Bolero";25;"2013-12-02";"6FOSnD7jjrvEI4DsmzGACy"
"Edmundo Arias";2019-05-06;182426;"El Mecánico";0;"2015-05-19";"5BqfBqAEGxG8cr4KuKnQ5b"
"Etta James";2019-05-06;360240;"Miss You";48;"2000-12-12";"5yDq88qVsz2SX7LyRxS6Jk"
"Marlena Shaw";2019-05-06;598533;"Woman Of The Ghetto - Live From The Montreux Jazz Festival,Switzerland/1973";36;"1973";"1ZBGw6F1EdH5U6PfPpLaJj"
"NYC Jazz Quartett";2019-05-06;245935;"Mambo Craze";41;"2008-11-05";"4R1biRqlEQTgKcDLs0AyhH"
"Bajofondo";2019-05-06;230413;"El Anden";26;"2007";"1tEqTQTkgGkvQBIQZzggFA"
"Seun Kuti";2019-05-06;210080;"Beasts of No Nation - Leeroy Presents Fela Is the Future";25;"2017-09-08";"026a2hIsCg5oaaOaHCPqwL"
