"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Orchestra Baobab";2020-03-16;399040;"Liiti Liiti";0;"2007-01-01";"2oXhCij8qzViAFnear250Z"
"Adolfo Echeverría Y Su Conjunto";2020-03-16;255906;"Sabroso Bacalao";0;"1980";"1uugUCkc33jvhFUQ6KzAYt"
"Los Estanques";2020-03-16;178700;"Efeméride";21;"2017-11-17";"1JuxhtdkgzjmLoALLMriZw"
"Tonino Carotone";2020-03-16;272666;"Me Cago En El Amor";31;"2003-03-03";"1E2igc9rWLCHgtTDbjiaHy"
"Freedonia";2020-03-16;240072;"Dignity and Freedom";32;"2014-12-01";"1VSCpakpmgQSLg7PXnGZbz"
"Orchestra Fireluche";2020-03-16;262520;"Nina de Miraguano";28;"2013-05-13";"5uZJi7VrMedR5da9FTETYp"
"Mexican Institute Of Sound";2020-03-16;251893;"Sinfonia Agridulce";0;"2009-04-07";"0zHhtWcSfzQtuPzbY3cdFB"
"Clara Peya";2020-03-16;292716;"Oceanes";15;"2017-01-13";"1kdtZVqOOh1Y91TEHowkOg"
"Joan Garriga i el Mariatxi galàctic";2020-03-16;308044;"Ai on va l'à...";14;"2019-06-21";"4sYLofZFSfz4gBIUu3bHFx"
"Hechos Contra El Decoro";2020-03-16;218786;"La Llave De Mi Corazón";32;"1998-09-01";"0s0hpYtd8sTUw0oTdmopAB"
"Dusminguet";2020-03-16;293573;"Sopetón";24;"2001";"2wiySIcAGGK8ueMJq28ZP6"
"El Kanka";2020-03-16;221893;"Por Tu Olor";58;"2018-02-23";"6ZCnNpmcsTnDbQ8FcXqVGj"
"Joan Miquel Oliver";2020-03-16;198093;"Atlantis";22;"2017-04-07";"76rv9UYUz3LJosB2oG6MZ2"
"Los Mambo Jambo";2020-03-16;141853;"Un Baile Hipnótico";25;"2013";"7xi31gY6O8WqhoKdnTH4bz"
"Guillem Roma";2020-03-16;219920;"El Teu Llit";24;"2014-05-04";"7cOKgdzBGSIQp69TKpTKeg"
"Balkan Paradise Orchestra";2020-03-16;182064;"Unza Unza Time";25;"2018-03-09";"5XHrnMqDpu0dHySSslWyFi"
"Pau Riba";2020-03-16;244453;"Noia de porcellana";22;"2019-04-05";"0J6KnmyQetsfGKfBWSTqgr"
"The Limboos";2020-03-16;215818;"I Don't Buy It";31;"2017-05-05";"5qVHj5TrLmxuxmhzr7xLjr"
"Xoel López";2020-03-16;203143;"Jaguar";0;"2017-11-17";"57Ac9jxH9rtWrtib69hc81"
"Umpah Pah";2020-03-16;277426;"La Cachimba i ""Els Rostolls D'Angelina""";24;"2010-03-08";"6G7CgFx6cm5uGRtil5XEN2"
"Obrint Pas";2020-03-16;232853;"Malaguenya De Barxeta";26;"2007-05-22";"3HueHeaA1rXoNprTtw0dZz"
"Django Reinhardt";2020-03-16;168720;"Brazil";50;"2014-03-01";"3RCsS8ichdIB9arRJFicaf"
"Espaldamaceta";2020-03-16;235986;"El Partisano";19;"2010-06-01";"5DJIcV8cQzDp0xg8Quqhsp"
"Rosendo Y Su Banda";2020-03-16;237040;"Me Voy Pa'la Costa";0;"2011-07-12";"3xklLOSuR5dM2SwlLGyHIU"
"Marcel i Júlia";2020-03-16;295472;"Roderes de fang";0;"2018-05-25";"0VVapRhud9c2HOwGe6ID5S"
"O'Funk'illo";2020-03-16;193967;"Tengo Que Madurar";34;"2019-02-28";"1CjcOVRtVLuxMnrG1N3BMA"
"Ray Barretto";2020-03-16;168093;"A Deeper Shade Of Soul";48;"1968-12-31";"0RpE6Nz3Cyb7gx2CpC5dJn"
"Els Jóvens";2020-03-16;217120;"T'ailoviu Més Que L'hòstia";22;"2018-04-17";"3ZKzWl38YyYYpHBaHy4zci"
"Tomasito";2020-03-16;231704;"Señores Ladrones";25;"2013-11-05";"3xmcr2srNC3e1xQMeLgHh8"
"Koers";2020-03-16;229191;"Cent mil cançons";0;"2017-11-24";"7dAHccblJLdvj8G1gwuHdm"
