"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"BOYE";2024-04-14;181270;"HEMOS VENIDO A JUGAR";30;"2024-02-02";"1e1RhuAoc6T14WeY32hagt"
"Caravan Gypsy Swing Ensemble";2024-04-14;172200;"It Dont Mean A Thing";29;"2010-01-30";"2zYHTlu0bAMrGcmGEpoezG"
"Hetty and the Jazzato Band";2024-04-14;175584;"Mambo Italiano";31;"2018-12-01";"2hggI8QVXVztKLbcQA8Ml0"
"Dimie Cat";2024-04-14;182907;"Juke-box";32;"2009";"1muusLIRUjDEVABYrVNuOH"
"Shirley Ellis";2024-04-14;170066;"The Clapping Song (Clap Pat Clap Slap) - Single Version";44;"2016-07-08";"3RpNupdzvzs9oiHTLMVsQK"
"Dom La Nena";2024-04-14;182680;"La Marelle / Amarelinha";46;"2020-02-28";"1dGlGS8JZBoT0kr8oWBTLM"
"Squirrel Nut Zippers";2024-04-14;159200;"Put a Lid on It - Remastered 2016";38;"2016-07-29";"7dPq7uxh4wGS8EIP2kQNw3"
"Galt MacDermot";2024-04-14;265440;"Coffee Cold";38;"2006-01-01";"2DIE0Y9Cnh35FzORJzflnI"
"DeVotchKa";2024-04-14;291706;"La Llorrona";39;"2003-01-01";"4b5Nj35mqz6qBRRGUqJ5rk"
"Opa Tsupa";2024-04-14;324230;"Je cherche après Titine - Les yeux noirs";30;"2018-09-24";"4xpUUtTu6Smt0bggzBgArg"
"Rita Hayworth";2024-04-14;138186;"Put the Blame on Mame (Theme from Gilda Original Soundtrack)";27;"1953-04-07";"4AzeTiZ98Oe13Iynr9ZZqX"
"Yma Sumac";2024-04-14;251840;"Goomba Boomba";20;"1954-01-01";"6r8Yx9gVdsXveZL8EO7asW"
"Brother Bones & His Shadows";2024-04-14;172120;"Sweet Georgia Brown";35;"2005-06-21";"5vBAGmSUB4a0rzR45pYbAq"
"Carlos Jean";2024-04-14;148800;"Parte Por Parte";27;"2023-03-16";"7qfblK0x5GREl8K0TKnnxR"
"Edmundo Ros";2024-04-14;173336;"The Wedding Samba (Alternate Take)";33;"1950-03-03";"5DA8szh8zja2cJ3byWusNS"
"Youn Sun Nah";2024-04-14;223010;"Jockey Full of Bourbon";38;"2009-04-24";"4J12DNGFaxKJvuacO3LjZY"
"Mexican Institute Of Sound";2024-04-14;226742;"México";44;"2012-06-12";"7vkBraQBpz7zEjbtjUR9Zt"
"Ray Collins' Hot Club";2024-04-14;186413;"Bye Bye Paris";29;"2008-12-12";"7wcKXKi4oiZU2HIrjB6HE9"
"Connie Francis";2024-04-14;172893;"Siboney";34;"1960-10-01";"0HCmNAFUVmmHI6LjbVvsg1"
"Benjamin Clementine";2024-04-14;300306;"Nemesis";37;"2014";"57C441GacSIgBNQzcDAw0Y"
"Gregory Porter";2024-04-14;187760;"Puttin’ On The Ritz";30;"2015-10-01";"0a57tzUjhhMarTkr7RI002"
"dani dicostas";2024-04-14;223018;"Si te vas";27;"2020-07-03";"1rAMdylzJZKDJgL200ivk5"
"SES";2024-04-14;234000;"Tempestades de Sal";29;"2011-07-21";"0bK45nsvRWUvgXukt1PIfu"
"Jools Holland";2024-04-14;209186;"Should I Stay or Should I Go";29;"2014-11-21";"6V2rjEdJenqFpZDug9maSA"
"Saint Privat";2024-04-14;151754;"Poisson rouge";54;"2007-02-05";"6wLv7Khtdw2PVznFvOzBDA"
"Caravan Palace";2024-04-14;224573;"Jolie Coquine";34;"2008-10-20";"0rGBaxJ4SfnaoD6ulxsX3W"
"Biréli Lagrène Gipsy Project";2024-04-14;174200;"Les yeux noirs";29;"2002-09-30";"15nkNdrzGxHIimtDuv38RE"
"Calypso Rose";2024-04-14;248466;"Rum & Cola Cola";37;"2004";"7z7FHWRe56GRFBMflxbDVU"
"Las Ketchup";2024-04-14;213506;"Un De Vez En Cuando";33;"2002";"5Fs94v1xXPl8Q1mTMWMTLO"
"Machito";2024-04-14;194200;"Ay José";31;"2009-03-19";"3GOBlGfrkA9AmjdsBcRX3G"
