"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Malphino";2019-11-04;185640;"Molienda";0;"2018-05-04";"1C6Eo9PYKoTQWAtx7NyAHg"
"Muerdo";2019-11-04;273802;"Gallo rojo, gallo negro";29;"2016-01-22";"07YaDmmOtX88kOCryTmXh6"
"Las Grecas";2019-11-04;147960;"Bella Kali";16;"1974-10-23";"2NpRaaZ6Hi7Y5GqWeLwGqH"
"Dom Salvador & Abolição";2019-11-04;152733;"Hei! Você";52;"1971-03-01";"6D52C2o93yMKyXqOiXRd3A"
"Lucas Santtana";2019-11-04;262520;"Cira, Regina e Nana";0;"2011-08-29";"2xOCtbKv0dVxX7MMuc0cm4"
"Madeleine Peyroux";2019-11-04;202693;"More Time";36;"2016-09-16";"6Ui6dZUMzrppzd4oVPMiIU"
"Radio Tarifa";2019-11-04;215960;"Rumba Argelina - 2019 - Remaster";35;"1993-05-10";"1iuAGJEfdOw0klUssxJl4m"
"Iseo & Dodosound";2019-11-04;215202;"Vampire";46;"2017-06-02";"2k7SzJHQKAapyNECIvx6rY"
"Coque Malla";2019-11-04;329068;"Un lazo rojo, un agujero (feat. Kase O)";38;"2019-10-25";"2P3uyYjwyMjoVborBCWxEi"
"Xarim Aresté";2019-11-04;245549;"Indomables";30;"2017-10-20";"5nljQ9zTBicFJqCtBcLskY"
"Joe Crepúsculo";2019-11-04;145726;"La canción de tu vida";34;"2011-02-15";"1PKkSDFJjxV7TUvZGZVcuQ"
"Girma Bèyènè";2019-11-04;261240;"Ené Nègn Bay Manèsh";28;"2016";"5Vg9np3c5uQSZFwvFyDpoW"
"Ry Cooder";2019-11-04;231200;"Caballo viejo";35;"2003-01-27";"7Bbr1kphzvv9LEUoAFMmkj"
"Ebo Taylor";2019-11-04;424994;"African Woman";0;"2010-10-25";"22gNWSHQclzKln0X8C69v5"
"El Petit De Cal Eril";2019-11-04;206074;"Amb tot";33;"2013-02-25";"3grIsex3CbF3LJuXFu9xSJ"
"Esteban & Manuel";2019-11-04;233333;"Ela Namoroume";16;"2018-05-31";"6ucBqlnd112ZEF4NDfge9m"
"Kou Keri Kou";2019-11-04;151538;"Canto Negro";0;"2017-01-27";"0d071IkGljhCHsMWmeVntd"
"Gyedu-Blay Ambolley";2019-11-04;413793;"Afrika Yie";0;"2017-05-12";"1839OubmScYkH3Mr1u4quT"
"Twanguero";2019-11-04;213680;"Raska Yú";5;"2018-05-18";"5foeU7nVpEkZxvZKjEgkiT"
"Gizmo Varillas";2019-11-04;182200;"Al Caminar";40;"2016-11-04";"71jvpskapQMI4JPzB4iTmM"
"Papaya";2019-11-04;283146;"¡Ay, Mujer!";19;"2018-02-23";"4CDcmYBJf6HdzmvyjrMUZ8"
"Sweet Barrio";2019-11-04;142984;"Trouble Woman";39;"2019-01-25";"1yfRGd4txM1ExKDGP7aG2f"
"bigott";2019-11-04;135746;"Don't Stop the Dance";34;"2018-02-16";"6EeX95BywucyhwfRtl7ThS"
"Jorge Drexler";2019-11-04;220974;"La luna de Rasquí";40;"2014-03-25";"1LtIOscLBDW8C8ZDDUriqi"
"the Garifuna Collective";2019-11-04;259066;"Seremei Buguya (Thanks to You)";34;"2013";"3btmkIhV5tx1tmk7xtDAbV"
"Señor Coconut";2019-11-04;300986;"Sweet Dreams";0;"2008-06-16";"4HrIQaNtuCgpmafURJzpef"
"Antonio González";2019-11-04;98986;"Sarandonga";41;"2002-12-16";"6OLH9qv83hdT0Xho9QnhZb"
"Angel Stanich";2019-11-04;366733;"Hula Hula";30;"2017-10-06";"4bDKMW2zvBbMk8u0GF3oUS"
"Pau Vallvé";2019-11-04;173013;"Avui l'únic que vull";0;"2017-01-20";"401xtv4sDtrLTo9vEwuimK"
"Gitkin";2019-11-04;200858;"Canción del Rey";0;"2018-04-06";"2K10r4BCz4uNxmYKDNiv5L"
