"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Axel Krygier";2020-11-19;277185;"Echale Semilla";24;"1999-08-15";"1nar2io4BaeUwWxyfJb1Zl"
"Paco Ortega";2020-11-19;258066;"Calaito";32;"1998-05-25";"6u4wSqpcg4FctE6Var4I5s"
"The Bahama Soul Club";2020-11-19;292550;"Ay Jona";41;"2013-10-08";"6uB8zCT568kxfL6dUYotTj"
"Monsieur Periné";2020-11-19;256058;"La Muerte";44;"2012-06-22";"58RU5pUqiS7098vJ5gJlIn"
"Shawn Lee's Ping Pong Orchestra";2020-11-19;268653;"Hey Ya";38;"2007-10-09";"0IFvRYxkygLMSqmaZjWxjo"
"Willie Bobo";2020-11-19;220198;"Dig My Feeling";33;"2016-09-09";"0aFfSViYSXEcJm2EUWcCne"
"Balkan Beat Box";2020-11-19;352560;"Bulgarian Chicks";23;"2005-01-01";"24SzeIhUfPRPpxav99XZa9"
"Messer Chups";2020-11-19;165720;"Surf De L'amour";34;"2018-01-13";"36Zg5IWSFPezDutbYpwrfB"
"Watcha Clan";2020-11-19;227946;"Balkan Qoulou";0;"2008-02-08";"1OvfVf9ouojQ1oEU780oq3"
"Tommy McCook";2020-11-19;134480;"Reggae Merengue";27;"2013-01-01";"224KlK9NLFFpJ8bxpQwcOP"
"Anis";2020-11-19;258173;"Cergy";41;"2005-09-30";"7hr4T8GgC9Pw7B9v9sDMju"
"Radio Citizen";2020-11-19;276453;"Summer Days";51;"2010-10-19";"7BJUNb9ntlpVN09hbPORtX"
"[dunkelbunt]";2020-11-19;339493;"The Stojka Empire";39;"2007";"5yOdpBaqNL30wYZNaAa9bI"
"Al Barry";2020-11-19;176091;"Morning Sun";0;"1990";"4ZzyPKnU43t80iymdWn4aP"
"Imarhan";2020-11-19;244346;"Imarhan";37;"2016-04-29";"2aLKNhNF3szhUQY3AJoGgL"
"Hindi Zahra";2020-11-19;279800;"Stand Up - Remastered Version";0;"2009";"3SCQOw6RtHMq3E4fqke8cE"
"Mista Savona";2020-11-19;291311;"Chan Chan";0;"2017-11-03";"2lm1rISxjv34x0OHIQ6nHz"
"THE SCHWINGS BAND";2020-11-19;168406;"Is This Love";40;"2016-04-13";"1BSvDuuvl3XnQI6Cr4JA8z"
"J.J. Cale";2020-11-19;253293;"Friday";43;"1979-08";"4NgpbjzZaO4zCswnK8VB8N"
"Selton";2020-11-19;170746;"Piccola sbronza";0;"2013-03-26";"7HvUHcWFb9DlPHfKD7LH66"
"Chinese Man";2020-11-19;250600;"Washington Square";53;"2007-01-09";"6xe3lv1DBAh6Ef7BrBs0WE"
"Melody Gardot";2020-11-19;270280;"Preacherman";52;"2015-06-01";"2iKiVmx8ohPDn1hJmxC9tD"
"Bing Austria";2020-11-19;244000;"Ruined Heart";37;"2017-06-30";"0rCoTQ6iNO6EtOQHa40tVC"
"L'Entourloop";2020-11-19;114250;"Bandulu Supa Lova - 50 Gipsy Edit";53;"2015-05-04";"4B6FiGmTHjNXm8ZrUonOon"
"Lou Reed";2020-11-19;174573;"Crazy Feeling";46;"1976-01-19";"3Kawndiz86cIHkPsKtFiKx"
"Dandy Livingstone";2020-11-19;168480;"Rudy, A Message To You";61;"2002-12-10";"3U6KCS5Upe8m98q7guV1Lf"
"Al Green";2020-11-19;147840;"The Letter";18;"2009";"3ZuxnUUiyBY6lvnak2Cn5Z"
"Bukahara";2020-11-19;179693;"A Child's Tale";0;"2017-05-10";"3ybjwFQbj7dDqLkrIUbfCC"
"The Maytals";2020-11-19;201720;"54-46 That's My Number";61;"1969-01-01";"6sn6gS4YnlAbxzetlJsUxQ"
"La Caravane Passe";2020-11-19;180720;"Gypsy for One Day";0;"2013-04-01";"22gIJ7lvoMxK5HpECjcea3"
