"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Hugh Coltman";2019-12-09;224640;"It's Your Voodoo Working";22;"2018-03-02";"4fkVNvOiOLLoyeu1IS2erE"
"Niño de Elche";2019-12-09;212946;"El Comunista";29;"2015-04-06";"1JcJLV1fBZqsxHWPdZM2TG"
"New York Ska-Jazz Ensemble";2019-12-09;256000;"Boogie Stop Shuffle";0;"2008";"1sNG7Xq2rTH3JOfZnn1wCn"
"Alessio Bondì";2019-12-09;178693;"Di cu si";0;"2015-04-07";"3mtnoDgbbUVNkgooFhjfMX"
"Cymande";2019-12-09;333120;"Anthracite";0;"2013-08-09";"0hFaaiuOJMWvpdauMUQwr9"
"Rodríguez";2019-12-09;213146;"I'm Gonna Live Till I Die - Recorded Live at The Triple Door, Seattle, June 23, 2009";38;"2010-04-17";"6ssxScXjJlSttC1JE0n7Mp"
"Toco";2019-12-09;277678;"Samba Noir";45;"2007-06-19";"53WnDiMAKdL0Lwfz6ckxvx"
"Omara Portuondo";2019-12-09;235466;"La sitiera";49;"2000-04-17";"49I0jh6YTRjT56eqZvR0fs"
"Rokia Traoré";2019-12-09;386973;"Laidu";52;"1998";"21Tj95e18stlS6SetlwqAa"
"Vieux Farka Touré";2019-12-09;254711;"Doni Doni";28;"2013-05-28";"1LBvD0jnXocA0JCM08NoJI"
"Monoswezi";2019-12-09;363146;"Povo M`povo";24;"2015-05-25";"0QqxzQWrfgOFBJljmRBoRx"
"Csókolom";2019-12-09;185733;"Amari Szi Amari";0;"1998";"3xXP0npzi62oJa1Pu0Njrv"
"Buena Vista Social Club";2019-12-09;197888;"Tiene Sabor (feat. Omara Portuondo)";62;"2015-03-23";"3y7CeywdF5PUHpDJriC9tC"
"Alice Russell";2019-12-09;284160;"Travelling Song";9;"2012-03-03";"5VG1axBYL3aXMvy0oB7S3Z"
"Nickodemus";2019-12-09;250195;"Livin' Your Dream";0;"2018-05-04";"1b9X9MYvrKiQr1KwblfE5V"
"The Wave Pictures";2019-12-09;232211;"Spaghetti";0;"2012-03-04";"70PTLE1Ti2G37wUKX2hpwS"
"Portico Quartet";2019-12-09;341880;"Prickly Pear";0;"2007";"0Qcn9bLTlE0ckiMIJ5749p"
"Shye Ben Tzur";2019-12-09;208826;"Junun Brass";33;"2015-11-20";"34hrDcvF6cVfSKS70c25Xn"
"DBFC";2019-12-09;294949;"Disco Coco";0;"2017-06-02";"4CoRAioLO7MITnYm0gcA7o"
"Los Amaya";2019-12-09;153093;"Qué mala suerte la mía";38;"2013-04-05";"5wy6IoGvCqThmshHHwbIfh"
"Gustavo Pena - El Príncipe";2019-12-09;250533;"Mandolin";0;"2003";"39YrUDPehzIjsbb90F2wQp"
"Elia y Elizabeth";2019-12-09;125945;"Ponte Bajo el Sol";0;"1972-07-10";"2KhUgSOmxMXBwzh0qBEEBq"
"Alessio Arena";2019-12-09;254120;"Diablada";20;"2017-10-22";"73UznSereFOIS7Szoz6wxp"
"Cheikh Lô";2019-12-09;228782;"Degg Gui (feat. Flavia Coelho & Fixi)";48;"2015-02-16";"06B14KCKiA5UbBebBZiuLx"
"Quantic";2019-12-09;270293;"Amor en Francia";45;"2017-05-12";"1FWlRjAwpcQCab5c4KinaJ"
"France Gall";2019-12-09;144493;"Jazz à gogo";0;"1992-01-01";"4jEkUenMPRi7yNLqyRhF0u"
"Andre Toussaint";2019-12-09;232573;"Cu Cu Ru Cu Cu Paloma";35;"2002-09-30";"7MnC3awiUkJWmhYt3hqHHA"
"Guy Conquette";2019-12-09;140413;"Assez Fait Cancan";0;"2018-05-23";"7tPDFLJAAETRlGAtV9tzkv"
"The Velvet Underground";2019-12-09;388960;"I'm Gonna Move Right In";37;"1986-09-01";"6QF1XM0ZbHCwn8fnmLTtrv"
"La Rue Kétanou";2019-12-09;245773;"Patricia";30;"2014-01-06";"6k0KTrq6hayLwdIQOfCtcq"
