"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Marc Ribot";2019-12-23;339733;"No Me Llores Mas";31;"1998-06-05";"3P7wuQxGz1q9jF9jY1AXKc"
"Cornershop";2019-12-23;147266;"Norwegian Wood (This Bird Has Flown)";22;"1997";"73LY6QtbR0xA3l5RUBXxjf"
"Quimi Portet";2019-12-23;220226;"Homes i Dones Del Cap Dret";32;"2009-09-10";"7wg5w9CwCuF5t6xZ4gyLXU"
"Pony Bravo";2019-12-23;211000;"Noche de Setas";33;"2010-11-30";"4eRp5X4Xs6ofiy1cowQrUO"
"Sabina";2019-12-23;184699;"Viva L'amour";0;"2014-02-18";"4dZKk15KPwo1TJEpX22kAb"
"The Soul Fantastics";2019-12-23;193506;"Ain't No Sunshine";0;"2011";"0KrDxGK1Ho6rf5PNbu3HRG"
"CAN";2019-12-23;247641;"She Brings The Rain";37;"2017-06-16";"1z1DhW2ZtPLHZJEkpCSvG4"
"Mazoni";2019-12-23;184293;"A.I.L.O.D.I.U.";28;"2013";"5dgoILbCop1AUFGcxYy26g"
"Roseaux";2019-12-23;326720;"Walking On the Moon";53;"2012-11-12";"1Nj2M3REfrY1yOcrvD6B63"
"João Gilberto";2019-12-23;118733;"O Pato";0;"1961";"2v0e82jPJ6kjipDhCKu0Aq"
"Ola Fresca";2019-12-23;358546;"EL Chacal";41;"2007";"6WxVuEiiT1ES6K7DL3Lqcb"
"Elizeth Cardoso";2019-12-23;175253;"Manha de Carnaval / Eyridice";0;"2011-05-15";"4PR1yeUJPIUPEOTXGNtKJt"
"La iaia";2019-12-23;374403;"L'ós";29;"2014-03-04";"7JVduEAV4VUGwHbKiWDyZh"
"Tin Hat Trio";2019-12-23;229493;"New West";0;"2013-11-19";"0bxms2ih52hr14lPWKdKq2"
"Mastretta";2019-12-23;208533;"Luna de Miel";0;"2000-01-01";"3tl19IpU3HJlr4WZzeQxQC"
"Luigi Tenco";2019-12-23;224080;"Una brava ragazza";34;"1962";"3Uocmmq6bGwD4c9X9aV1Kq"
"Emir Kusturica & The No Smoking Orchestra";2019-12-23;98706;"Looking For Luka - 'Life Is A Miracle' Original Soundtrack";37;"2004-01-01";"7qYvgzNzni0JD1qhomXsje"
"Kase.O";2019-12-23;260786;"Renacimiento";52;"2011-12-05";"0Xtm1ILSm1hdlgQEOJjMx4"
"Ankli";2019-12-23;250243;"Home";0;"2018-03-09";"2wCPeCdj7YIAo27D74xP8L"
"Francis White";2019-12-23;230307;"Calipso";32;"2012-11-14";"2XzFi8aBmHz7B54r7H9GgR"
"Eddie Palmieri";2019-12-23;392493;"Café";42;"1964-12-31";"3vA5NsIAd6UKzU4f1ooAzr"
"Amadou & Mariam";2019-12-23;131133;"M' Bife";56;"2005";"6iGoXwENON2onjXpv9bO38"
"Los De Abajo";2019-12-23;277800;"Vuelvo A Comenzar";0;"2002-01-01";"6VVVetiPAFZ0TXZEOX5WJr"
"Migue Benítez";2019-12-23;249453;"Medio Pa' la Higuera";33;"2010-03-23";"4i4YOvlnigoqe1IuNEioq7"
"Orlando ""Cachaíto"" López";2019-12-23;246760;"Mis Dos Pequeñas (feat. Angá Díaz, Amadito Valdés, Carlos González & Manuel Galbán)";49;"2001-01-01";"6ZJvZAcBuJjkuq2KZHJYCS"
"Ferran Palau";2019-12-23;161529;"Flor espinada";0;"2018-02-09";"7HgMDR3PM1RXcjycOrCn2z"
"Mujeres";2019-12-23;162539;"Aquellos Ojos";30;"2014-04-22";"6gYqPCGB8WFuzkWVZ58QRG"
"Tinariwen";2019-12-23;267720;"Cler Achel";43;"2006-01-01";"5H1S9LkOFl1t9yaJFVVAek"
"Dente";2019-12-23;187586;"Coniugati passeggiare";0;"2014-01-28";"1L33rIBTuWWkns4s9v4Dkl"
"Maria del Mar Bonet";2019-12-23;310466;"Alenar";27;"1977-04-23";"6K00bMt01gx5AYP9drle37"
