"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Kitty, Daisy & Lewis";2023-12-24;200986;"Going Up the Country";15;"2008";"3d8ntAC0eM1s9gsZ4nh2HX"
"Paloma Faith";2023-12-24;189186;"Upside Down";54;"2009-09-28";"7zzHLsTPVTgBLXHbZFve33"
"Katie Melua";2023-12-24;247706;"Wonderful Life";66;"2018-10-05";"6LwWCFeuneAMVxhCxdx64C"
"Lesley Gore";2023-12-24;150000;"You Don't Own Me";68;"1963-11-01";"5eluBwSJ7uwDBizWCiazSJ"
"Eskorzo";2023-12-24;181632;"Tu Amor Me Esta Matando";29;"2023-11-10";"1vvV6rMEPELqmSFcAK7wtt"
"Zaz";2023-12-24;231106;"La vie en rose";60;"2013-05-13";"1ncUGcxDLDqiRAZYCKwXlM"
"Françoise Hardy";2023-12-24;148506;"Comment te dire adieu - Remasterisé en 2016";65;"1968-12-15";"0uRiGrSYj5IKsm6H8eodeB"
"Alvaro Ruiz";2023-12-24;245426;"Noviembre";26;"2022-04-08";"0EBPMOrasCffWzNkDwwbPf"
"Figa Flawas";2023-12-24;138661;"MUSSEGU";54;"2023-03-16";"0ahXH8xQxCNOQCRHcCzkqc"
"Edwyn Collins";2023-12-24;236583;"A Girl Like You";67;"2011-10-19";"4HBLunZ4GQjnraimqR77Ir"
"Sam Cooke";2023-12-24;128786;"(What A) Wonderful World - Mono";73;"1960-02";"11qEWtxwrKQUgOBPsff4op"
"Peret";2023-12-24;196826;"Lo mato";30;"2001-03-13";"5dqjBknvuzBj6M2XxL5jta"
"AD Santos";2023-12-24;282706;"Busca Lo Más Vital";44;"2002-01-01";"2mi7luffSiJGNyH9X1SegK"
"Plastic Bertrand";2023-12-24;182133;"Ca Plane Pour Moi";65;"1998";"1hbQEk8Dpx3OS6MrZZ4wbq"
"Chubby Checker";2023-12-24;137360;"Let's Twist Again";68;"1961-01-01";"4btfmKwgAHFtN7BQUSHta0"
"Eartha Kitt";2023-12-24;179906;"C'est Si Bon";47;"1957";"1B9CLt71zBlS87qDLXqcqQ"
"Jimmy Fontana";2023-12-24;167093;"Il mondo";56;"2001-03-14";"4sawYnXim24YO7baFpah4y"
"Emilíana Torrini";2023-12-24;133466;"Jungle Drum";56;"2008-09-08";"1yvjQwB2MnCVrqnP8FnZ6k"
"Vivir Quintana";2023-12-24;213000;"Canción Sin Miedo";39;"2023-10-20";"4pZWUWPYGu8tglUI2e8pVF"
"Bebo Valdés";2023-12-24;234826;"Se Me Olvidó Que Te Olvidé";44;"2014-04-25";"3wgl1oWW9Ww8KmaHhgm78v"
"Ana Mena";2023-12-24;165402;"LAS 12";62;"2023-03-24";"3Bk95OiIUpFX417h8OFnrb"
"The Mamas & The Papas";2023-12-24;194426;"Dream A Little Dream Of Me";73;"1968-05-01";"0JJMI060q086v9ul5gHdey"
"The Turtles";2023-12-24;176293;"Happy Together";76;"1967";"2pMxs38Y5A0mmHrcu3twvB"
"Guadalupe Plata";2023-12-24;175573;"Baby Me Vuelves Loco";28;"2008-12-24";"3ToqLEdrV0YpwnIt0ysozb"
"Anni B Sweet";2023-12-24;264066;"Tumbado En Mi Moqueta Azul";32;"2009-01-01";"7HCvOSW3Eptm7oc5j6PTbN"
"Javier Krahe";2023-12-24;112013;"¿Donde Se Habra Metido Esta Mujer? - Remasterizado";29;"1995";"5NdTq7Kw14eq7NXprlQkFZ"
"Wagner Pa";2023-12-24;217293;"Folia";28;"1992-07-26";"2p7c2k46dECTNWDOV6Ltc8"
"Pantocrator";2023-12-24;156223;"No Te Puto Pilles";31;"2020-01-15";"53RXjCnxscKdDQUsBcP4bL"
"Mundo Divino";2023-12-24;239722;"El Cielo Es de Nosotros";29;"2021-05-28";"3H5kP3Q6lWyioiDVivBtec"
"Johnny Nash";2023-12-24;164733;"I Can See Clearly Now - Edit";69;"1972";"2ZdUVurLZBrEphCLzX7MdU"
