"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Ojos de Brujo";2023-09-24;226652;"Get Up, Stand Up";32;"2010-10-15";"3HZUh8Uv216HgFYDdlnevA"
"Canteca de macao";2023-09-24;257959;"Nunca Es Tarde";35;"2012-02-17";"3Oxf1fYzLwB1jtiLk0gn3d"
"dani dicostas";2023-09-24;190704;"Ceras rosas";30;"2023-01-26";"0FTzrSaros4xp07Ey6Rqy7"
"Mexican Institute Of Sound";2023-09-24;251880;"Sinfonía Agridulce";18;"2009-05-12";"77QTq1I5q7nYHaYGXP6dXD"
"El Columpio Asesino";2023-09-24;307071;"Toro - Kane Remix";32;"2011-01-01";"6FbXfjmrWkRAM9yCb4T0f3"
"Jamie Cullum";2023-09-24;274073;"When I Get Famous";34;"2013-01-01";"4CAfF5JPPvnHlJ3mrvQfbe"
"Sexy Zebras";2023-09-24;225706;"Tonterías";47;"2022-03-25";"4CpKVhjbOlHsTu9kblFMMQ"
"La Familia de Ukeleles";2023-09-24;179786;"These Boots Are Made For Walkin´";32;"2014-04-01";"2dX9HpUx7txushCURxvQAj"
"Los Bravos";2023-09-24;130733;"La Moto";30;"1966";"1mqa7O9DkV8QMS7Sul9yPY"
"Kiko Veneno";2023-09-24;221000;"Joselito";26;"1982";"17Ycf2N8J5i14tKP8r8Y1h"
"Rigoberta Bandini";2023-09-24;237812;"Miami Beach";51;"2023-05-19";"3eMcXYzlOOtbazCsrZE7b9"
"Palov";2023-09-24;235239;"Joder";28;"2017";"0RlJ5J4xBlBFbYJP68OT96"
"Sr. Chinarro";2023-09-24;153573;"Del Montón";33;"2006-01-01";"5n8o995tehQVgJI1sZER6a"
"Chancha Via Circuito";2023-09-24;291181;"Ilaló - Baiuca Remix";43;"2019-05-17";"3ROkA78T8TKT0N4G9FrAH7"
"Rumbakana";2023-09-24;257133;"Déjame";41;"2023-02-24";"5CRd99YPTwyIvR9Jp6xVMH"
"Raphael";2023-09-24;133680;"La canción del trabajo";22;"1967-12-23";"0cm8e4rwLQq30D5Yvzdy0g"
"Fanfare Ciocarlia";2023-09-24;372893;"Asfalt Tango";39;"1999-01-01";"51fzQZ94klHH5ToOVN6Uy3"
"Parquesvr";2023-09-24;161461;"Juancarlista";32;"2023-05-25";"1Av2f40jMFQQ9mZ7YO77Pr"
"Bebe";2023-09-24;313760;"Pa mi casa";8;"2009-06-26";"1T7kB9uZAK8aD9FO8rU3jj"
"Flash Mob Jazz";2023-09-24;224322;"Get Lucky";28;"2016-11-15";"2kuhiIZuJa7dLUHQdnwMvw"
"Los Diablos";2023-09-24;189000;"Acalorado";31;"2005-06-24";"4XAa26fGvMuEc9zD9jwlw2"
"Bourbon Sweethearts";2023-09-24;112094;"Don't Touch Me Tomato";28;"2018-11-09";"3JgsxaF6WquAaHpw25osda"
"Swing Republic";2023-09-24;236931;"Do Your Duty";31;"2015-10-02";"4BOg2lzuKs4lBRcLix5hiR"
"Pupkulies & Rebecca";2023-09-24;213133;"Fou de toi";39;"2012-03-30";"7e00Ls1IiRJSXyaT5deW6Z"
"Swingrowers";2023-09-24;235594;"Via con me";30;"2014-06-24";"1GluJKUaAJ1GgsVtkbu6h0"
"Nashi Young Cho Jazz Quartett";2023-09-24;248426;"Mambo Craze";16;"2008";"1svXYab9lKdr0wa5EUiX0y"
"Gotan Project";2023-09-24;260480;"Mi Confesión";48;"2006";"0T8nMuHvA1CKt2HKmVSqGX"
"RELATIN";2023-09-24;280730;"Cumbia y Tambo (Quantic Remix)";26;"2022-11-11";"2nABGE8ihXwTcb1aS9mpEE"
"Elis Regina";2023-09-24;214003;"Águas De Março";67;"1974-06-17";"3SE9n6EaVOJ81KA1KPLUWS"
"Dj Farrapo";2023-09-24;164582;"Marcianito - Cristina Renzetti Vocal Version";38;"2017-10-20";"3s5XUm68qdvzlW4wTDSSaw"
