"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"La Sra. Tomasa";2024-05-26;207000;"Dale candela";27;"2024-03-01";"1mNa1Q9Lo0IBpkzJIzJ3ra"
"The Rapants";2024-05-26;156537;"Musicote En Tu Coche";29;"2023-01-26";"6U4GRJS0Bd04gW0jrpQlxv"
"Sandra Monfort";2024-05-26;187143;"Pasodoble Maria";27;"2023-10-27";"7mAwhl2zFqmIKgrHiPvFSd"
"Maio";2024-05-26;161773;"Suau";25;"2023-10-06";"6g0QYgTE2GvQMBSWc7OZIu"
"GREX";2024-05-26;143423;"I Don't Feel at Home";26;"2019-12-05";"2XE4nwRHUTuUXPFjMpr9Dq"
"Tu Otra Bonita";2024-05-26;258999;"Caballo Blanco (feat. Macaco)";37;"2021-03-12";"1yBmgHtYC9njYuShjv2vRh"
"lusillón";2024-05-26;206680;"Un vermú conmigo";42;"2021-02-10";"6vcuGJZjkzaNLgETkDfa1f"
"Mustard";2024-05-26;183524;"Valle La Pena";27;"2023-09-20";"5otGsLkao2fXLzjNqbgSio"
"Feten Feten";2024-05-26;231382;"Límite";32;"2021-09-17";"06cAMlpu3U7dLgVoeF6202"
"Neomak";2024-05-26;214466;"XXI. Mendekua";36;"2022-09-16";"0LCvSru7tAhnRcSv58S4Zi"
"Antónimo";2024-05-26;92500;"Extractos de Naturalia";28;"2018-11-26";"6vstc0R0N6T0MCdYUwM83o"
"Alba Moreno";2024-05-26;338493;"Lágrimas Negras";28;"2022-03-04";"1S8byY06x4E9jmqA0xp30Z"
"Los Flechazos";2024-05-26;195200;"La chica de Mel";26;"1990-01-15";"0eF0G0UgiDIWE8zrl1Lhek"
"Califato ¾";2024-05-26;225000;"L'ambôccá";30;"2018-03-20";"0ExaT7DhQVNYIGLeMgzlEQ"
"Los Berrones";2024-05-26;251006;"Nun Yes Tú";28;"2015-03-25";"5g4aytip4BiCKid8tlBr5k"
"El Buen Hijo";2024-05-26;172537;"Río de Janeiro";28;"2020-07-29";"7sdW17P9GRbKQtoA8GpDYx"
"Armando Y Expreso De Bohemia";2024-05-26;216706;"Pringao";32;"2000-04-13";"7hNZHwB6IuODuwJxrBM88Q"
"Sara Hebe";2024-05-26;245600;"Tuve que quemar";44;"2009";"0Jyzj8fLiBzZc5i0jbtCfU"
"Gatibu";2024-05-26;284920;"Aske Maitte";43;"2016-12-02";"0XU7Y03bvOtelNgbFBeARa"
"María Ruiz";2024-05-26;329062;"No Pasarán";26;"2020-09-25";"4V2o5BWHr885dH7i7kMSM9"
"El Puchero Del Hortelano";2024-05-26;224626;"Míralo";36;"2007-01-06";"4i6DDq4Z8LENK2KPMQxoUF"
"Rodrigo Cuevas";2024-05-26;235458;"Muiñeira para a Filla Da Bruxa";29;"2019-12-13";"1g0iT6TvvvVFfheThXR0Dk"
"Lágrimas De Sangre";2024-05-26;352235;"Cuando sale el sol";49;"2011";"4VFCnScQKdN13LA7zOFOLO"
"Lin Cortés";2024-05-26;231682;"Novia Moderna";51;"2020-03-27";"1Grk4ZLstnZlqoZDFFIpzO"
"Simon Smith";2024-05-26;172910;"Eyes In My Pocket";32;"2016-11-02";"20Etv6Y60MvEMSA6brQvmz"
"El Arrebato";2024-05-26;228800;"Búscate un hombre que te quiera";59;"2004-08-30";"2fU7l8soMPUrdJHPrso2ya"
"El Jose";2024-05-26;125803;"Enamorado de las Consecuencias de Tu Existencia en el Universo";29;"2020-03-25";"5jVmWu78kok2zFBCj2YlA3"
"Marwán";2024-05-26;250302;"Conviene Saber (feat. Rozalén)";42;"2018-11-02";"3Ip09RVhwrMrf6oIzhZTiU"
"Robe";2024-05-26;379440;"Guerrero";48;"2015-06-09";"2sjvd15PCrZeTbq9wt0Cuu"
"Mikel Laboa";2024-05-26;219333;"Martxa Baten Lehen Notak";30;"1998";"5kkJVECSwM82FkKK7Lh8fr"
