"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"IZARO";2023-09-03;208600;"La Felicidad";44;"2018-01-19";"7AJGzyNV2zUSDBmwG8ENPl"
"Sandra Bernardo";2023-09-03;247548;"Fruta";39;"2018-02-23";"08VEqnPNpixzPjmOWbz9sw"
"Ali";2023-09-03;161733;"Folie vie";38;"2022-07-07";"3HQCsCfvUoIXjvVJrkRsGS"
"La Regadera";2023-09-03;255706;"Si Escucho el Aire";29;"2019-02-22";"76r7Az4jFTJeRfbUYNEPuG"
"Betacam";2023-09-03;245624;"Que Nos Quiten Lo Bailado";28;"2019-06-07";"74tZ3lly5kkoilLKXo9omg"
"La iaia";2023-09-03;374403;"L'ós";28;"2014-03-04";"7JVduEAV4VUGwHbKiWDyZh"
"Pepe Habichuela & The Bollywood Strings";2023-09-03;266560;"Yerbagüena - Oriente";37;"2001-01-31";"5gt58Gjz237w7aQ6RIJNFX"
"Manu Chao";2023-09-03;160714;"Clandestino (feat. Calypso Rose)";49;"2019-08-30";"09U5RBDuQaH2Lwzhocwyj6"
"Ataque Escampe";2023-09-03;274660;"Festa malandrómica";28;"2011-04-06";"6kzGzEvN1TD1Wccapl3COX"
"PUTOCHINOMARICÓN";2023-09-03;127866;"Tu Puta Vida Nos Da (Un Poco) Igual";29;"2018-04-20";"3a2ZZYOBT3IjMSJ6Gd4LSn"
"Axel Krygier";2023-09-03;244533;"Cucaracha";8;"2010-01-01";"3a2tLxKLec8Hny6V7Vobql"
"Aerolineas Federales";2023-09-03;125546;"No sé ligar";29;"1986";"1fvFy5uh7siYQyxg9e7oFz"
"United Flavour";2023-09-03;252093;"Lorenzo y Catalina";35;"2007-06-20";"0X4yckAfY2HO8AAxOBeKdq"
"Emilia, Pardo y Bazán";2023-09-03;161690;"Preocúpate Mañana";30;"2023-06-15";"3PvmQqJJVwdyq4gYx5YgK7"
"Putilatex";2023-09-03;298653;"¡Mira una Moderna!";29;"2021-07-21";"6fEAwLYCE4svZPlcDLMT4P"
"The Divine Comedy";2023-09-03;181026;"Tonight We Fly";39;"1994-03-28";"4MY1E61exkrdDyr28tMPcZ"
"Edu Requejo";2023-09-03;223730;"La Diferencia";32;"2022-10-14";"7IoX8WbxcqgD15fKTfwQiy"
"Xoel López";2023-09-03;237372;"Todo lo Que Merezcas";37;"2015-05-26";"3uE9pNoeClXRFCU1W17F7C"
"Wesli";2023-09-03;248173;"Le Soleil Descend";20;"2022-07-03";"5DhhQG5N9DNH1ePrgEkPKr"
"The Wave Pictures";2023-09-03;232211;"Spaghetti";31;"2012-03-04";"6Fm1sjbMTfBZfJtETmjVQK"
"Maximiliano Calvo";2023-09-03;109223;"ESTANDO CONTIGO";39;"2020-08-07";"26QurE8UbLn8qMznBJuHzt"
"Mastretta";2023-09-03;208533;"Luna de Miel";29;"2000-01-01";"29cudvf2NLMX1Bj3Cbhl99"
"Jarabe De Palo";2023-09-03;257893;"A lo loco (con Celia Cruz)";10;"2007-10-30";"0A65tzmfJZh3le07Of7rwu"
"Nación Ekeko";2023-09-03;249970;"Como la Cigarra";34;"2021-04-30";"46UM2myH9VM6Y2NKeWtBBG"
"Joe Crepúsculo";2023-09-03;193597;"Fiesta de disfraces";35;"2023-06-14";"0GioelavKw1egFRaBx3AZr"
"Mista Savona";2023-09-03;338226;"El Cuarto De Tula (feat. Maikel Ante, El Medico & Turbulence)";22;"2017-11-03";"0icwh2eJpzUu9HiTHF4MzL"
"Tronco";2023-09-03;110065;"La La Land";29;"2018-11-30";"6XDPmVnp0pnv8XWtGfe0zI"
"Rural Zombies";2023-09-03;256766;"Golden";28;"2015-11-27";"08UdwzkAbdI9PpcaJzKoOU"
"Mundo Chillon";2023-09-03;240349;"Las Cosas Que Nunca Te Dije";37;"2014-03-01";"5NhapnnNqN824ama5zsU4P"
"La Chicana";2023-09-03;224720;"Juguete Rabioso";32;"2003-04-02";"6vvNXu2ekbHPJP0WC2m1RD"
