"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Madeleine Peyroux";2024-04-21;235640;"Dance Me To The End Of Love";35;"2004-01-01";"6uM6gYQpvDk8mF1GMy4uPs"
"Diego El Cigala";2024-04-21;195946;"Historia De Un Amor (Love Story)";31;"2008";"7c9foQ4zPGCwQoX6avMpJC"
"Sandra Bernardo";2024-04-21;247548;"Fruta";36;"2018-02-23";"08VEqnPNpixzPjmOWbz9sw"
"Ojos de Brujo";2024-04-21;202652;"Todos mortales (feat. Roldán de Orishas)";27;"2010-10-15";"2lsNghC4LXwVe9afXv9JjR"
"Kiko Veneno";2024-04-21;297773;"Respeto";21;"1982";"17Ycf2N8J5i14tKP8r8Y1h"
"Amparanoia";2024-04-21;249241;"Somos Viento";28;"2017-03-27";"7skVwFC7CqpqZJ14mMq80G"
"Quantic and His Combo Barbaro";2024-04-21;508906;"Linda Morena";5;"2009-07-01";"5fXGZCCz3QO88b2dVHiwUM"
"Iseo";2024-04-21;166128;"Deep Voice";27;"2016-01-13";"2YFP5fncU2uj51Pj7XFixk"
"Los Ronaldos";2024-04-21;134706;"Busco un lugar soleado - 2015 Remaster";39;"1994";"4pB32USVwmahCb70cQwjRU"
"Las Grecas";2024-04-21;190733;"Te Estoy Amando Locamente";18;"1974";"7f9Z2GB9CTEZfIA5PdfOL6"
"Bombai";2024-04-21;216000;"Solo Si Es Contigo";63;"2017-03-03";"680rsayhF1MrcsyjIzfFF7"
"Nico Roig";2024-04-21;138030;"Soy Esa Tonta Canción";28;"2023-03-03";"0PcL5j5fWOIrF6qj8mnGHY"
"Ketama";2024-04-21;276773;"Vente Pa Madrid";13;"1988";"1uTFRSfCU2O2mTWvDz8b7t"
"Compay Segundo";2024-04-21;193773;"Y tú qué has hecho";48;"2013-07-02";"4W6m2GSdqjaJET161icuDU"
"Javier Limón";2024-04-21;151453;"Cuatro Coplas de Luna";34;"2018-05-11";"4MlX93BN43aQm4J0bl4hKd"
"Pony Bravo";2024-04-21;210960;"El Rayo";29;"2008";"1gi0XiGxFtxwHKsf3Lpllw"
"Shirley Horn";2024-04-21;191826;"Hit The Road Jack";50;"1993-09-21";"1lSUbhc28a8hfMmaXQH7fc"
"Anita O'Day";2024-04-21;162866;"Peanut Vendor";32;"1958-01-01";"5EC5UZWQEWFyKy2Kq4ibWB"
"Bomba Estéreo";2024-04-21;301173;"El Alma y el Cuerpo";36;"2012-09-04";"3x2Dg8jzk0d9PDiakKZmuX"
"Canteca de macao";2024-04-21;257959;"Nunca Es Tarde";36;"2012-02-17";"3Oxf1fYzLwB1jtiLk0gn3d"
"Luz Casal";2024-04-21;190576;"Hola, Qué Tal";30;"2023-03-23";"1pMBdmPeK2O6cUouS7GMVb"
"Molly Johnson";2024-04-21;224306;"Miss Celie's Blues";39;"2002-01-01";"3TL1BQfFiNdWEwl39sG5hA"
"Doble Pletina";2024-04-21;115450;"Cruzo los dedos";37;"2011-10-02";"0cnEYO5GAnKAtpoAqUAhDd"
"Els Pets";2024-04-21;219105;"Blue tack";42;"2013-10-01";"4m7kXaZfhNPDCL8Q61333b"
"Vetusta Morla";2024-04-21;163779;"El Amor de Andrea";50;"2023-10-19";"4f8Rmfi6T24JBKU4xFC9pn"
"Enrique Morente";2024-04-21;648746;"Omega (Poema Para Los Muertos)";8;"2009-01-01";"3bESeiHwnLYMbaDDIzAHnx"
"Carlos Chaouen";2024-04-21;371973;"Semilla en la Tierra";32;"2005-01-31";"04GDnQqH0pUXUuHH27nW4P"
"Habana Abierta";2024-04-21;254160;"Corazón Boomerang";28;"2005-10-30";"0Cxyoy7Zs7T7U9nOjyENPl"
"Carmen Boza";2024-04-21;291052;"OCTUBRE";28;"2014-10-14";"1Yb4SF322wYC2aqPcwhaPM"
"Christina y Los Subterraneos";2024-04-21;200493;"Voy en un coche";51;"1992-02-17";"6erY8dgTTxjdsX5yBnsYwU"
