"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Max Raabe";2024-03-17;480840;"Es wird wieder gut - Lange Fassung";31;"2022-10-14";"2vs3A0bo8cVLrGAbatbeXF"
"Paolo Conte";2024-03-17;165213;"Via Con Me";49;"2017-10-27";"27Z6mdIhCmLKgrs13yp19s"
"Emir Kusturica & The No Smoking Orchestra";2024-03-17;160345;"Comandante";16;"2018-03-26";"211ALA31Z9QblpfJjlxoUf"
"Liliana Felipe";2024-03-17;124773;"Las Histéricas";29;"2000";"1sCHLNUvsmllYbQt2PRgVo"
"Christina Rosenvinge";2024-03-17;256693;"La distancia adecuada";30;"2008-10-21";"4O8d1QSEHDT25nM38Jhagr"
"Richard Bona";2024-03-17;338218;"Bilongo";32;"2023-04-10";"0OM82RvOWzALBZ3uDxzp3S"
"La Yegros";2024-03-17;275013;"Trocitos de Madera";41;"2013-05-13";"5pAJASef6SxMTZlm1eWHxH"
"Huecco";2024-03-17;243423;"Mirando al cielo (feat. Rozalén) - X Aniversario";43;"2018-04-27";"0dQb9uuvNoAiAFKUvlfW6i"
"Charles Aznavour";2024-03-17;139506;"For Me... Formidable";62;"1963";"70PEHw90vbLwoHMFBEbI3x"
"New York Ska-Jazz Ensemble";2024-03-17;304000;"Take Five";42;"2009-01-13";"3wGPw3tffcWEPsCprWzvP3"
"Yasmin Levy";2024-03-17;212653;"El amor contigo";39;"2009-10-06";"4gxaBylPClHaSjbfuzJA9P"
"Nadeah";2024-03-17;229333;"Odile";29;"2011";"2Ts1vMmygfa1d1R4eqohCp"
"IZARO";2024-03-17;208600;"La Felicidad";41;"2018-01-19";"7AJGzyNV2zUSDBmwG8ENPl"
"Calexico";2024-03-17;214493;"Inspiracion";28;"2008-09-05";"0HH2dy7DB22UWMq7E2VNMU"
"Giorgio Conte";2024-03-17;172992;"Cannelloni";36;"2003";"4OWa8Ogj2BqrKXYBdb7osf"
"Norah Jones";2024-03-17;154800;"Turn Me On";74;"2002-02-26";"3ArSFkv4OQOosOvYTrZNIl"
"Jose Conde";2024-03-17;218106;"El Avion";31;"2013-09-24";"0Bb6QB8a8RapWsob0z0Czi"
"Facto Delafe y las flores azules";2024-03-17;100360;"Desde el este";26;"2007-10-09";"4sSH3HIsDv0U6VLZi6MDQ0"
"The Johnston Brothers";2024-03-17;153506;"Hernando's Hideaway";16;"2000-01-01";"73qqpfCFHIAJcpUOUJoE0t"
"Goran Bregović";2024-03-17;228453;"Ausencia";37;"1995-01-01";"2xMLHeRDiuzNWIrZt7Q8na"
"The Manhattan Transfer";2024-03-17;180960;"The Speak Up Mambo (CUENTAME)";35;"1976-08-19";"6GkROeib6XQBgWWPTsWmOI"
"María Peláe";2024-03-17;209106;"La Niña";47;"2022-03-11";"2w42kqX3CoeUtQOhDPRIj0"
"Sidestepper";2024-03-17;262040;"Dame Tu Querer";29;"2003-04-22";"5SG03amThdGbDpvOufQLev"
"Carlos Sadness";2024-03-17;224326;"Amor Papaya (with Caloncho)";50;"2018-02-23";"2ApLZfsw7yYrztoaNkwLe5"
"Mundo Chillon";2024-03-17;240349;"Las Cosas Que Nunca Te Dije";34;"2014-03-01";"5NhapnnNqN824ama5zsU4P"
"La Raíz";2024-03-17;240866;"A la sombra de la sierra";50;"2013-03-01";"6jNShLNKRAGbFMULQ3itLP"
"La Lupe";2024-03-17;185560;"Yo No Lloro Más";40;"1999-01-01";"0MynNIkEfZsrapNKPJu24g"
"Nikki Yanofsky";2024-03-17;179946;"Jeepers Creepers 2.0";32;"2014-01-01";"5KU4ST7Ny1PXQbonTEfEM2"
"María Cristina Plata";2024-03-17;158560;"Lástima";46;"2017-08-25";"5rjpOeUvHawt9zlpVzMmiX"
"Ruben Gonzalez";2024-03-17;282706;"Melodía del Río";43;"1997-09-15";"4aH9hHamrsRzZm4oSzfcZH"
