"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Mayra Andrade";2020-08-10;235546;"We Used to Call It Love";52;"2013-11-11";"19vR7lLDnkhfmcdEYmXOtB"
"La Chicana";2020-08-10;224720;"Juguete Rabioso";0;"2004";"06i5rGgJrkdxn4gm9ne2jT"
"Violent Femmes";2020-08-10;222533;"Love Love Love Love Love";33;"2015-06-02";"0XCuLA12wutXUwXG1SWf6i"
"Papas Fritas";2020-08-10;228000;"Way You Walk";5;"2003";"6hR76LIiPH9xWEDrIeFWjQ"
"The Divine Comedy";2020-08-10;181026;"Tonight We Fly";40;"1994-03-28";"4MY1E61exkrdDyr28tMPcZ"
"Los Wembler's de Iquitos";2020-08-10;332027;"Lamento selvatico";0;"2019-06-28";"6pF7Noshx3WygJz5LzM02u"
"Canalón de Timbiquí";2020-08-10;360880;"Tío Guachupesito";32;"2019-04-12";"3AjG16gUxVdNEIv09vKTZE"
"Adan Jodorowsky";2020-08-10;129306;"Color Café";0;"2018-02-02";"0SQoG3m9WHdMkAzWNWOTlW"
"Paté de Fuá";2020-08-10;342520;"El Extranjero";23;"2014-06-16";"5I9EFpVPS5zmlzzqvWcCaC"
"La Familia de Ukeleles";2020-08-10;166193;"Hurry Up";29;"2018-07-13";"6JzeapBSMrUsjGZDgSCsyc"
"Moris";2020-08-10;463666;"De Nada Sirve";36;"1970-05-27";"68sHSdp4YABOmihgZ3ATNT"
"Shye Ben Tzur";2020-08-10;260680;"Allah Elohim";33;"2015-11-20";"34hrDcvF6cVfSKS70c25Xn"
"Los Destellos";2020-08-10;214280;"El Boogalo del Perro";45;"2016-08-01";"5UBnoa7wdR6WVRXh4Boj12"
"Amparo Sánchez";2020-08-10;177893;"Todo Vuelve";35;"2007-06-01";"1CMSVVW6q34YUHpHQgYKaq"
"Ilegales";2020-08-10;162893;"Si No Luchas Te Matas";0;"2018-09-28";"2zgyJdpTDMNkADh5x8w6fl"
"Pecera";2020-08-10;290518;"El Monte";26;"2015-09-05";"0FoTltAmloEOgoSy4m5Rnj"
"Lagartija Nick";2020-08-10;381277;"Buenos días Hiroshima";16;"2019-09-27";"5ac9DXriyF9TcO2xY8uH7c"
"Minyo Crusaders";2020-08-10;304173;"Kushimoto Bushi - Cumbia";0;"2019-04-26";"2K8BqrVspd3v1MX7pmrbIO"
"Rosemary Standley";2020-08-10;161693;"Jamaica Farewell / Sambinha";41;"2014-03-31";"1Nkft7hZskqp4AsGmWhnGr"
"Joan Chamorro";2020-08-10;329160;"Flor de Lis";31;"2016-11-29";"2xeQK6rpyQOHIP7Wsdjyjm"
"Leyla McCalla";2020-08-10;174640;"Money Is King";33;"2019-01-25";"24ZcXwoLdmjsrXTYWPsaXJ"
"Waldeck";2020-08-10;195118;"Shala-Lala-La";0;"2016-08-12";"6oAxhF4HUEXlL8KByAXrkJ"
"Poli y Prietto";2020-08-10;147226;"Historia De Un Amor";0;"2018-08-06";"5SVERUkgAnegvD9C310pcT"
"Patti Smith";2020-08-10;391573;"Smells Like Teen Spirit";34;"2007-04-13";"3hlHi5Mz5hRao09uUvT0ta"
"Carla Bruni";2020-08-10;205026;"Highway To Hell";40;"2017-10-06";"2bHQTGyLGnwMDqrsuMvTsQ"
"Chabuca Granda";2020-08-10;155466;"Cardo o Ceniza";39;"2018-02-23";"56KbvDGWkyhku6VZQaqhpw"
"Barbara Carlotti";2020-08-10;153040;"Cannes";0;"2006-09-04";"4zbElRWOv7af62k04pugTh"
"Tono Cm";2020-08-10;169235;"Princesa";11;"2020-05-31";"1IjyPKOWmP9ONVwWfmfGXk"
"Paolo Conte";2020-08-10;198840;"L'Orchestrina";38;"2010-10-10";"48damulx7ptxwMLyybf2fg"
"Nada";2020-08-10;164906;"Senza Un Perché";52;"2006-10-15";"3NfisedibzITYJISif6NCr"
