"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Rodrigo y Gabriela";2023-10-01;205906;"Tamacun";16;"2008";"5TZqyXO1t0wJ2LUKHCYSWN"
"Yma Sumac";2023-10-01;135760;"Gopher";37;"1954-01-01";"6r8Yx9gVdsXveZL8EO7asW"
"Undershakers";2023-10-01;98293;"Stupid Girl";26;"1998-07-07";"59kUz0o2mkpTf1co3khrMv"
"Flash Mob Jazz";2023-10-01;224322;"Get Lucky";29;"2016-11-15";"2kuhiIZuJa7dLUHQdnwMvw"
"Giulia Y Los Tellarini";2023-10-01;134546;"La Ley Del Retiro";35;"2010-07-13";"1qqtVcmjqZWWon6M2eIU6A"
"Bourbon Sweethearts";2023-10-01;112094;"Don't Touch Me Tomato";27;"2018-11-09";"3JgsxaF6WquAaHpw25osda"
"La Familia de Ukeleles";2023-10-01;166193;"Hurry Up";27;"2018-07-13";"6JzeapBSMrUsjGZDgSCsyc"
"Big Bad Voodoo Daddy";2023-10-01;255680;"Diga Diga Doo";37;"2012-01-01";"3YDH2JTlzj1Rv34nmaMfhz"
"Gotan Project";2023-10-01;260480;"Mi Confesión";48;"2006";"0T8nMuHvA1CKt2HKmVSqGX"
"Najwa";2023-10-01;187178;"No Tengo Miedo a Llorar";37;"2020-02-28";"1bkNxiusyHz4lwgwSICa7L"
"Conchita Velasco";2023-10-01;120387;"Calor";38;"2018-04-17";"5hmJoo2bl2Nvyzb8EEkQQ5"
"Alex Cuba";2023-10-01;214516;"Dividido";44;"2019-09-20";"7rdezKlUOq26Dypydp5p9y"
"Lorena Álvarez";2023-10-01;74720;"Ya No Me Acuerdo de Ti";28;"2012-05-25";"05fVJ0WpqMrgTTcXGTYmmR"
"Mexican Institute Of Sound";2023-10-01;226742;"México";44;"2012-06-12";"7vkBraQBpz7zEjbtjUR9Zt"
"Nat King Cole";2023-10-01;165600;"Quizas, Quizas, Quizas (Perhaps, Perhaps, Perhaps)";54;"1958-08-01";"6jr4Juj3htePZkpPcg7M0p"
"Club del Río";2023-10-01;180143;"Montaña";40;"2016-10-28";"5I58d3tX4dGlEthiCD1LmX"
"The Coasters";2023-10-01;196466;"Down in Mexico";55;"2005-02-08";"3HRX7bzilG4zT8CZ6KTdtO"
"Lola Flores";2023-10-01;211946;"Ay, pena, penita, pena";33;"1999";"6cH3nn49kYNJMGGsDiS6W4"
"Boyanka Kostova";2023-10-01;140695;"Muinheira De Interior";34;"2020-10-07";"20YUri5FMrB59M2KNeQsQO"
"Sara Montiel";2023-10-01;124760;"Fumando Espero";37;"2001-03-19";"6ioTodNgzLxvE92bqc0Vg7"
"Los Manolos";2023-10-01;193306;"All My Loving";46;"1991-06-23";"2An3BPZCydl71EY6jffCuy"
"Israel Fernández";2023-10-01;209374;"El Anhelo - Bulerías";43;"2020-09-24";"1SIx1VUXzTJIN3MZ901WWO"
"Lhasa De Sela";2023-10-01;233626;"El Desierto";45;"1997-02-04";"7J8k8Y7zfCFKMPWzUPGVuP"
"Los Pekenikes";2023-10-01;152000;"Hilo de Seda";22;"2013-07-26";"6VmxNMWUT977DHVx8YoUM1"
"Niño de Elche";2023-10-01;140373;"Canto por No Llorar (feat. Yerai Cortés)";26;"2022-11-18";"7EK2WnHyZAH02Rfu6MEOIg"
"Rumba Tres";2023-10-01;180333;"No Se No Se";44;"2013-02-01";"6uE5STnvZRZS8v2UBapp5y"
"Siempre Asi";2023-10-01;128733;"Te Estoy Queriendo Tanto";56;"1997-06-23";"2Rcj1aAATZDppYfjVUWsyk"
"Stay Homas";2023-10-01;175275;"Here2Play";42;"2022-03-04";"0c7o44GYHRM7SXhDUyySEH"
"Miguelichi López";2023-10-01;258712;"Chan Chan";39;"2022-04-22";"27GBknSpZjPzPdrxRPs06Y"
"Jose Merce";2023-10-01;178146;"Mammy Blue";40;"2006-01-30";"6mzLtDACvOUqMaZ8zfpbNe"
