"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"David Holmes presents The Free Association";2020-11-23;290280;"Sugarman";36;"2002";"0yuMGKMei19rQtngxPK4lg"
"Kalabrese";2020-11-23;635687;"Desperate Man feat. Khan";0;"2013-04-26";"5UiZ3oyLL0wiJC67Cby9Nj"
"Ty Segall";2020-11-23;722893;"And, Goodnight";33;"2018-01-26";"5BInay8c4KClHpYL94IBed"
"Pony Bravo";2020-11-23;232853;"El político neoliberal";29;"2013-03-05";"3DP1MqutHIDwlEEVbGK3zc"
"León Benavente";2020-11-23;256453;"Gloria";35;"2016-04-08";"7nkxWneC4XOypUOzIQ5id9"
"Ara Malikian";2020-11-23;255120;"El Todo";0;"2019-05-17";"4MTDstxtqCeEWM5vprKXdF"
"Asian Dub Foundation";2020-11-23;387426;"Rebel Warrior";0;"1995-10-30";"27cwjDKaOKKU7d6M6mdhyt"
"Torpedo Boyz";2020-11-23;302986;"Are You Talking to Me??? - Full Vocal Single Edit";37;"2008-02-22";"7LU5yw7iP1SoI8kt25jBgX"
"Nick Mulvey";2020-11-23;316080;"Juramidam";41;"2014-05-12";"0ntJpgznXrZ6Qc8wTxtcXh"
"Nickodemus";2020-11-23;359306;"Los Tarantos";0;"2005";"0Ita35pHH6xnrnH63SHP9M"
"The Bees";2020-11-23;170733;"A Minha Menina";41;"2001-02-01";"6Z7uvJP6k0Vj60nh4z5Cei"
"Dombrance";2020-11-23;226906;"I'm Down";31;"2005-01-07";"7LHpJdfWRH8dztO6Bd3Lu5"
"Kid Loco";2020-11-23;234532;"Here come the munchies";34;"2001";"1MsU4FJabQjg2Z2kbZHrML"
"Django Django";2020-11-23;289640;"Firewater";39;"2012-01-30";"1in9OlbNsLoJ8obUGhktxa"
"Sola Rosa";2020-11-23;271487;"Del Ray";49;"2009-03-02";"4cUzBfvfHSs6fTR7zYiHja"
"Tame Impala";2020-11-23;261040;"Remember Me";54;"2009-01-01";"58rVVNfX3nGIMcaC1Zf2qe"
"Malian Musicians";2020-11-23;254133;"Sunset Coming On";37;"2002-04-15";"40ncJvz2FvF1Z4EvpE3vU9"
"Alice Russell";2020-11-23;361226;"High Up On the Hook";41;"2005-09-26";"36DWwsQlUTJy5L8lYloiNb"
"Odetta";2020-11-23;234530;"Hit Or Miss";54;"1970-12-01";"1dG9AMcbsyxRCJO6aXL5jp"
"Little Barrie";2020-11-23;231186;"Free Salute";35;"2005-02-07";"6gYx9BBnxkNF34RuLxUSAS"
"Fabulous Trobadors";2020-11-23;230012;"Demain, demain";39;"2003-05-13";"3K9L5vlICxXMaIWQazjPVx"
"Soul Keita";2020-11-23;336510;"Democracy, I Was Thirsty - Orginal Mix";35;"2009-11-12";"1ZPubVh1HhLzBZxpwYT3Xd"
"The Wiseguys";2020-11-23;390600;"Too Easy";43;"2006-12-31";"7LvXpGYUlCS1gKi5WHJqXc"
"Felix Laband";2020-11-23;718791;"Ding Dong Thing";0;"2015-05-29";"0ahe3C1JwEyoGYKtZGY8qx"
"Arthur Lee";2020-11-23;211960;"Everybody's Gotta Live";46;"1972-08-01";"5QSqQHR3yExDLHKBXJAife"
"Vieux Farka Touré";2020-11-23;338292;"Bonheur";34;"2017-04-07";"4nMZahJAJVwPJxFT8d9rbN"
"Family";2020-11-23;139773;"El Bello Verano";37;"1993-12-01";"0XmSVwHuTHRnwy8pvfD0vs"
"Gitkin";2020-11-23;206132;"Grand Street Feast";0;"2018-04-06";"2K10r4BCz4uNxmYKDNiv5L"
"Jonathan Wilson";2020-11-23;384426;"Trafalgar Square";36;"2018-03-02";"4Y4gi87OKQsbWFpCVg91YH"
"The Greenhornes";2020-11-23;184893;"There Is An End";45;"2005-01-01";"2fdX9VUNnu8PfPfTuMvSJV"
