"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Sérgio Mendes";2024-02-25;216933;"Magalenha";70;"1992-06-17";"09HBh8LHnAjxwMPWmIWgDb"
"Pink Martini";2024-02-25;203880;"Donde Estas, Yolanda?";49;"1997";"2y2CKDqSlMlPw6trrKwjzC"
"Nebulossa";2024-02-25;183577;"ZORRA";75;"2023-12-15";"5DyJyPd1uYQrE0iWTkhmRf"
"Stromae";2024-02-25;191000;"Santé";66;"2022-03-03";"5JY3b9cELQsoG7D5TJMOgw"
"Ola Fresca";2024-02-25;358546;"EL Chacal";40;"2007";"6WxVuEiiT1ES6K7DL3Lqcb"
"Little Willie John";2024-02-25;164680;"Fever";44;"1958";"3SHQpsxXZvVIHSbworbxpK"
"Aiko el grupo";2024-02-25;226700;"Toro";42;"2023-05-03";"4vfeDS4nWE08r97qtAEAKG"
"José James";2024-02-25;195562;"Ain't No Sunshine";45;"2018-09-28";"0mIJHLzFnNlkNtRrjr7X8O"
"Psapp";2024-02-25;225306;"Every'body Wants to Be a Cat";34;"2006-05-09";"2FrNJjEGwkJV8Z32ZMuKo9"
"Armando Trovajoli";2024-02-25;217186;"Che Vuole Questa Musica Stasera";59;"2003";"1RyXyJsE1zj3ijEai61Vff"
"Rolando Luna";2024-02-25;144413;"Celia";34;"2014-06-01";"75jbEORN0z55vVY3ZGgpkB"
"Triángulo de Amor Bizarro";2024-02-25;209372;"A Cantiga de Juan C";29;"2016-01-01";"29HH2pnLjnGnZcJ54VWT3A"
"Rufus T. Firefly";2024-02-25;363555;"Sé dónde van los patos cuando se congela el lago";38;"2021-11-26";"7Lpva8Jt4eZGscn7kCyr9Y"
"Nancy Wilson";2024-02-25;157386;"(You Don't Know) How Glad I Am";55;"1964-01-01";"4qgiPr8Wg6HpqtfZBzcKqt"
"Nina Simone";2024-02-25;198960;"Ain't Got No / I Got Life (From the Broadway Musical, ""Hair"") - (Groovefinder Remix)";39;"2006-10-31";"0PJ70lJhWjflyKkrQabNso"
"Angus & Julia Stone";2024-02-25;221306;"Paper Aeroplane";51;"2010-01-01";"5poJ6ZEu2nSeVTjpY4Z39z"
"Kirsty MacColl";2024-02-25;218640;"In These Shoes?";46;"1999-01-01";"6hQvTXTEwWKFITtkRg1ovE"
"Balkan Beat Box";2024-02-25;228053;"Dancing with the Moon";31;"2010-01-01";"7K03zSW73guUrG31z7hXZ9"
"Yael Naim";2024-02-25;155680;"Walk Walk";42;"2015-03-16";"1wxHuGDXmEo6A8xWcf51kQ"
"Eva Cassidy";2024-02-25;244093;"Wade In The Water";51;"1997";"1zH23TucJAY5jNQA1b4xP7"
"Chico Ocaña";2024-02-25;261480;"Efervescente";38;"2010-03-09";"3dV8PpNOwrGzImtOiM25Tm"
"Fatoumata Diawara";2024-02-25;186662;"Sowa";56;"2011-09-19";"0AkYV0mq8RuPYk07G8221P"
"Amy Winehouse";2024-02-25;211986;"Stronger Than Me";52;"2003";"0RisvCe4jLWes0m89StnuZ"
"Lontreira";2024-02-25;186387;"A Fonte";31;"2023-01-03";"0rJOghcfXQK6CydoWV4eAF"
"Hot Chocolate";2024-02-25;244920;"You Sexy Thing";76;"1975";"10oMdAuUD0Tcc4BowCWUni"
"Nick Waterhouse";2024-02-25;150666;"Some Place";8;"2012";"3GEuJdjlJBwQkDGSXlFYY3"
"Carmen Sevilla";2024-02-25;143893;"Sera el Amor";32;"2013-02-01";"4gRMzAVEmQp1aSIkxplmpn"
"Minimatic";2024-02-25;215172;"Get Swingy";36;"2014-06-22";"6bIRLwDuMiyRo9Eu5ZYMDi"
"Leonard Cohen";2024-02-25;265186;"I'm Your Man";60;"1988-02-02";"3gUw30X6A7WEGcRdv1nFr9"
"Little Richard";2024-02-25;143826;"Lucille";60;"1969-01-01";"18VnWTsdEcofimkOHcWBAu"
