"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Flash Mob Jazz";2024-04-07;224322;"Get Lucky";30;"2016-11-15";"2kuhiIZuJa7dLUHQdnwMvw"
"Swingrowers";2024-04-07;235594;"Via con me";30;"2014-06-24";"1GluJKUaAJ1GgsVtkbu6h0"
"Colectivo Panamera";2024-04-07;203860;"Las grietas del tiempo (feat. Luis Fercán)";37;"2023-08-25";"1Nk6IsB7DGtsr9a6UZEAMH"
"Conchita Velasco";2024-04-07;120387;"Calor";37;"2018-04-17";"5hmJoo2bl2Nvyzb8EEkQQ5"
"The Lost Fingers";2024-04-07;213053;"Black Betty";32;"2014-05-06";"7J2MfpxjuwJb3gGrbeG8qh"
"Shivaree";2024-04-07;244293;"Goodnight Moon";56;"1999-01-01";"02r9ie0hNGQdEw5iHxSLO4"
"Mastretta";2024-04-07;169213;"Música de Automóvil";29;"2001-01-01";"32VuKHkCmfmocfR3It90bB"
"The Platters";2024-04-07;152332;"Sixteen Tons - Digitally Remastered";41;"2022-10-03";"3xIOkiyMn8a2hw6P5THPrZ"
"Mario Diaz";2024-04-07;186543;"Lágrimas Negras";38;"2022-07-22";"046LmmIlejFmRhYh3JC1lN"
"Combo Paradiso";2024-04-07;174311;"TODA UNA VIDA";30;"2024-03-06";"0GGRvzOMTG84001sk249EO"
"Asaf Avidan";2024-04-07;166813;"Reckoning Song";64;"2008";"22Jw1aVVP0MijVVO5ls0qn"
"Alejandro Sanz";2024-04-07;236560;"La Despedida";47;"2022-08-05";"6D5oMj8FoS2TpFDDraNpyy"
"Thurston Harris";2024-04-07;142453;"Little Bitty Pretty One";61;"1986-01-01";"4nYxAqSN5IKtwX1E1wJtTO"
"Baiuca";2024-04-07;278808;"Caravel";28;"2019-11-29";"1v2eb9y6iSbiPNZoBNPFgw"
"The 5.6.7.8's";2024-04-07;119066;"Woo Hoo";37;"2007-11-05";"70dhCg14HnQoEbiBzmBHnO"
"Puerto Candelaria";2024-04-07;246262;"Amor Fingido";33;"2019-06-07";"4q3viR1vP7tTOdG89JHB0W"
"Elia y Elizabeth";2024-04-07;243240;"Alegria";48;"1973-04-15";"2Yc5i2E3EU89eIX8QshY2W"
"Chris Isaak";2024-04-07;174466;"Baby Did A Bad Bad Thing";57;"1995-05-23";"5j0gG8sv3zqZhpW5e4HlvY"
"Gotan Project";2024-04-07;260480;"Mi Confesión";48;"2006";"0T8nMuHvA1CKt2HKmVSqGX"
"Manu Chao";2024-04-07;187306;"Luna y sol";48;"1998-10-06";"3xoAUqjKs7Ps7wR26VAMbq"
"Giulia Y Los Tellarini";2024-04-07;134546;"La Ley Del Retiro";34;"2010-07-13";"1qqtVcmjqZWWon6M2eIU6A"
"Amos Milburn";2024-04-07;175706;"Once Scotch, One Bourbon, One Beer";33;"2008-09-29";"4eQbk2eFgUNhfZlArRstL7"
"Jo Jet i Maria Ribot";2024-04-07;203560;"sant llorenç";27;"2020-02-29";"0Rho9XJx4TgcvM7ejkeP32"
"Club del Río";2024-04-07;178291;"Loboamigo";35;"2014-11-11";"6obTRHsyAMNYKwkNUKnyx3"
"MEUTE";2024-04-07;306422;"You & Me";57;"2018-05-30";"2Beq4oZ4hFHDCkboDgI5Jn"
"Peggy Lee";2024-04-07;131120;"I'm A Woman";33;"1963-01-01";"7rX3jL8QyRPOSCVzkR9e77"
"Irepelusa";2024-04-07;226896;"Lluvia - Remix";42;"2020-04-24";"6CYxNR1asVF4HgDf0cNJyn"
"Adiós Amores";2024-04-07;204186;"Charlotte";29;"2020-01-16";"4Cx7g2oLkXyRcdVwTgLROV"
"EDDI CIRCA";2024-04-07;272285;"FIESTAS DEL PATRÓN";31;"2023-09-14";"0gJNQ0IyanQ1DBjRVOxFdO"
"Andy Powell";2024-04-07;229649;"Pretty Little Lies";32;"2018-12-07";"4vHKx9LTVuILgvgNkrATGA"
