"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Lee Dorsey";2019-12-02;185333;"Who's Gonna' Help Brother Get Further";28;"1993-02-23";"7sCMAnSNTB4FZr5cUhFkac"
"William Z Villain";2019-12-02;280814;"Anybody Gonna Move";34;"2017-02-03";"0dH2WzfWZbBuAGekzpTkZH"
"Umoja";2019-12-02;518918;"La Piragua";46;"2013-08-22";"256r81ENnMGjkDukVfuEUP"
"Javier Krahe";2019-12-02;186186;"No Todo Va a Ser Follar";38;"2013-07-03";"3tK5gLSkPbXfRyARurQ1QB"
"Santero y Los Muchachos";2019-12-02;269026;"Ventura";38;"2017-09-29";"0sa4vLWfIzeW41aBAQZlMQ"
"Quantic and His Combo Barbaro";2019-12-02;324573;"Undelivered Letter";6;"2009-07-01";"5fXGZCCz3QO88b2dVHiwUM"
"Ezéchiel Pailhès";2019-12-02;283362;"Tout va bien";38;"2017-04-07";"5iav8umEvomiAD4Ohxk9yg"
"General Elektriks";2019-12-02;255213;"The Man Who Unraveled";36;"2016-01-29";"3st5rs9gI7aQ42QzoJQw2w"
"Prince Fatty";2019-12-02;222000;"Milk and Honey";51;"2007";"0zbLwMPa4449kmxgzhibdH"
"Inna De Yard";2019-12-02;223706;"Artibella (feat. Ken Boothe)";38;"2017-03-10";"7dy3Yfo1RhGukrI8dK8PG7"
"Freddy Fender";2019-12-02;145520;"Que Mala";0;"2003";"5puwmnA4SnkUcrtW3ZlFSP"
"The Cat Empire";2019-12-02;262346;"Midnight";41;"2016-03-04";"5KThdffSssXtZvGQsSgN7C"
"Funky Destination";2019-12-02;242086;"The Inside Man";38;"2013-01-28";"5C4Pg7wBv0aQvb8f7n8ou1"
"BCUC";2019-12-02;1227313;"Yinde";33;"2016-11-04";"2mxtmcQNiEczuP1trMkKg5"
"Speedometer";2019-12-02;254773;"No Turning Back (feat. James Junior)";28;"2015-07-24";"5p1fhgKxJDSXZQy4u0r26a"
"Mathieu Boogaerts";2019-12-02;195732;"Siliguri";39;"2005-04-05";"2tRG23AfdlGShzfxw90lRh"
"Dominique A";2019-12-02;221466;"Le twenty two bar";38;"2002";"4OJsZtROm2JTz1keR9QMxT"
"Totó La Momposina";2019-12-02;269560;"Yo Me Llamo Cumbia";49;"2010-06-30";"4ieAnbY3It51h8GGniqGKX"
"Fatboy Slim";2019-12-02;223520;"Talking Bout My Baby";41;"2000";"68e2LAsyBqsXHu8QlA7mAp"
"María Yfeu";2019-12-02;236006;"Grudges";33;"2019-03-15";"43r8BKPCvfwFebuZax3gM0"
"La Bien Querida";2019-12-02;220148;"Recompensarte";41;"2017-10-06";"4tnlfKvZE36lZJhzpMK1ZQ"
"Lole Y Manuel";2019-12-02;285586;"Nuevo día";46;"2002-11-22";"5puBCIL3oMbkrYmsdL0vPT"
"Axel Krygier";2019-12-02;208732;"Silbad el Calipso";33;"1999-08-15";"1nar2io4BaeUwWxyfJb1Zl"
"Delgres";2019-12-02;238658;"Mo Jodi (Live)";20;"2016-04-18";"2BsCupa0CRnz1vaKxKoicB"
"Dom La Nena";2019-12-02;145607;"Scenic World";30;"2016-09-30";"7bHzNBsX3Pj52tOZ3Hqack"
"Futuro Pelo";2019-12-02;179884;"Hands";22;"2017-10-30";"7s4GMpCgU0pbUnenzkz0qk"
"Benjamin Clementine";2019-12-02;253973;"Adios";25;"2014";"57C441GacSIgBNQzcDAw0Y"
"Arthur H";2019-12-02;273240;"Tokyo Kiss";34;"2018-01-19";"0qxienTCfHJ1kf9Sq4dyex"
"Sporto Kantès";2019-12-02;251200;"Concrete";32;"2008-03-30";"12i4o97pTCfxnyTiHHhr8R"
"Ara Malikian";2019-12-02;236546;"No Surprises";36;"2015-02-01";"4AsRn8mq82owbKqq9X0TDd"
