"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Natalia Lafourcade";2020-06-08;311769;"Danza de Gardenias (feat. Rozalén) - Versión Acústica";36;"2018-09-14";"7Bjr9pNJpkRuZCcZWy81n0"
"Tronco";2020-06-08;180080;"Pez En Bicicleta";29;"2017-04-28";"6V7VYfBKlvIV3NPa3YfC2K"
"La Ronda de Boltaña";2020-06-08;346666;"La Tronada - Idoipe Remix";12;"2020-04-15";"3et27QN5BBM0RypNJYoy3d"
"Oba Tenga";2020-06-08;189743;"Contrarreloj";7;"2019-01-18";"4GjybNxo8VmA90MnlELfYt"
"Devendra Banhart";2020-06-08;289293;"Carmensita";0;"2007-09-24";"35G6pt4c35g32IYVmfdD44"
"Femi Kuti";2020-06-08;215946;"One People One World";17;"2018-02-23";"4D4pbycsZl6eUNIeudPJON"
"Natalia Doco";2020-06-08;248813;"Respira";57;"2017";"4uucwPifnf35dXKEQJm3kT"
"Christian Flores";2020-06-08;81711;"Fernando Simon TKM";0;"2020-05-06";"2gPOTQqG4NwZrIc9hlyKjP"
"Elia y Elizabeth";2020-06-08;166440;"Soy una Nube";0;"1972-07-10";"2KhUgSOmxMXBwzh0qBEEBq"
"Belafonte Sensacional";2020-06-08;182439;"Verte Regresar";28;"2015-07-15";"3qx8RpeMgbrukkOSRwoLPx"
"La Estrella de David";2020-06-08;193239;"Noches de Blanco Satán";18;"2018-10-19";"5Dhjvdz7tl6kON5RVlo3gJ"
"O'Funk'illo";2020-06-08;386290;"Mary Jane";32;"2018-02-09";"5CB2gHfNcVZR0u87Jpu2Ub"
"Santero y Los Muchachos";2020-06-08;331880;"Estamos Bien";36;"2019-03-01";"1ybSwfRYgrgDtUfW1S1MUA"
"Rusos Blancos";2020-06-08;180880;"Insuficiente";23;"2016-11-11";"6Cf6QyBES47dgEpC8LS2CT"
"Juanito Makandé";2020-06-08;182493;"Rock de Lorena";0;"2015-10-15";"4j8BPCTWcMP1po9L2lEwK9"
"Gipsy Kings";2020-06-08;248333;"Este Mundo";12;"1991-06-28";"2QhTsdMvOXkvVBzGRKMh5y"
"Mi Hermano y Yo";2020-06-08;336000;"Sos Especial";18;"2019-03-15";"7MpE7Sw1CGMAxk6xisMpNy"
"Marcel i Júlia";2020-06-08;314506;"Sabor Mestizo";0;"2018-05-25";"0VVapRhud9c2HOwGe6ID5S"
"La Pompa Jonda";2020-06-08;274184;"María de Plutón";11;"2020-03-11";"0MIYyvnG1fon7GdLTHy3gb"
"Sen Senra";2020-06-08;239893;"Mi Gente";32;"2017-02-10";"0l57JgOZhxYiDa84S5VHYy"
"Nunatak";2020-06-08;237725;"Aún respira (feat. Nina de Juan) - [Sesiones Valientes] [Acústica]";33;"2018-12-14";"02mRkTMsdNYQcp1yvF9vO1"
"Jenny And The Mexicats";2020-06-08;180517;"Bailando Con las Farolas";13;"2019-09-06";"63Sf5hNV6c885Bu0Jo9Jw5"
"Mamita Papaya";2020-06-08;220929;"Aguacate (feat. Club del Rio)";34;"2019-09-13";"0HIds1qOZ7c7GVFmzak9sy"
"Antílopez";2020-06-08;205252;"Nadie Pone Fin";30;"2018-09-07";"4oBsBEZCQiG7orDpgdfDWW"
"Rumba Tres";2020-06-08;155545;"Y No Te Quedan Lágrimas";44;"2015";"0QjDDeiCH0NuyYWbwGcDP8"
"Maria Dolores Pradera";2020-06-08;240466;"Jugar por Jugar";40;"1996-10-14";"6JV1j24HkqDOuuyLBVXx9O"
"Paco Ibanez";2020-06-08;230986;"Tus Ojos Me Recuerdan";33;"2003-09-09";"7w6Y7GzKBkv5YZTB9hjtPI"
"Cariño";2020-06-08;137439;"Llorando En La Limo";0;"2019-01-24";"1IQ36LcYlMTMsmUfA8ny5H"
"Pau Lobo";2020-06-08;176737;"Hace un Tiempo Ya";0;"2018-10-02";"1nVPUtGsndBsb6AQcNItru"
"Rubén Pozo";2020-06-08;280706;"Guitarra Española";28;"2017-10-20";"3TBozPOpqyV0nmJ7KfJyhj"
