"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Scarlet Pleasure";2024-07-07;169943;"What A Life - From the Motion Picture ""Another Round""";50;"2021-04-23";"1AUdJ9OkK8Z3t7yELW1Tp3"
"Eskorzo";2024-07-07;179029;"Ángeles y Demonios";27;"2023-11-10";"1vvV6rMEPELqmSFcAK7wtt"
"Queralt Lahoz";2024-07-07;204444;"Línea 18";29;"2019-11-22";"7bsEhVPhZ0ChPBkJ7FWWFC"
"Us3";2024-07-07;279360;"Cantaloop (Flip Fantasia)";55;"1993-01-01";"4Cm1wXjw6YCbkaiZZGNiZ1"
"Dusminguet";2024-07-07;271306;"Siento";24;"1998";"64GrcVb9ntX11gRwcCa1NJ"
"White Town";2024-07-07;259893;"Your Woman";68;"1997-02-25";"6z6qZbY7mDuyzstPSCy5Xq"
"Monoulious DOP";2024-07-07;145151;"Oporto Vice";29;"2020-02-03";"3wb5OQUPHmcAe5ZKbwkyIU"
"Ojete Calor";2024-07-07;186778;"Tonta Gilipó";38;"2017-11-03";"0yQewh7Kn6hf9zOPrpxpIB"
"Paloma Faith";2024-07-07;189186;"Upside Down";52;"2009-09-28";"7zzHLsTPVTgBLXHbZFve33"
"El Diluvi";2024-07-07;146055;"Alegria";29;"2015-04-09";"6ppRiAZLfVIBTwoYykHvue"
"Devendra Banhart";2024-07-07;275493;"Santa Maria De Feira";45;"2005-09-12";"67YNh7PePfDUgjgZOcBvu5"
"NEEKA";2024-07-07;208584;"Following El Sol";44;"2022-09-02";"79lI3oyjEOuwyIEMqbKRuj"
"Regina Spektor";2024-07-07;226680;"Fidelity";50;"2006-06-13";"0ssMZRCnobXKQXjQ2R5A5a"
"Kumbia Queers";2024-07-07;202719;"Cuando hablas así";26;"2023-06-09";"1EcR8mXuIMBHqKZE19Wsod"
"Renee Goust";2024-07-07;229713;"La Cumbia Feminazi";32;"2017-06-23";"42tCTBqRe7XUhgMKUYjm6p"
"Harry Belafonte";2024-07-07;181145;"Day-O (The Banana Boat Song)";46;"2015-11-06";"18gYVHoIl3kjo0A46er4LF"
"Brain Damage";2024-07-07;95108;"Óyelo";57;"2018-10-19";"08w2LLmGYkA9ACywJyQXL7"
"El Barrio";2024-07-07;229066;"Quiereme";59;"2003-01-01";"3Kr7U3KyK1Ue9Dn4ydFuTf"
"Israel Kamakawiwo'ole";2024-07-07;211933;"Over the Rainbow";71;"2001-09-25";"4aM85igbrBcoRZVt7L11Zn"
"Señor Coconut";2024-07-07;300986;"Sweet Dreams";31;"2008-06-16";"3Z4k93OCoXs2UcT695ynNG"
"Elliot Goldenthal";2024-07-07;96893;"Alcoba Azul";40;"2002-01-01";"1VU7NezUvswRnFjNM0M5li"
"Maui";2024-07-07;132728;"Mi Alfombra";25;"2020-06-26";"7sPuxMEBKl8cj4zIGhsVjv"
"Santa Esmeralda";2024-07-07;628546;"Don't Let Me Be Misunderstood";57;"2003-09-23";"1FpzNqDbugk77xUj0qOrtQ"
"Yann Tiersen";2024-07-07;135906;"La valse d'Amélie";57;"2001-04-23";"6PRPYATK5VvjZ2p911y6U0"
"Javier Krahe";2024-07-07;142026;"Navalagamella";36;"2007-01-01";"2qtaRyG6VQtY8ZmNn5jhQ5"
"The Reservoir Dogs";2024-07-07;197293;"Little Green Bag";33;"2017-12-01";"2fpWQQlmGlTja9d7XRBAhF"
"Trini Lopez";2024-07-07;184733;"Unchain My Heart";26;"1960-02-04";"7wBNrlmPsREcetPdfVUEeM"
"The Jacksons";2024-07-07;214200;"Blame It on the Boogie";69;"1978-12-17";"46yTC334aJI4QTv4lkzj3a"
"Julio Iglesias";2024-07-07;186706;"Soy un Truhán, Soy un Señor";61;"1978";"5siSTOhozc4kGQxQgbFhvS"
"Che Sudaka";2024-07-07;128253;"Almas Rebeldes";26;"2007-06-01";"1CMSVVW6q34YUHpHQgYKaq"
