"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Françoise Hardy";2024-06-16;148506;"Comment te dire adieu - Remasterisé en 2016";61;"1968-12-15";"0uRiGrSYj5IKsm6H8eodeB"
"Screamin' Jay Hawkins";2024-06-16;144866;"I Put a Spell On You";45;"1958";"2lKtE0pl4RtMD2bUwKzdcz"
"Scott Bradlee's Postmodern Jukebox";2024-06-16;212187;"Oops!... I Did It Again";42;"2015-07-30";"4kZggLkaCdeboIu94dn8KB"
"Amaia";2024-06-16;192000;"Yo Invito";37;"2022-05-12";"28Et1GjQGMGNY9oQNDVkGF"
"Raquel Eugenio";2024-06-16;167252;"La Vereda de la Puerta de Atrás Cover";27;"2017-09-18";"78aUZo0EyoAl09zwnjG9RB"
"Kings of Convenience";2024-06-16;209026;"I'd Rather Dance With You";49;"2004-01-01";"2AlmzyF5aM1A1Mq9QkwTEI"
"Calacas Jazz Band";2024-06-16;169040;"Cantina Band";20;"2013-08-22";"1nKWJPzzuboXqkeG8jntbR"
"Carla Collado";2024-06-16;277734;"El Rumbo";28;"2019-09-30";"00KBYDAi9OdPfQ0OINTMzJ"
"Socunbohemio";2024-06-16;208626;"Les coses que no m'agraden de tu";21;"2023-03-17";"7oydbyLeRDYn6W2SN4sMRT"
"Rebeca Lane";2024-06-16;226355;"Libre, Atrevida y Loca";29;"2016-08-12";"7drLzTXpNpRTiA5A7LpbTm"
"Javypablo";2024-06-16;208377;"Desperté";25;"2018-06-20";"1yT34T7u0GEtsBmkvHiVOJ"
"Vera Noor";2024-06-16;160857;"Madrid";26;"2024-04-29";"02plkSdqSxZ9igYAyesrBn"
"Jimena Amarillo";2024-06-16;145239;"No es una canción de amor";27;"2019-08-23";"1hhqz3j7OHMdkd8FWN4ya8"
"Fémina";2024-06-16;306360;"Los Senos";24;"2015-07-23";"4cOImL3d6M0F2hhzbiBmRa"
"La Shica";2024-06-16;295626;"Dos carnes paralelas (with Miguel Poveda)";23;"2008-03-04";"2n5BRSV04SYt72OzADJVeo"
"Hindi Zahra";2024-06-16;265400;"Beautiful Tango - Unplugged";55;"2009";"6D8piOqptylpneNaEcBiaM"
"Sexy Zebras";2024-06-16;225706;"Tonterías";42;"2022-03-25";"4CpKVhjbOlHsTu9kblFMMQ"
"Pau Vallvé";2024-06-16;182688;"Ciutadella";21;"2022-10-21";"72ICKTcVDZIfQiSIHUKmTR"
"Plastic Bertrand";2024-06-16;182133;"Ca Plane Pour Moi";60;"1998";"1hbQEk8Dpx3OS6MrZZ4wbq"
"Rodrigo y Gabriela";2024-06-16;205906;"Tamacun";10;"2008";"5TZqyXO1t0wJ2LUKHCYSWN"
"El Pele";2024-06-16;273293;"Llamale Amor (Rumba)";38;"2003-05-19";"4bEtnswwkdpJ8ztBspY7H5"
"Nouvelle Vague";2024-06-16;220426;"Dance With Me";49;"2006-06-26";"5JPyv6bcVGtzoZciVHMKyp"
"Édith Piaf";2024-06-16;178840;"La foule";55;"1986";"7l3ydaHRFTcEGM0D9rlfqS"
"Zaz";2024-06-16;213420;"Les passants";51;"2010-05-10";"6MuoqipFgorIZEYwGWEFAU"
"Mercedes Sosa";2024-06-16;264197;"Gracias A La Vida";48;"1993-01-01";"2mrWvCCYtZn2UyhMopvAoU"
"Violeta Parra";2024-06-16;278040;"Gracias a la Vida";41;"2014-03-31";"16KWkUYL6MuyJwzyO5onbl"
"Pepe Habichuela & The Bollywood Strings";2024-06-16;266560;"Yerbagüena - Oriente";20;"2001-01-31";"5gt58Gjz237w7aQ6RIJNFX"
"Isaac et Nora";2024-06-16;217694;"Palmero Sube a La Palma";28;"2023-05-18";"2OYxfBo56AgRWVsDK0Eahd"
"Imelda May";2024-06-16;165600;"Tainted Love";21;"2010";"2652jXynLtL9fQowbgaEdp"
"Manolo Caracol";2024-06-16;174053;"La Niña de Fuego";20;"1958-12-03";"1pG56fFdxUNog6DRj5SNkU"
