"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Ezra Collective";2020-02-03;393546;"Pure Shade";0;"2018-02-09";"02RrqvEv45gBBqOOtBX78p"
"Lito Barrientos y su Orquesta";2020-02-03;165664;"Cumbia en do Menor";32;"2017-01-27";"5Qk3wsVkRcwoUB1hfy4bll"
"The Orchestra Soledad";2020-02-03;247723;"Uptight";28;"1970";"5vq7eNMdefy4f83LfD5FTs"
"Astor Piazzolla";2020-02-03;391440;"Milonga Del Angel";42;"2005-09-13";"6NNvUtOmrKH7DlRUfnbx7d"
"Keziah Jones";2020-02-03;367346;"Sinnerman";34;"2014-11-10";"44wTd8xQM2vv9xjXZcfh0n"
"The Meters";2020-02-03;241493;"Africa";27;"1974";"3OoFKxuziLv3B3NxhEJwOW"
"Erroll Garner";2020-02-03;306967;"Wild Music";35;"2016-09-30";"2wWuVfDOvITHUmb0KDzbrM"
"Mano Negra";2020-02-03;182466;"Guayaquil City";49;"1989-05-02";"5RRl8EN39JgDo5QsDOFTXz"
"Os Tincoãs";2020-02-03;125026;"Deixa a Baiana Sambar";42;"1977";"66E3E9DaAxpGPE4SgrOBDX"
"Jonathan Richman";2020-02-03;211000;"Cosi Veloce";31;"2004-06-22";"6hw8FBBrAdh69k4IPlmeIV"
"Nicola Conte";2020-02-03;217866;"A Gira";35;"2016-02-26";"1JoNjcsxLfnVbivJOP4uKI"
"Salif Keita";2020-02-03;441666;"Yamore";0;"2002-01-01";"5SPGlAIEmU3qXhxvS6rsX8"
"David Byrne";2020-02-03;350586;"This Must Be the Place (Naive Melody) - Live";39;"2007-10-02";"1F4G3aGUoFejTCLPQ4tTgh"
"Grant Green";2020-02-03;466346;"Tico Tico - Rudy Van Gelder Edition / Remastered 2007";25;"2007-01-01";"25R1tDWaQANYeIQb60rwiX"
"Hannah Williams";2020-02-03;379093;"Dazed and Confused";33;"2016-11-11";"6qItB9uDic8Yzsc84FxeJp"
"Trio Da Kali";2020-02-03;291840;"Eh Ya Ye";30;"2017-09-15";"74oMtUgezzn0QpJjDQjn7D"
"Albert Pla";2020-02-03;234653;"Ciego";29;"2008-09-29";"4r7oknDhaTuJI23lITJ5nl"
"Miriam Makeba";2020-02-03;186080;"For What It's Worth";0;"2017-12-06";"0DjdxhHo15eD86lfC5jiCr"
"Carmen Paris";2020-02-03;228213;"25 años";35;"2008-05-13";"0hvlE8yHGjFGYwaajznxV9"
"Giulia Y Los Tellarini";2020-02-03;145026;"Barcelona";45;"2010-07-13";"1qqtVcmjqZWWon6M2eIU6A"
"Minyo Crusaders";2020-02-03;336653;"Tanko Bushi - Boogaloo";0;"2019-04-26";"2K8BqrVspd3v1MX7pmrbIO"
"Dengue Fever";2020-02-03;276133;"Ethanopium";0;"2003-06-24";"27TB9DAvveTGnxpHH1tVAP"
"Bernard Lavilliers";2020-02-03;245933;"Angola";47;"2010-01-01";"48dKI0Z3SVx5CIeMaM9FRC"
"Chucho Valdés";2020-02-03;549366;"Congadanza";21;"2013-05-06";"0Xgi6Q0v2Xc4Do7vn98OWM"
"Poli y Prietto";2020-02-03;164706;"Palmeras";0;"2018-08-06";"5SVERUkgAnegvD9C310pcT"
"Curtis Fuller Quintet";2020-02-03;320493;"ファイヴ・スポット・アフター・ダーク";45;"1959-01-01";"2bgctvt26Q7muaHhaIIiWT"
"Ojos de Brujo";2020-02-03;200440;"Ventilaor R-80";45;"2010-01-11";"5WNRhfXJhC8HGquGAFsZrz"
"Paris Combo";2020-02-03;235560;"Attraction";36;"2001-01-01";"4Th7DyvnAE6nMqjTrNnsqS"
"The Rebels Of Tijuana";2020-02-03;478726;"Et le blizzard s'estompe";36;"2018-10-05";"0vpCGzBoUUYAjKepNsDaxs"
"Roy Eldridge";2020-02-03;203616;"Une petite laitue avec de la mayonnaise";20;"2015-09-04";"2mZBLPxaszQsAVHcoX7OHN"
