"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Anna Andreu";2023-10-22;134431;"El calvari";28;"2020-04-17";"0PxiroFoFTBu8OjHRcS4Zo"
"Las Grecas";2023-10-22;190733;"Te Estoy Amando Locamente";20;"1974";"7f9Z2GB9CTEZfIA5PdfOL6"
"Putumayo";2023-10-22;180157;"Camino Que Pasa";49;"2023-06-16";"4NJmdg69jgNVW88R5hmzCd"
"Iggy Pop";2023-10-22;126720;"La vie en rose";39;"2022-11-25";"2uZ1gpEIyqpSG5EaMWaAe2"
"Diego El Cigala";2023-10-22;196640;"Si Te Contara (If I Told You)";26;"2008";"7c9foQ4zPGCwQoX6avMpJC"
"Magalí Sare";2023-10-22;104085;"Acte III - Compromís - Estrella Damm 2020";28;"2020-07-09";"3mKoAsEocH2mzs6XH9k7oG"
"Lia Kali";2023-10-22;168789;"Roxanne - En Directo En La Voz / 2019";28;"2019-04-01";"3F2KMys1nykrAJj4WpdsQG"
"Frankie Valli & The Four Seasons";2023-10-22;170626;"Beggin'";60;"1967-05-01";"4YOXmT7qlIjaDC3muRuEHY"
"John Boutté";2023-10-22;103613;"Treme Song - Main Title Version";31;"2010-09-28";"2axJjtgJbRtqYXUgrUy8Sb"
"Viggo Mortensen";2023-10-22;219733;"Sweet Child O Mine";51;"2016-07-15";"5BfZ9ESFnkrPCafa1uvAhq"
"Astola";2023-10-22;174453;"No hay miedo";47;"2020-04-09";"4r3sXjAPcQiWjIbFEcTBc3"
"Judit Neddermann";2023-10-22;182813;"Celebrar";28;"2023-04-13";"7Mc6kIwQW9UMgqImj5oFYC"
"Pink Turtle";2023-10-22;215773;"Get Up Stand Up";29;"2012";"6XGS7DkoOz8BzUfqRxVVyp"
"Pabellon Psiquiatrico";2023-10-22;177293;"En el cielo no hay alcohol";30;"1987";"4Xcnd0bzWQiJKjAcVJOBoJ"
"The Dø";2023-10-22;169586;"Only Takes A Night";19;"2015-12-11";"285PWg9pdxDrfRr7ktOJEt"
"Elena Salguero";2023-10-22;120000;"La Flaca";38;"2021-01-22";"2xFcQTlkEVl4X0PtP2BBxF"
"Hailey Tuck";2023-10-22;162253;"Cry to Me";54;"2018-05-04";"18FJHVg2pQUU4x2pxuVQ1A"
"Los Delinqüentes y Tomasito";2023-10-22;139000;"Manifiesto De Lo Borde";38;"2010-11-09";"11curUPanxxPSLhzcfxjPc"
"Tu Otra Bonita";2023-10-22;187216;"Guapa (feat. Muerdo)";42;"2019-03-29";"7e25Q1EDpccPnwcwBv95ay"
"Dee Dee Bridgewater";2023-10-22;218173;"Hound Dog";39;"2017-09-15";"6TrRBe7HiJgwarc3NxRRuh"
"Bely Basarte";2023-10-22;191632;"So Payaso";37;"2016-04-22";"3MPFezxnQlemyFzpB8VkRb"
"KeTeKalles";2023-10-22;278721;"Pa´mi";38;"2022-03-04";"6ww6lzd1q62oEBuA4XEff5"
"Carmen Xía";2023-10-22;234754;"Orguyoça";25;"2022-03-18";"6it2qTVFZ42vQt9oKqgWZH"
"Catuxa Salom";2023-10-22;200982;"Nunha Aldea";30;"2022-07-14";"1JzppovYdWWMfmKz3C0AFW"
"The Puppini Sisters";2023-10-22;155560;"Mr Sandman";31;"2006-01-01";"2XbdiE9W9Fzslj6YIHBwAL"
"Alba Molina";2023-10-22;175200;"Summertime";33;"2011-05-17";"6DWTMA3AQLqk3sjSc5cP5u"
"Anna Colom";2023-10-22;242122;"De Quererte Tanto (Guajira y Cabal)";30;"2023-03-31";"0JjgmLTuKYe9cqUC5dJLtN"
"Amparanoia";2023-10-22;169933;"Buen rollito";33;"2004-03-15";"06GIjt7E9p0h1l2DiyFabL"
"Go Lem System";2023-10-22;196786;"Calle Go Lem";32;"2006-04-11";"5dWQmlE0yGQE0oJFtaUhba"
"Lou Cornago";2023-10-22;160178;"Por Qué Te Vas";33;"2019-04-14";"5qraMRSvgW0DjPw9yJZ49c"
