"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Willie Colón";2019-06-03;273573;"Oye Como Va";0;"2009";"31yGqKNeA0R6fXUyOBwvne"
"Pupkulies & Rebecca";2019-06-03;279333;"Acredita";32;"2013-10-04";"7p8X1wJrhRZzO0R3BFyrrJ"
"Club des Belugas";2019-06-03;315960;"What Is Jazz";0;"2008-02-15";"1zqZNjWiH5Ph4aJezImr4R"
"Pedro Luis Ferrer";2019-06-03;247933;"Ay, Mi Vidita";0;"2005";"3AJXxWN1efAYEw0rezPq6C"
"Mop Mop";2019-06-03;302186;"So High";28;"2010-09-04";"03J2jJkoYp43xDShCJaVTZ"
"Cuban old music";2019-06-03;227428;"A mi Qué?";29;"2012-10-16";"3wl1nvW6ExKmoF4vLj54VM"
"Sergio Mendes & Brasil '77";2019-06-03;169160;"País Tropical";42;"1971";"7Cs5bjE7tfkTzHvL5oCvK7"
"Toco";2019-06-03;311130;"Guarapiranga";39;"2007-06-19";"53WnDiMAKdL0Lwfz6ckxvx"
"Lila Downs";2019-06-03;280560;"La Cucaracha";24;"2003-05-06";"417veGNmonVv9o0iGlFyjT"
"Speedometer";2019-06-03;216146;"Happy";38;"2015-07-24";"5p1fhgKxJDSXZQy4u0r26a"
"Greenwood Groove Coalition";2019-06-03;280787;"Tabaco Y Ron - TM Juke & The Jack Baker Trio Rework";12;"2010-04-26";"461rvr0s8SX5ce3DL2NQr1"
"Los Naranjos";2019-06-03;223720;"Cantarte A Ti";0;"2006-08-10";"6vxkpBFAli5NR4KgBezfPP"
"Nina Simone";2019-06-03;244866;"Love Me Or Leave Me";60;"1966-01-01";"4bGiPtwVEKcXbXs7oKCMqD"
"Sidney Bechet";2019-06-03;193573;"Si tu vois ma mère - Slow";58;"1997-05-06";"6MSDPMpPCInQbgW8xHDilS"
"La Negra";2019-06-03;177306;"Costurera";0;"2012-05-29";"4jmLxOqrPtHaDP3k7uz7p0"
"Totó La Momposina";2019-06-03;247306;"El Pescador";0;"1993";"4Sgb4j6TkNaT73ZACB4n1L"
"The George Benson Quartet";2019-06-03;143066;"Summertime";33;"1966";"6haQ84o7v7VBAxC3sWH3Ml"
"Idris Muhammad";2019-06-03;282093;"House of the Rising Sun";33;"1976";"6pC0QxD8NR7f1R5HzJ4q5U"
"Monsieur Periné";2019-06-03;204146;"Cou Cou";0;"2012-06-20";"0HLPr4c2d1vlhIA3yOZqtS"
"Monna Bell";2019-06-03;122280;"Estaba escrito (Mambo moruno) - Remastered 2015";33;"1997";"7wwVcBOt4BExqwusSQJcfe"
"Gal Costa";2019-06-03;227133;"País Tropical";35;"1969-01-01";"5t4T7WvLFuozhrvjylY9kO"
"Mamborama";2019-06-03;281280;"La Gata Loca";0;"2002-01-05";"45eCllp9dQk9XWurObrzrk"
"Los Hermanos Zañartu";2019-06-03;168306;"Para Elisa";36;"2015-05-29";"62Q0yW6XbxNtuJDOc6ohyj"
"El Caribefunk";2019-06-03;298450;"Juanita la Chismosa";50;"2015-09-27";"1L3nJbcVnDFhy1EGMjlEur"
"Joan Manuel Serrat";2019-06-03;205226;"Mediterraneo";47;"1969";"3KRHH5V8abRbkgo9wCndko"
"Feten Feten";2019-06-03;224133;"Chocolat (Swing)";38;"2015-11-26";"2LXPajOlTfGvlm6jm1oFtW"
"Roberto Fonseca";2019-06-03;414000;"Sowa - Live";0;"2015-04-20";"5GAkjmDCiRsGyuV0EQaK9z"
"Grant Green";2019-06-03;658333;"Sookie Sookie - Live At The Cliche' Lounge, Newark, New Jersey, 1970 / Remastered 2000";40;"1970";"4NL6PN6GkMqI7Ztz4iGPU6"
"Susana Baca";2019-06-03;278786;"Plena y Bomba (feat. Calle 13)";43;"2011-04-19";"33P899lSs20h8BEWTKskCv"
"AfroCubism";2019-06-03;210040;"La Culebra";5;"2010-11-02";"2xeis5rXeObCoxaSVqQd5E"
