"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Travis Birds";2023-08-27;220736;"A Veces Sueño";34;"2022-05-26";"7IvCMNBs2NN0K6VGrfcn7R"
"O'o";2023-08-27;242713;"Spin";32;"2022-06-17";"7KadHY7LEpK7hmLLWROGjz"
"Sandré";2023-08-27;108953;"Perro";27;"2022-11-25";"4HF3B06HiS1P9vb9PxdGe6"
"Agua Bendita";2023-08-27;208746;"A Tu Lado";37;"1993-01-01";"0DGiH4lPHvOSt5XkXleHPp"
"La Casa Azul";2023-08-27;226253;"La Fiesta Universal";34;"2011-11-28";"232LpqTsWlBTyslwqu1CCG"
"Mario Diaz";2023-08-27;197500;"Que Trata de AndalucÍa";32;"2005-11-05";"2C2YsTPK0sI42JUaMSVy2R"
"Lori Meyers";2023-08-27;198466;"Punk";41;"2021-10-21";"3RIlvRIfL92dIqy4OHdHul"
"Gaby Moreno";2023-08-27;272458;"Til Waking Light";28;"2022-04-22";"5SNFzSy9oJlTuqmwP52XhV"
"Alaska Y Los Pegamoides";2023-08-27;313173;"Bailando";41;"2013-06-21";"0of0DbxEcJ4AdYUwvMgcLR"
"The Bambi Molesters";2023-08-27;178466;"Malaguena";30;"2001-01-01";"1pi8W96uX8fTvFMmhJKvEw"
"Mathieu Des Longchamps";2023-08-27;231920;"Rumba Clara";36;"2021-03-26";"3cackns1807lV7xseDSepz"
"Quantic and His Combo Barbaro";2023-08-27;508906;"Linda Morena";5;"2009-07-01";"5fXGZCCz3QO88b2dVHiwUM"
"Alessio Bondì";2023-08-27;178693;"Di cu si";31;"2015-04-07";"2CKet9hmbsciWZqvdbmtGB"
"Los Mismos";2023-08-27;179773;"El Puente";44;"2013-02-01";"0wlDrX163tDcHkyUI2p0fr"
"The Art of the Flamenco";2023-08-27;159306;"A Chi Li Pu";18;"2006-08-01";"37fDtgx7QDznuiRixjx0KR"
"Huntza";2023-08-27;201706;"Aldapan Gora";53;"2016-12-02";"6YIOMXS7nhNZksP9G6xG9H"
"La Ludwig Band";2023-08-27;325385;"Manela, no vull currar per vostè";35;"2023-06-16";"0ZVFG7aSLGnx5Y3tMjf91f"
"Bewis de la Rosa";2023-08-27;171811;"Me Estoy Oxidando";32;"2023-02-23";"1KwvB8B1ra6uB73VOchYKi"
"Iseo";2023-08-27;166128;"Deep Voice";34;"2016-01-13";"2YFP5fncU2uj51Pj7XFixk"
"José Guardiola";2023-08-27;168320;"Dieciseis toneladas";31;"1985-05-19";"2Rb8lcUjkPkgsB2IOKEx2f"
"La Mambanegra";2023-08-27;311127;"El Sabor de la Guayaba";35;"2015-03-05";"3mrgkPJjPiTmqEQx7lLF8d"
"Dakidarria";2023-08-27;225320;"Terra";38;"2015-06-10";"4egVIQC3fIdpoxL86TRVea"
"Indigo Drone";2023-08-27;188628;"Steel Tongues";32;"2019-05-24";"1GKN6rGxdgOeAt811aN1FF"
"Devendra Banhart";2023-08-27;275493;"Santa Maria De Feira";50;"2005-09-12";"67YNh7PePfDUgjgZOcBvu5"
"La Dstylería";2023-08-27;211021;"Así Es mi Vida";23;"2020-03-13";"3bDRvqo9k5CTmmJVbixhBj"
"Chico Ocaña";2023-08-27;261480;"Efervescente";40;"2010-03-09";"3dV8PpNOwrGzImtOiM25Tm"
"El Pau";2023-08-27;244864;"Infinito Con Rosana Pappalardo - Acústico";30;"2018-11-30";"56ZymvFW8tMSjv4SuNn675"
"Tulsa";2023-08-27;187680;"Centauros";28;"2017-11-17";"2m5eAU44Z5MUdMKs1MRh7o"
"Kitai";2023-08-27;177173;"Lydia Bosch";29;"2022-10-21";"5IHS1HXwuyr8ieo6NDooSp"
"The Retrosettes Sister Band";2023-08-27;200064;"You Got The Love";45;"2015-12-04";"4PEi00t2ZRYcvyvmzk5vUi"
