"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Adrian Raso";2024-09-22;166653;"C'est La Vie";30;"2014-01-17";"75Wstz7EuoZltj6K2U3yDU"
"Max Raabe";2024-09-22;238826;"Es wird wieder gut";35;"2022-10-14";"2vs3A0bo8cVLrGAbatbeXF"
"The Andrews Sisters";2024-09-22;190946;"Rum & Coca Cola - JoJo Effect Remix";29;"2009-02-09";"0uBQFWWVvklEhg3rxtn8XD"
"Coco Steel Lovebomb";2024-09-22;339066;"Yachts - A Man Called Adam mix";45;"2000-10-31";"6hmc1KM25C53OR4WeURos7"
"Matthieu Boré";2024-09-22;198573;"It's A Good Day";30;"2009-10-22";"20m2cws4UxgjZhh9cbkF5F"
"María Peláe";2024-09-22;232680;"Si se achucha, entra";30;"2017-02-26";"0Tms1zHVC5gO2jrGrlSBph"
"Alberto Pérez";2024-09-22;285933;"La Tormenta";26;"1981-08-15";"4AfQbma6WubEYfSoFkrgja"
"Joséphine Baker";2024-09-22;147733;"La conga Blicoti";33;"1997";"5DGBIxdlqBREv2HbGICqM6"
"mafalda";2024-09-22;327253;"En Guerra";34;"2014-03-10";"3GzhekNO6c7lA2XHaBYIkz"
"The Hot Sardines";2024-09-22;206000;"Running Wild";26;"2016-06-17";"3heL0BxCl4Ts7IhS0NRYSv"
"Roy Borland";2024-09-22;143250;"Chin Chin";24;"2022-06-10";"3IkAonCJhDJxm4Lt5y1s1k"
"Charles Aznavour";2024-09-22;143586;"For Me... Formidable";62;"1963-01-01";"0bgNFzyy1CrY2OFBcFICs8"
"Alfredo Rodriguez";2024-09-22;221786;"El Llamado";31;"2023-08-18";"6nY4zFR105qr33Ii7ODw3s"
"The Sunday Drivers";2024-09-22;251653;"On My Mind";33;"2004-01-01";"6aVWzFy4lcxTDNgGDOSW6o"
"Emir Kusturica & The No Smoking Orchestra";2024-09-22;237849;"Life Is a Miracle";12;"2018-03-26";"211ALA31Z9QblpfJjlxoUf"
"Dorado Schmitt";2024-09-22;151853;"Bleu citron";36;"2009-10-05";"1GtvWrpGXg81LZfbJZgtFw"
"Pulp No Pulp";2024-09-22;182213;"C'est La Vie (You Never Can Tell)";26;"2011-01-01";"1nFHYYhoeyyDLaNoiYJJXW"
"Arthur Lee";2024-09-22;211960;"Everybody's Gotta Live";43;"1972-08-01";"5QSqQHR3yExDLHKBXJAife"
"Olga Román";2024-09-22;210166;"Margarita (feat. Joaquin Sabina)";27;"2011-02-28";"4BmnWzk9I9XBl7NAG1Kemx"
"Jimmy Smith";2024-09-22;204093;"The Cat";37;"1998-01-01";"6CvGnsHhBjVvGKgmIkpLMs"
"Fernanda Ulibarri";2024-09-22;142733;"Canción Animal";28;"2013-10-11";"5D3ZJXVGXq6rCF9udCCgiu"
"Fairground Attraction";2024-09-22;216573;"Perfect";52;"1988";"62mLQgDQRUFS65hQZcsKhs"
"New York Ska-Jazz Ensemble";2024-09-22;304000;"Take Five";40;"2009-01-13";"3wGPw3tffcWEPsCprWzvP3"
"Joe Crepúsculo";2024-09-22;195680;"Mi fábrica de baile Rock";30;"2023-10-19";"1wy9nCl7zmg4934i251mb4"
"Mariana Montalvo";2024-09-22;204426;"Tu color café";32;"2000";"3ynD3Mwh4MBUCLHqvXBrbY"
"Galerna";2024-09-22;331103;"Cap. 1: La Razón";30;"2024-02-16";"4iaVQLuy9rVvHwVzI5yYWn"
"Antoñita Moreno";2024-09-22;143600;"Sortija de Oro";27;"1991-10-14";"2xa6gYor6EIkTYuKFW8v3D"
"The Greenhornes";2024-09-22;184893;"There Is An End";40;"2005-01-01";"2fdX9VUNnu8PfPfTuMvSJV"
"Björk";2024-09-22;217733;"It's Oh So Quiet";48;"1995-06-13";"2Ul7B1LEHxXzYubtkTMENs"
"Los TNT";2024-09-22;127108;"Eso, eso, eso - Remastered";19;"2023-02-20";"1if0R4H21bB4pvwqPUxd8F"
