"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Rodrigo Cuevas";2022-10-07;186500;"La Magia de Tu Melena";40;"2021-01-19";"5skve00VQ4XaOUQqqD3XRw"
"Soleá Morente";2022-10-07;169025;"No Pensar En Ti";41;"2022-01-01";"7Jood9ZiBp1h5MJUhnRZdL"
"Renaldo & Clara";2022-10-07;171560;"L'amor fa calor";32;"2020-09-18";"5rLWwi53qROpZ3b5V2kmre"
"Iseo & Dodosound";2022-10-07;247021;"Arigato";40;"2022-05-13";"7N0eZL6eEDrtrS0ilNGgUF"
"INNMIR";2022-10-07;176462;"Me Gustas Tú";0;"2022-03-10";"3GDtEBTQFc6YylBxYxR9E5"
"Roldán";2022-10-07;300828;"Construcción";13;"2021-07-02";"1ay0fdbgIwz6RegS5Tsopp"
"BOYE";2022-10-07;237437;"VENI VIDI VICI";31;"2022-03-25";"0W3nqUSs0paYrH4ywosp2Y"
"Pony Bravo";2022-10-07;218360;"Totomami";33;"2019-02-22";"4oLp2nNArfwJ0JsMT3eHMq"
"Santero y Los Muchachos";2022-10-07;257092;"Noches al Sol";22;"2022-03-11";"0cGzD3kBYbOd0B6TZzQ4ee"
"Cumbiasound";2022-10-07;237000;"Vaivén";35;"2020-12-18";"036AR7pZFfjmQ6wX2c2dCk"
"Tulsa";2022-10-07;231440;"Autorretrato";23;"2021-05-19";"53A1l7W3MOF7cUFfIQ5rQA"
"Sofi Tukker";2022-10-07;248146;"Mon Cheri";41;"2022-04-29";"1u54eF07irCSSssyDG67R2"
"Alex Cuba";2022-10-07;141027;"Hablando x Hablar";34;"2021-05-21";"1ZkhT3Jzx0y5kcGnyq4unR"
"Delafe y las flores azules";2022-10-07;371472;"AQUÍ AHORA";33;"2022-03-16";"1ayHnCJnGx1l87tx2H2k6y"
"ZETAK";2022-10-07;196606;"Zoriontasuna (La vida es de verdad)";51;"2022-08-26";"4lyrZqAyG9yd8FiSYDPvwa"
"La Plata";2022-10-07;211520;"Aire nuevo";23;"2022-02-25";"1Hx1ZhcPe9NP2J5Ew1MLxV"
"Jero Romero";2022-10-07;233960;"Los Cadáveres";20;"2020-02-18";"3lIwYyr5eoskzsqrJMzuiO"
"Gaby Moreno";2022-10-07;272458;"Til Waking Light";29;"2022-04-22";"5SNFzSy9oJlTuqmwP52XhV"
"_juno";2022-10-07;201256;"_BCN626";38;"2020-07-17";"6IPGEB4W7g8u88NWZgVLEA"
"Okan";2022-10-07;358295;"Espiral";20;"2020-10-09";"0svcrktGkmq74X7HVQCkon"
"Abelardo Carbono";2022-10-07;340216;"Si, Si, Si";30;"2021-03-19";"01BhpqA5nv5fjTXs8hdyoG"
"Sofía Campos";2022-10-07;194000;"Verde Nocturno";28;"2021-11-19";"6rNBDcsHr2MgGzkcDSKenA"
"Wesli";2022-10-07;248173;"Le Soleil Descend";22;"2022-07-03";"5DhhQG5N9DNH1ePrgEkPKr"
"Blanco Palamera";2022-10-07;222200;"Verte Ganar";29;"2022-02-11";"2UvMLmIyblXPM1dF505gAs"
"Suu";2022-10-07;180371;"Barcelona Tropical";45;"2021-05-14";"4DXZhSnVviX5BSiQ1HetfS"
"Isabel Aaiún";2022-10-07;178921;"Tacones de Viento";35;"2022-06-07";"7ml1KP6JVgU066Hy838A6P"
"Masilva";2022-10-07;255227;"Aguaepanela Fantástica";38;"2021-07-09";"0d8PDpbw3nQBRgLcs2VD5j"
"Lorena Álvarez";2022-10-07;151480;"Persona";28;"2019-05-10";"0aEFoMGKcWmQy0OGdArpjM"
"Muyayo Rif";2022-10-07;151872;"Caer";16;"2022-02-11";"3V0fMddMGjid6clM88x6iJ"
"Noemí Carrión";2022-10-07;182000;"A tu vera";20;"2020-07-06";"49d9Qnrpdn5VZsBnx9djgo"
