"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Mondra";2024-06-09;212689;"PUNHETA!";33;"2023-09-20";"6VHXj6BTV96K1kFWsi9i9n"
"Sweet Barrio";2024-06-09;146860;"Naide";28;"2021-10-29";"78K3wVWP7P3cESHCw2UurH"
"Residente";2024-06-09;367131;"313";48;"2024-02-22";"2VqfdamIWfwbBVzOzHJWs3"
"Xanguito";2024-06-09;193414;"Fent voltes per Palma";26;"2024-03-22";"5C2d8xmbmrr2zPpEICycV0"
"Shocking Blue";2024-06-09;187533;"Venus";60;"1969";"2vbAImlNuDjPBMdU6T1oRQ"
"Miss Caffeina";2024-06-09;187546;"Punto muerto";28;"2022-02-04";"4W2tE3copx7FX1QnMZL1oq"
"Obeses";2024-06-09;219529;"Ens en Sortirem";22;"2018-04-13";"4IiqOGCoyZ6wRlnauu9Xyb"
"Niño de Elche";2024-06-09;250253;"Seguiriya Madre";27;"2022-11-18";"7EK2WnHyZAH02Rfu6MEOIg"
"Alvaro Soler";2024-06-09;181066;"Volar";47;"2016-07-15";"5jJXDZo4k8z4eMWB9ZxjDX"
"Onda Vaga";2024-06-09;183875;"A La Mierda";23;"2013-04-24";"0M0G3LB7jjjGyunA1gf5Ae"
"ROSALÍA";2024-06-09;315046;"Nos Quedamos Solitos";35;"2017-02-10";"7mGsUwMuhsKiOKx9X9k7tj"
"Quincy Jones";2024-06-09;164186;"Soul Bossa Nova";31;"2020-03-20";"1loS32IBg96OZjGZlaI1QS"
"Laurel Aitken";2024-06-09;155933;"Quizás Quizás";36;"1999-09-15";"5X12ISobYmsCaaRtN3GZKI"
"O'Funk'illo";2024-06-09;203920;"Nos vamos pal 'keli";20;"2000";"3nnh7mG3qKHG14y472xF5i"
"Estricnina";2024-06-09;132486;"Pedaleando";26;"2016-11-04";"3nqiww2zYB4QwjrGolVN6Z"
"daniel sabater";2024-06-09;188250;"bolero de desamor";29;"2022-09-16";"4UdbepeAR4DDMLWR08MBxr"
"Pajaro Sunrise";2024-06-09;209893;"Long Forgotten Flowers";29;"2013-11-11";"0PC43jO5iEJ2JmTMgTRz7t"
"Mario Palma";2024-06-09;228720;"7 Espejos";23;"2020-03-20";"1feBEE92j4GsQ1wvvMxBYU"
"Simon Grossmann";2024-06-09;199124;"Agüitaecoco";46;"2017-03-03";"0hLYCFaBmv5P9nXmKkZErs"
"Grande Amore";2024-06-09;266266;"Vamos Enchernos (e Vamos Falar de Cousas)";23;"2021-05-21";"7jKsRtUKIs8n3RmLM5zcRY"
"Ale Acosta";2024-06-09;206666;"La Ceniza (feat. Valeria Castro)";20;"2024-05-08";"04cRfqeLcuDtNQYOy1rVBH"
"Raimundo Amador";2024-06-09;262951;"Plata o Plomo - En Directo";22;"2020-11-06";"28hYyHSQaHKrU1moiTsWcZ"
"Amaral";2024-06-09;204653;"No sabe dónde va";29;"2002-02-04";"61ubSwllNCZJux3IG7G83T"
"Vaho";2024-06-09;217379;"Mataré a Cupido";26;"2020-01-24";"2jnoKiJouJ8Xa9xKNdpgls"
"Las Bistecs";2024-06-09;185964;"HDA (Historia del Arte)";28;"2016-09-01";"1DZl8V44ue9Z5mDqgvJTB2"
"Los Punsetes";2024-06-09;175294;"Mabuse";28;"2017-08-20";"0iL6aDp4FDJE2E6BLWjvl3"
"Blanco Palamera";2024-06-09;233336;"Aire";32;"2019-02-22";"6jA8JYR7URcGLGV5aVIsNM"
"Cobla Ciutat De Berga";2024-06-09;149026;"Ball de L'Áliga";23;"2003";"6lVuTJeOOWGAnjxib4TaSI"
"Dorian";2024-06-09;368360;"La Tormenta De Arena";59;"2009-09-13";"45IRUWPqWvND2ON6FyUGdJ"
"Lluis Llach";2024-06-09;324706;"Amor particular";24;"1984-01-01";"4BkGecisZ62E3iImreGsNF"
