"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Seun Kuti";2019-10-28;295469;"Black Times - Radio Edit";0;"2017-12-08";"42eWUVnFbi5s9ls9be2Ks8"
"La Yegros";2019-10-28;252946;"Iluminada (feat. El Gato Muñoz)";0;"2013-06-17";"5pnWUppge8AXNdCLio9hms"
"Santiago Auserón";2019-10-28;231519;"Quien lo iba a suponer";36;"2006-04-10";"1ZjnKIhYyg4QynfGt057gd"
"Le Parody";2019-10-28;190111;"Summer Rain";0;"2015-07-14";"0f09NyE7q6RZbHJe1GBIKA"
"Amparanoia";2019-10-28;238306;"La fiesta";42;"2002-01-28";"3xdDvhKyEhJ3hp8yAsiaLA"
"Tony Ronald";2019-10-28;152080;"Verano - (Summertime) Remastered 2015";24;"1969";"0S8KtYgdAzdWKQTHR54Lgu"
"Alberto & García";2019-10-28;182613;"Acalorado";0;"2019-05-03";"0KeIienn7V4VUV1FEXqtWv"
"Bruno Lauzi";2019-10-28;146626;"'A bertoela";38;"2012-01-24";"4ruBhHG2SrSivbPLhNnyIj"
"The Mauskovic Dance Band";2019-10-28;229463;"Repeating Night";35;"2017-04-21";"4OsjKeF0XTQHofZ0ct8qR1"
"Zenet";2019-10-28;190893;"Sé Que Estás Pensando en Mi";24;"2012-10-29";"4k8tfuWDVnMjkFLkG99oGj"
"Pete Rodriguez";2019-10-28;185546;"Soy El Rey";51;"1966-12-31";"3jMsGvImaL1YxiTxNNIvvB"
"Enric Montefusco";2019-10-28;328626;"Todo Para Todos";23;"2016-10-14";"50E75mW0eyVw5ZV7bM8fNt"
"Mano Solo";2019-10-28;164893;"Allo Paris";42;"1993-12-03";"481r3yGly5FBggEgi3Sxi2"
"Peret";2019-10-28;280426;"El Muerto Vivo";33;"2009-01-01";"3fOsUC3ndCRvQufaC8MJBv"
"Los Hacheros";2019-10-28;416026;"Papote's Guajira";39;"2012-10-01";"7nCo1Pzbu5CoY8GLGwDWrH"
"La Cumbia Chicharra";2019-10-28;356693;"La Weá";35;"2018-05-25";"1QpR9x1tMvitsrR48Fd7dB"
"Sons Of Kemet";2019-10-28;323144;"In the Castle of My Skin";0;"2015-09-25";"6gtbrHeqtCg7pk213DAF1T"
"Mungo's Hi Fi";2019-10-28;217158;"Divorce a L'italienne";53;"2008-10-01";"08C6xNOwGqXS1WgpgcAJXZ"
"The Betrayers";2019-10-28;280160;"Pay Me Back";31;"2016-02-19";"6G2tU1QPwNEsdJBIq53BsH"
"Ken Boothe";2019-10-28;222666;"Is It Because I'm Black?";42;"1987-01-01";"12NP8Zg49uP77ozUUSTe99"
"Oques Grasses";2019-10-28;258106;"Fer-te feliç";39;"2016-04-22";"22BgXFN8Kp1rLZ3mK6IHE0"
"Derrick Lara & Trinity";2019-10-28;483706;"Don't Stop Til You Get Enough";39;"2010-05-03";"48H8nCGiL5sKoKHwHHjPo1"
"Los Vinagres";2019-10-28;135761;"Chibichanga";25;"2018-10-05";"3pQTSMPt3LlMiVpLitdAV3"
"The Como Mamas";2019-10-28;213373;"Move Upstairs";0;"2017-05-19";"1uDhl3PNbjMxTqiM7rcXwV"
"Mary Lou Williams";2019-10-28;354760;"Praise The Lord";25;"1964";"35TchegKRAVtmhwSfDA8hy"
"Maria Arnal";2019-10-28;215068;"Tú Que Vienes a Rondarme";46;"2017-04-21";"4pTAmm1bDtjzlqkce1AFyC"
"Afro Cuban Jazz Project";2019-10-28;360133;"Campiña";41;"1999-01-11";"5yp7VCBppEYobMU2OAZWiY"
"Joe Cuba Sextet";2019-10-28;246600;"Bang! Bang!";47;"1965-12-31";"4W0zbRYPZqZgxzjQDVA63H"
"Jungle Fire";2019-10-28;214186;"Cumbia De Sal";26;"2017-02-03";"2gNoGjYWNQlDlTjjl7qlYo"
"Frédéric Chopin";2019-10-28;227200;"Waltz in C-Sharp Minor, Op. 64, No. 2";15;"1990-01-01";"0kIev7qoWBlPJZePagjBNj"
