"name";"date";"duration_ms";"song";"popularity";"release_date";"id"
"Edson Velandia";2020-09-22;185000;"Amor Sideral";39;"2018-11-02";"5qA6aPrdD13VaCsWTdzMio"
"Bebo Valdés";2020-09-22;224173;"Lágrimas Negras";0;"2008-11-11";"1ShqlqpDUh0hNxGMaj9xTp"
"Carmen Boza";2020-09-22;235942;"Gran Hermano";23;"2018-05-11";"7DTjwf735BXLlAYHUjCoUm"
"Onda Vaga";2020-09-22;183320;"A La Mierda";0;"2013-04-24";"3TogkKfhntKGzxGaozXq9z"
"Nickel Eye";2020-09-22;179120;"Brandy of the Damned";36;"2009-01-26";"0osZlIYUYp5v0ZfPy9fmN9"
"Els Amics De Les Arts";2020-09-22;267640;"No Ho Entens";0;"2017-02-24";"7oOUbgpfh3Aqv5lDhtMjUN"
"Odyssey";2020-09-22;154619;"Quiero Saber";32;"2018-02-20";"1BzH5r1IB4tGT6w6z5o6UL"
"Ibrahim Ferrer";2020-09-22;285560;"Ven Conmigo Guajira";23;"2020-02-28";"49qCMI7g3qplAjlYDVjKpv"
"Sergent Garcia";2020-09-22;456933;"Los desaparecidos";41;"2001-08-20";"4mAVKOe8vgXZf8Yyzfetqz"
"Colectivo Panamera";2020-09-22;181653;"Un río que se va";42;"2017-07-03";"4wMNBffEGotQAuIaBqcw0R"
"IZAL";2020-09-22;216566;"Copacabana";62;"2015-07-14";"0ToW0tbb8o88G6Wd2A4LFH"
"El Coleta";2020-09-22;191632;"Nanai Nanaina";0;"2013-10-09";"0ksO97YEJXLJd4TnELGkjK"
"Vinicio Capossela";2020-09-22;144360;"Si è spento il sole";52;"2003-01-31";"2dd0tiC5EWGCKRI3OnFmn9"
"Luthea Salom";2020-09-22;143720;"Blank Piece of Paper";42;"2012-02-14";"58suz2A9uMSpoHEKKyVl5c"
"Fito y Fitipaldis";2020-09-22;235466;"La negra flor";46;"2017-11-10";"4zSihveMwgYWHA5Bkw29Ug"
"La Maravillosa Orquesta del Alcohol";2020-09-22;192666;"Los Lobos";48;"2015-10-03";"68bZxGAXn6BcPdx26LiLyj"
"Pata Negra";2020-09-22;214813;"Yo Me Quedo en Sevilla - Remasterizada";48;"1987";"1ocUC0Gc8JKCj1Gl0JbqVO"
"Los Hijos del sol";2020-09-22;189616;"Si Me Quieres";39;"2017-02-17";"4y6v6W4BoxN7HjlbxKL6lW"
"Vieja Trova Santiaguera";2020-09-22;295400;"Moliendo café";50;"1998";"6RrE499bQ4sEOT81yuqUIM"
"Rita Payés";2020-09-22;254380;"A Rita";0;"2019-05-17";"2E7qEOP4LuSEvb5yHwUlLo"
"Los Brincos";2020-09-22;122800;"Flamenco";33;"1964";"2SxzPm3QAaVGL6QC2c1nHb"
"Stanley Brinks and The Wave Pictures";2020-09-22;242839;"Maybe I Will See You Again";24;"2014-01-20";"4troiZxuVOiGbqC3HrjspQ"
"Jarabe De Palo";2020-09-22;209590;"Mama - Versión 50 Palos";39;"2017-03-10";"0U70gjCcYSvuBtgRbHAXnB"
"Yael Naim";2020-09-22;294200;"Hasafsal hatsiburi";28;"2013-04-29";"4q2U1vHBNzOPnDK8kwpcZQ"
"In Flagranti";2020-09-22;174800;"Pick a Trick";32;"2009-04-21";"1qXgafpQekU7y0qe3O5Xu7"
"Golpes Bajos";2020-09-22;226333;"Malos Tiempos para la Lírica";44;"1983-02-27";"5wfu5Wdf9i4fpXzTnFqYQj"
"Billie The Vision & The Dancers";2020-09-22;166866;"Friday I'm in Love";33;"2011-05-04";"4v4o2woGfWuubLL2yjVIlk"
"Berri Txarrak";2020-09-22;212626;"Lemak, Aingurak";34;"2014-11-24";"3BAGtAJcU4RjHRWj73bTXc"
"L.A.";2020-09-22;182961;"Outsider";28;"2013-04-15";"0ERMyfUyFXEXhdfckerv1D"
"Bestia Bebé";2020-09-22;165786;"El Amor Ya Va a Llegar";34;"2017-11-03";"4xGXYLopfF4pYHA1Mlb8Fh"
